"";"alpha";"beta";"lambda";"lp"
"1";248,172743901179;143,217326359375;249,944732442643;133,114640344699
"2";203,030076839424;136,456257078836;150,665708953093;179,157444647919
"3";228,341662629228;136,242824273166;155,09313226198;136,310464969961
"4";164,291618309227;147,227539088892;176,1011300516;185,72641686115
"5";222,165465161304;149,16403937538;168,953565007846;81,2328830701464
