"";"alpha";"beta";"lambda";"lp"
"1";1,00187636800764;1,00582299381932;1,00561908853079;0,998895650266867
"2";0,999225494410582;0,999881198121181;1,00043126661269;0,999835774149043
"3";0,999035337500957;0,998903329247074;0,999301323844112;1,01811467566998
"4";0,999995030831428;0,998986837004094;0,999437455305722;1,00183119037978
"5";1,01386083433049;1,0128754153809;1,00896693730553;1,00342762306867
