"";"mean";"sd";"bias";"cp"
"1";1,53050856067359;2,44257958980872;206,101712134718;1
"2";0,999999999999997;1,79193753899335e-14;99,9999999999993;0
"3";2,1949519345721;2,90487475375745;338,99038691442;1
"4";2,07025382268727;2,86782188579157;314,050764537454;1
"5";2,16778104659285;2,78005678980209;333,556209318571;1
"6";1,25576810415044;2,17562695489821;151,153620830088;1
"7";1,89546547828704;2,69373920074819;279,093095657408;1
"8";1,00000000000003;8,81503999409378e-15;100,000000000006;0
"9";2,41987084953037;2,91524426741595;383,974169906073;1
"10";2,0366486132311;2,72792270095651;307,329722646219;1
"11";1,80977088086416;2,71794225923779;261,954176172832;1
"12";0,999999999999965;2,27078080048665e-14;99,999999999993;0
"13";0,99999999999999;1,02939959420816e-14;99,9999999999979;0
"14";1,68744008042835;2,51709460526506;237,488016085669;1
"15";1,00000000000005;2,02488057097011e-14;100,000000000009;0
"16";0,99999999999999;1,30357049018622e-14;99,999999999998;0
"17";2,31703421302615;3,05592276312453;363,40684260523;1
"18";1,91966603599826;2,74963762611824;283,933207199652;1
"19";2,28040263485949;2,93038179184272;356,080526971898;1
"20";2,28689158656822;2,79844450319949;357,378317313644;1
"21";2,02752102451534;2,63799555281199;305,504204903068;1
"22";1,00000000000002;8,10480734683421e-15;100,000000000003;0
"23";1,99513877278088;2,68875426140444;299,027754556175;1
"24";1,00000000000003;2,52376384533422e-14;100,000000000005;0
"25";1,62425418411776;2,55944868134486;224,850836823552;1
"26";1,00000000000001;1,45442733804617e-14;100,000000000003;0
"27";0,99999999999992;4,84832394660721e-14;99,999999999984;0
"28";2,12140067421083;2,78246383402119;324,280134842166;1
"29";2,08248989103308;2,79128545868788;316,497978206615;1
"30";0,999999999999995;2,5223571649606e-14;99,999999999999;0
"31";2,08336111553625;2,76875942268045;316,672223107251;1
"32";1,99812498974007;2,88728612755001;299,624997948014;1
"33";1,00000000000003;1,68010959883887e-14;100,000000000006;0
"34";1,79965807365547;2,66525375837926;259,931614731093;1
"35";1,70618428493735;2,62189285175832;241,236856987471;1
"36";1,00000000000001;6,91204129848812e-15;100,000000000002;0
"37";1,93111145783147;2,85022345243128;286,222291566295;1
"38";1,55960683641441;2,38437779076139;211,921367282882;1
"39";1,00000000000003;1,23630522908844e-14;100,000000000006;0
"40";1,00000000000006;2,66684486980181e-14;100,000000000012;0
"41";1,91142866903869;2,81659827538989;282,285733807739;1
"42";1,86664402426316;2,67721601810087;273,328804852633;1
"43";2,02923218166349;2,76324467510941;305,846436332697;1
"44";1,9300912622675;2,68427205953343;286,018252453501;1
"45";0,999999999999986;1,04503429614979e-14;99,9999999999972;0
"46";0,999999999999944;4,99576753104643e-14;99,9999999999887;0
"47";1,92655309257102;2,71824691277336;285,310618514203;1
"48";2,09838110794961;3,01963153612642;319,676221589923;1
"49";0,999999999999954;1,50685388693207e-14;99,9999999999908;0
"50";1,00000000000001;7,68906498114529e-15;100,000000000002;0
"51";1,72513250624658;2,49492751347293;245,026501249316;1
