"";"mean";"sd";"bias";"cp"
"1";1,00000000000001;3,83097655635497e-14;-89,9999999999999;0
"2";2,83016147358927;3,2712080613248;-71,6983852641073;1
"3";1,00000000000001;1,43501969507614e-14;-89,9999999999999;0
"4";0,999999999999984;1,25208696326723e-14;-90,0000000000002;0
"5";1,00000000000001;1,25708789123021e-14;-89,9999999999999;0
"6";1;1,72375691826197e-14;-90;0
"7";0,999999999999969;2,08227516005048e-14;-90,0000000000003;0
"8";1,00000000000006;2,79909479205829e-14;-89,9999999999994;0
"9";0,999999999999907;3,28179750428e-14;-90,0000000000009;0
"10";2,91113984262485;3,72005018930354;-70,8886015737515;1
"11";2,94947938745037;3,29568457498858;-70,5052061254963;1
"12";3,13707207525214;3,39570807545447;-68,6292792474786;1
"13";2,09610145657049;2,87768479990404;-79,0389854342951;1
"14";2,19069867940618;3,11525462930427;-78,0930132059382;1
"15";3,18351310315494;3,84393257600786;-68,1648689684506;1
"16";2,46013891173385;3,09471144374597;-75,3986108826615;1
"17";4,0930803451183;3,36324905064247;-59,069196548817;1
"18";2,60693725209049;3,08722670328662;-73,9306274790951;1
"19";3,03188969972439;3,40491509651191;-69,6811030027561;1
"20";0,999999999999925;2,94589218850936e-14;-90,0000000000007;0
"21";0,999999999999968;2,42651590155395e-14;-90,0000000000003;0
"22";0,999999999999999;9,8048513874026e-15;-90;0
"23";2,42967261583721;2,98062343711634;-75,7032738416279;1
"24";3,4129208967148;3,1131767095404;-65,870791032852;1
"25";1,00000000000003;2,44365026627055e-14;-89,9999999999997;0
"26";2,74896379107853;3,2998763345235;-72,5103620892147;1
"27";3,60062583017059;3,48827023755521;-63,9937416982942;1
"28";1,00000000000004;1,38516145270591e-14;-89,9999999999996;0
"29";0,99999999999998;1,99737867091294e-14;-90,0000000000002;0
"30";0,999999999999971;2,19411117840318e-14;-90,0000000000003;0
"31";1,00000000000001;2,06361544133295e-14;-89,9999999999999;0
"32";1,00000000000003;4,78600563717761e-14;-89,9999999999997;0
"33";1,00000000000003;1,72356575417205e-14;-89,9999999999997;0
"34";2,65371833265671;3,22474016519133;-73,4628166734329;1
"35";2,01924320385562;3,01357945712674;-79,8075679614438;1
"36";0,999999999999938;2,11787444371443e-14;-90,0000000000006;0
"37";0,999999999999993;1,43460130757681e-14;-90,0000000000001;0
"38";0,999999999999927;2,95207701153896e-14;-90,0000000000007;0
"39";3,08583878790982;2,83388807514645;-69,1416121209018;1
"40";0,99999999999997;1,19340312564815e-14;-90,0000000000003;0
"41";0,999999999999988;1,20885800271655e-14;-90,0000000000001;0
"42";3,45208838445469;3,44411056996124;-65,4791161554531;1
"43";2,49850755250428;3,03970498484353;-75,0149244749572;1
"44";3,33199879100214;3,11681558509978;-66,6800120899786;1
"45";1,00000000000001;3,3627936181965e-14;-89,9999999999999;0
"46";2,44264060703025;2,94147079631902;-75,5735939296975;1
"47";2,96450774126266;3,11666293814432;-70,3549225873735;1
"48";2,37285322107087;3,16250919750364;-76,2714677892913;1
"49";2,61811135003716;3,20297677801966;-73,8188864996284;1
"50";3,06384355055919;3,40578986848551;-69,3615644944081;1
"51";0,999999999999992;1,37370906820582e-14;-90,0000000000001;0
