"";"mean";"sd";"bias";"cp"
"1";0,999999999999993;6,33988036026433e-15;-90,0000000000001;0
"2";0,99999999999995;1,95189997379967e-14;-90,0000000000005;0
"3";1,00000000000012;1,25306724959909e-14;-89,9999999999988;0
"4";1,00000000000002;6,49103620054802e-15;-89,9999999999998;0
"5";1,00000000000006;3,17013812664305e-14;-89,9999999999994;0
"6";1,00000000000005;2,72254384589498e-14;-89,9999999999995;0
"7";1,00000000000001;1,54993254260517e-14;-89,9999999999999;0
"8";1,00000000000005;2,48933797957076e-14;-89,9999999999995;0
"9";0,999999999999975;1,95315506474003e-14;-90,0000000000002;0
"10";1,00000000000005;3,70511134351825e-14;-89,9999999999995;0
"11";1,00000000000001;7,87523589232026e-15;-89,9999999999999;0
"12";0,999999999999985;1,65957576400738e-14;-90,0000000000001;0
"13";1,00000000000008;2,42020417248985e-14;-89,9999999999992;0
"14";0,999999999999981;1,52347588516527e-14;-90,0000000000002;0
"15";0,999999999999994;1,24000503528377e-14;-90,0000000000001;0
"16";1,00000000000001;1,86352923579646e-14;-89,9999999999999;0
"17";0,999999999999997;3,74677753768316e-14;-90;0
"18";1;1,40293200410391e-14;-90;0
"19";0,999999999999958;5,58909114213641e-15;-90,0000000000004;0
"20";0,999999999999986;2,57306952569316e-14;-90,0000000000001;0
"21";0,999999999999967;1,04813668676867e-14;-90,0000000000003;0
"22";0,999999999999926;2,95124085689888e-14;-90,0000000000007;0
"23";1;1,20432093659568e-14;-90;0
"24";0,999999999999953;2,1795013513273e-14;-90,0000000000005;0
"25";1,00000000000005;2,33305522310267e-14;-89,9999999999995;0
"26";1;1,24060572842089e-14;-90;0
"27";1,00000000000006;2,23796214653697e-14;-89,9999999999994;0
"28";1,00000000000001;1,75802853383507e-14;-89,9999999999999;0
"29";0,999999999999952;2,46136638777728e-14;-90,0000000000005;0
"30";0,999999999999984;1,75947401812481e-14;-90,0000000000002;0
"31";0,999999999999976;1,71620772925982e-14;-90,0000000000002;0
"32";1,00000000000006;3,30550503810458e-14;-89,9999999999994;0
"33";0,999999999999965;1,17034814526357e-14;-90,0000000000004;0
"34";0,99999999999997;1,1830141380722e-14;-90,0000000000003;0
"35";1,00000000000002;2,88601430405853e-14;-89,9999999999998;0
"36";1,00000000000006;2,48483934621986e-14;-89,9999999999994;0
"37";0,999999999999996;1,83722456181404e-14;-90;0
"38";0,999999999999969;1,75448357468891e-14;-90,0000000000003;0
"39";0,999999999999966;1,5326786463327e-14;-90,0000000000003;0
"40";1,00000000000002;9,30467501585529e-15;-89,9999999999998;0
"41";1,00000000000007;2,59907845075714e-14;-89,9999999999993;0
"42";1,00000000000003;3,02008999136407e-14;-89,9999999999997;0
"43";1;8,74116274623527e-15;-90;0
"44";0,999999999999984;8,47007062857006e-15;-90,0000000000002;0
"45";0,999999999999921;6,89990116417129e-14;-90,0000000000008;0
"46";0,999999999999937;1,60577284677277e-14;-90,0000000000006;0
"47";1,00000000000007;2,13596339185985e-14;-89,9999999999993;0
"48";0,99999999999999;2,11796048994583e-14;-90,0000000000001;0
"49";1,00000000000001;1,08663660478655e-14;-89,9999999999999;0
"50";0,999999999999997;1,49523149103751e-14;-90;0
"51";0,999999999999989;1,44106933955829e-14;-90,0000000000001;0
"52";1,00000000000002;1,0492058125286e-14;-89,9999999999998;0
"53";0,999999999999976;1,01525015809203e-14;-90,0000000000002;0
"54";0,999999999999992;1,18657898238107e-14;-90,0000000000001;0
"55";0,999999999999973;9,38282730972363e-15;-90,0000000000003;0
"56";1,00000000000001;2,14062756249372e-14;-89,9999999999999;0
"57";0,999999999999968;1,64920780570389e-14;-90,0000000000003;0
"58";0,999999999999985;2,45316968269733e-14;-90,0000000000001;0
