"";"alpha";"beta";"psi";"kappa"
"42";2439,43556222401;2084,05309446202;2442,08210099576;2357,28584743572
"43";2426,37927809065;2801,16980995035;2553,06833937419;2577,1678780665
"44";3571,43350396778;2540,30962244677;2984,41027366306;2660,88408283193
"45";0,500107165821285;2,53658104598831;NA;2,55204655774393
"46";0,61482077624131;2,57599731061225;NA;2,35309900427071
"47";2517,78426442786;3045,21503398027;2941,0794936741;2816,81110577831
"48";2045,60939018112;2525,77553358805;2049,50450797215;2656,1821540485
"49";0,502735907669289;0,814416512517183;NA;1,02488129884209
"50";0,500107165821285;0,796915624181688;NA;1,51110261837403
"51";3159,51248593309;2536,31249174529;2938,81079097695;3201,78120421526
"52";2941,65708426855;2242,35893868639;2777,80082219592;2668,45745750832
"53";0,500107165821285;1,75197428887521;NA;2,9227150111877
"54";2816,17385160797;2329,7756707955;3105,97156477085;2590,27606825116
"55";3077,79441678952;3053,96500698024;3127,79544990029;2847,65413926296
"56";2683,06216994433;2518,85846419619;2668,67555553718;3172,52254980911
"57";2388,72650949497;2775,67015951085;2607,16259461871;2335,47361472952
"58";2770,66691761673;2875,32646221654;2822,70214281379;2589,16826273853
"59";0,500107165821285;5,74895177872357;NA;1,14540665575701
"60";2851,61202821204;2082,19162554487;2364,93657500765;2767,56334870127
"61";2802,08689034443;2968,94956104439;2946,19340418284;2345,50591625984
"62";2350,91793251741;2675,32912692345;2374,66888929483;2642,45752549999
"63";2271,53739713032;2588,26258326502;2604,48480837466;2709,03254288436
"64";2680,62398880992;3359,69663526813;2563,89508135986;2974,1625837459
"65";2682,00281796784;3028,03164072743;2713,96047287678;3098,90860443476
"66";2892,93177973029;2663,07114600926;2846,67985504512;2405,35579554047
"67";2993,60698926436;2484,99160087762;2983,54489729618;2626,80234206689
"68";NA;0,623472983999395;NA;0,501785088658495
"69";3165,46920330644;2265,78795032953;3042,19929970199;2393,17149554411
"70";2341,47071399792;2207,34497688234;2538,44036162533;2433,69478887039
"71";2385,51592952448;2722,41801912368;2723,84296512641;2926,8297960323
"72";3027,42669096719;2950,98355936443;3166,92219996261;2798,33409666862
"73";2359,33607341714;2624,92687503837;2479,95795895768;2951,16918000282
"74";2368,81517191215;2745,45663558443;2880,88586663237;2493,95268609287
"75";3198,24732410294;2380,4207621563;3260,20537610991;2515,4474711534
"76";2407,04761671492;2567,00124708783;2488,42681788661;2396,28675878118
"77";3208,14271631787;2813,99478741504;2968,18941024173;2682,04143478748
"78";3000,29736218468;2839,91418201029;3275,74661823018;3039,77410043705
"79";NA;1,11470646619147;NA;3,52969954622489
"80";2,36929568049207;2,02112830019145;NA;1,08713398145946
"81";2758,64300058197;2492,78255714729;2940,70232497692;2681,50026150124
"82";2664,21493803669;2529,9906607108;2584,13564298961;2861,31911794275
"83";3099,10771899246;2976,58075909252;3006,16322837373;3186,46279576622
"84";3005,83738440758;2880,85595238818;3130,06142303467;2599,78761815977
"85";0,537851968999295;0,820075854281023;NA;1,65103024607372
"86";2545,1422644211;2704,85207224386;3088,08724215484;2839,78511601761
"87";3010,60395727141;2978,56978588831;3266,91353667267;2798,72841602531
"88";3133,7024584722;2343,20659017187;2755,85936585049;2040,45805879988
"89";0,500107165821285;0,638705846901473;NA;3,14481280512304
"90";2614,82581068694;2829,58737937305;2756,62014070295;2757,21413652275
"91";2971,27682739374;2923,77129529974;2854,42545322221;2419,91639063005
"92";3408,10773888274;2494,59592463989;3489,17203092293;2510,13581031904
"93";0,500107165821285;3,20956259222393;NA;1,38623403113201
"94";0,500107165821285;6,87701247918009;NA;2,28014594892816
"95";2907,97258495224;2501,95669099383;2938,77789491098;2330,60799357938
"96";2764,98908207307;2641,4439043143;2877,92151187189;2331,78794635723
"97";0,500107165821285;1,31245959979049;NA;2,332419501623
"98";2934,98924964931;2485,37603092419;2923,86099345001;2667,89000366814
"99";0,551987867104779;1,35669415463122;NA;9,49526395394728
"100";2725,56331719009;2855,90131572198;2783,75497848492;3261,3892163568
"101";3092,03670999382;2471,3401181672;2566,72269038863;2426,55940292329
"102";2612,65994596925;2086,5126490729;2449,1430173206;2382,58991532889
"103";0,500107165821285;0,760515403165038;NA;2,87035820425203
"104";3067,84374537314;2710,63195304739;3109,37021613121;2704,50581026889
"105";2373,91380106653;2619,35960299107;2564,78372930085;2300,54543132358
"106";0,500107165821285;1,29500629746403;NA;1,79132662547776
"107";0,500107165821285;6,36834303818271;NA;2,18370657970182
"108";0,500809364534387;6,06513198751632;NA;0,820003844555512
"109";2938,67731774462;2462,26856510919;3032,55045396956;2419,80307056312
"110";0,501277642584616;1,16106104573863;NA;1,88868273832988
"111";2202,12303963628;2977,86737549171;2743,90222627946;2657,96807064758
"112";2845,02447832013;2632,26175354277;2651,93410629662;2820,53107333922
"113";3222,11773053946;1894,32901195017;3035,32226569857;2313,00792380187
"114";0,500107165821285;1,94176065546849;NA;2,26710125364796
"115";3399,9517620255;2390,28718578078;2977,58467289113;2659,72539227706
"116";0,500107165821285;0,573247206417721;NA;1,0595437780952
"117";2929,32780220856;2762,75866273498;2986,60273651155;2751,98121464055
"118";0,686630362472572;0,672741690624431;NA;3,75831719729644
"119";2901,00923683431;2658,52223912469;2981,99676222626;2745,08551007283
"120";2850,87887045111;2833,25452331547;2925,13871367211;2909,37976590976
"121";2942,36673047114;2247,37054816221;2348,03752086584;2631,21371158003
"122";2625,96811249622;2980,40841507245;2876,68759516322;2994,47548205457
"123";3100,75997056214;2632,17448093777;2850,89800960309;2842,74463409285
"124";2500,97178445217;2894,0076985738;2545,37452508277;2940,50907356438
"125";0,500107165821285;1,68074158748168;NA;1,41775341591283
"126";2781,32866836558;2596,21178155168;2659,5930949651;2399,8117640561
"127";0,500107165821285;0,891449453514642;NA;1,02453202194568
"128";0,500107165821285;1,54330683358386;NA;1,47935121374222
"129";0,500107165821285;1,70253123222908;NA;1,90532446573874
"130";2709,2853049928;2682,30419992306;2593,57471588835;2872,14058917794
"131";2674,84144343434;2572,00952338133;2623,43933270754;2158,02751154117
"132";2634,23279519566;2728,32244040796;2751,3541858276;2538,50014473534
"133";3119,90278130139;2775,32512252586;2778,57608437804;3025,0294451728
"134";2832,24664796788;2228,2585893829;2701,69570105808;2436,24215985259
"135";2401,65113092117;2602,38667374499;2572,36798844892;3148,5143016934
"136";2537,30862959825;2470,02891898649;2548,87263827826;2674,43769888548
"137";0,500107165821285;0,880331458026124;NA;1,51114064507568
"138";3120,49239280686;2917,483411375;3192,39347327567;2898,4528295276
"139";3153,8329222078;2562,75943950131;3013,01538297521;2416,12925640589
"140";3,95068124350359;2,85839136420081;NA;2,37788765071592
"141";3048,48440117611;2472,56224591252;2766,39578306199;2660,39648492725
"142";0,500107165821285;4,86531466706661;NA;2,97377314249598
"143";3241,04446731974;2205,49107536233;3131,63228012217;2717,65608844696
"144";0,57336219593473;1,28774918531948;NA;1,31305671347893
"145";2276,26012274526;2542,31853140354;2548,03149708341;2570,49872948908
"146";3431,05271820767;2687,10833787412;3406,7097986947;2829,69755120662
"147";2517,34112679768;2596,39293329024;2349,45420701216;2776,2881667765
"148";2692,26068815807;3371,30134087997;2743,33607393475;3155,53621062113
"149";2485,71752959777;2291,00165548622;2382,59881398286;2665,65475296718
"150";3078,88145399177;3003,11408704924;3364,7828724472;2868,56852455848
"151";3161,51070830655;2761,68937153204;3136,2330228238;2805,77890422968
"152";3193,8965270222;2328,57326967136;2580,44729537255;2845,47139117908
"153";2303,46164088165;2378,07044659188;2515,34308019251;2425,45895629576
"154";2940,87383427776;2833,72582607278;2903,15291021426;2523,21628886239
"155";0,500107165821285;0,82882909551948;NA;0,891622675476557
"156";3228,07791768537;2306,48984155805;3159,5024501374;2227,35673072425
"157";0,682599455543133;5,52543346041898;NA;0,762704498725728
"158";0,530212586720712;1,35921549127165;NA;4,08587891158025
"159";3049,59196760343;2364,59690731183;2812,4480950282;2639,74015629226
"160";2531,40241893322;2516,55113886229;2661,97837000094;2169,47779122318
"161";2692,40223204899;2418,54300518664;3032,57872380257;2565,93967261975
"162";3145,44974713057;2924,37467271229;2863,3112083351;2733,21337367583
"163";3208,95195506313;2843,82621587255;3393,00139977247;2260,58147281227
"164";2612,10953342037;2132,18218658209;2516,61468916335;2512,51171587255
"165";2855,19052871141;2702,57344172147;2994,63347652569;2531,28654745933
"166";3053,56850714962;2182,98042471194;2441,89663337628;2648,67264114388
"167";4,5503953176238;4,16869621638312;NA;4,16402856443101
"168";2445,23578189515;2834,00966458835;2725,81239182556;2804,89779727837
"169";2715,17852878664;2716,40441067075;2705,33576707867;2601,03403513808
"170";2886,81725571698;1972,05957847065;2532,55314454626;2256,62416157868
"171";0,610299631071432;4,08656228492299;NA;4,29832684598911
"172";2730,75533534578;2944,50718177001;2883,55889108524;2829,07654471019
"173";3294,663447658;2941,99683416298;3394,21765766693;2748,97510864164
"174";0,500107165821285;2,38947737091659;NA;1,0823414903028
"175";2873,18110827636;2046,73136608474;2504,1130269189;2827,82017860969
"176";2476,22661278937;2620,37479468018;2630,89276507575;2888,63288611651
"177";2606,74188676703;2261,18917296339;2317,819926749;2718,20356135135
"178";3205,6378061738;2512,65709954627;2991,06414606687;2760,76548685799
"179";2612,59028343302;2358,14482138009;2339,36207571026;2766,92312552725
"180";2185,15961479981;2643,22528908737;2279,33134686319;2740,96624460898
"181";3085,27455762769;2672,11970375996;2811,28303836065;2687,95342938811
"182";0,500107165821285;3,26970291690212;NA;0,794937505812294
"183";3430,56569861656;2607,86093597688;3396,32683405229;2395,18543559924
"184";0,500107165821285;1,15706080836721;NA;0,970377229636464
"185";0,500107165821285;1,01552207667642;NA;1,2039114871214
"186";2345,92164006315;2868,82466105523;2327,76484526231;2893,92398882947
"187";2686,08934135251;2765,04889325497;2986,82448896535;2664,17848462625
"188";3297,81200074249;2641,21060251648;3529,20911246064;2768,76860507485
"189";1,90503584760359;2,84276193834577;NA;1,38549795453461
"190";3245,8609631891;2758,09163771351;3368,47664487467;2631,43328594083
"191";0,500107165821285;1,52377976724278;NA;3,90326432626809
"192";0,500107165821285;0,640023190101107;NA;0,531572950955213
"193";2993,13103272502;2691,72880254123;2849,79148404991;2665,76810291887
"194";3199,92064530643;2581,76444855199;3206,80748098785;2570,36781667412
"195";NA;0,682194601445144;NA;9,11969528909482
"196";3104,13282237333;2689,36299868503;3101,14938295265;2536,564810533
"197";0,502578678509835;4,26031370275379;NA;0,665896829724088
"198";3037,18505808191;2688,25610399432;3048,77830318109;2760,65333285668
"199";2735,09752586229;3091,61911234819;2764,49537633046;2392,03095748749
"200";NA;1,14785131110729;NA;0,734678727907161
"201";0,500107165821285;1,86758416742341;NA;1,06431439496577
"202";2706,37024910536;2897,87051916762;2620,33526511242;2980,06124438679
"203";2798,59714411706;2569,65477730667;2863,14404529888;2522,32344014872
"204";0,816866530450526;0,930267552943324;NA;1,56481549390759
"205";0,500107165821285;2,15624057186133;NA;0,699076514448177
"206";1479,45646914118;2157,41686857064;1985,07223269721;2245,92458990123
"207";0,500107165821285;4,78561881856906;NA;1,12443724917864
"208";2891,13810954192;2846,25895470475;2729,89865334095;2813,07805883998
"209";2270,44794229211;2094,38204290316;2683,79820444697;2460,59386908441
"210";0,766418511995534;1,77535241462922;NA;4,12679019210703
"211";2764,28725477206;2768,14980339532;2811,32166757434;2773,07437628766
"212";3049,28272543405;2753,57080565735;2815,52778859311;2782,50617703937
"213";3060,21165877428;2282,8746385057;2824,97776200802;2502,04889226051
"214";2822,91673968875;2601,04612379621;2896,69173947101;2822,99403848788
"215";2949,21982129046;3047,35689154119;3383,02697895373;2778,89857654705
"216";2506,34835511419;2915,54047246096;2656,4217758342;2610,84193692531
"217";2970,65169593777;2317,14729474033;2824,25577939873;2831,5488034294
"218";2840,91128700666;3050,04646412437;2932,72325889297;2609,18159266337
"219";2824,76732091498;2012,02194923425;2428,57807523143;2527,86423710643
"220";0,500107165821285;2,38623691816573;NA;0,570173577157963
"221";2934,14033322567;2391,09974059463;3014,81366981749;2587,63934785996
"222";2713,1196298924;2586,47086658701;2716,28362722383;2988,4766764412
"223";3276,55079039841;3065,92424708009;3577,74445594324;3137,23398947584
"224";2627,13925839107;2228,73778866579;2810,24849951051;2437,8567334655
"225";0,500107165821285;3,30922675396044;NA;7,19528973370564
"226";2898,22963142242;2559,10272179712;2838,79248197906;2362,72953419663
"227";2640,13001955504;2724,78401853493;2712,96790341063;2560,5891863114
"228";2751,14207409427;2690,07681329106;2892,75015009668;2376,2284375025
"229";2438,68450095034;2494,23762067643;2622,93326244396;1991,20505106201
"230";3136,43454649343;2306,34726807331;2736,37531845025;2719,21482410471
"231";2112,80489618291;2515,54762315331;2137,69156590744;3039,28058061072
"232";0,500107165821285;1,34661542300248;NA;0,585085264647271
"233";NA;5,79374249484769;NA;0,725250802500321
"234";3041,05438744584;3133,1187912604;3026,96651207651;2765,44339954615
"235";2743,15443074865;3142,24606410964;2851,29123306012;2797,0913195651
"236";0,609934811748987;2,36464037485816;NA;3,67954572945078
"237";2839,65519604736;2641,50827689577;3057,47523791405;2462,41680935397
"238";2925,6961345734;2594,98014740081;2623,21274431922;2974,04409768509
"239";0,500107165821285;0,839608063128706;NA;2,40175196112613
"240";2650,98062487461;2546,2853070744;2766,97254866319;2724,9060135676
"241";2915,36153835786;2530,72152212266;2714,98155540047;2872,95195030671
"242";0,500107165821285;0,665596922539699;NA;0,673867956765582
"243";0,504184304554983;2,50244911774459;NA;1,91636118562417
"244";2765,1066563484;2704,63793945284;2612,19220837054;2841,24943666957
"245";3048,04469916916;3036,82505573782;3012,95239364834;2880,22340841219
"246";2600,04033028116;2433,3656076925;2485,56903184906;2883,95719627461
"247";5,09537860071606;1,33985530339105;NA;7,26629587430115
"248";0,500107165821285;3,26362795914029;NA;2,99756014421862
"249";2723,33639113335;2298,1736641627;2521,43529608935;2474,60440085516
"250";2906,22744795113;2630,33376204442;2842,22388782486;2472,11675380315
"251";0,500107165821285;1,198424943913;NA;0,814622438408632
"252";2918,90708883447;2636,30105883927;2817,0650259917;2772,98740858211
"253";3307,36794163378;3043,402910607;3101,19400829219;2750,46420390701
"254";3141,90065591013;2835,87538213767;2911,00370081718;2617,99705049994
"255";2680,10802939768;2830,5602734889;2654,689959836;2440,13082776681
"256";2808,01387821592;2748,970662846;2715,00391863004;2229,03392595081
"257";0,500107165821285;2,63643606202455;NA;2,05055544743085
"258";2709,26556260972;2555,64679523029;2829,79933685783;2582,03958452769
"259";0,500107165821285;1,03929811295357;NA;0,954288773539072
"260";3198,78776846714;2919,79143088896;3359,92859668153;2709,29172476864
"261";3041,1681691917;3013,13192519024;3024,66856948707;3142,86827442853
"262";2695,03170937491;2396,71993044434;2562,17699305146;2730,66619874608
"263";2671,90151505911;2723,52306593228;2781,86412909145;2522,96545578314
"264";0,500107165821285;0,882355582928729;NA;0,679579266591729
"265";2987,27310940385;2558,54594452137;3023,39037823726;2529,85503265261
"266";2648,11640572767;2423,29430025388;2697,94509860872;2318,33943956325
"267";0,500107165821285;2,46231671381878;NA;4,54477927276535
"268";0,500107165821285;1,00847345428197;NA;2,18408895432249
"269";2139,04431211704;2551,77368510581;2537,7881898579;2506,11999558895
"270";2,8249090806867;1,12463867485989;NA;8,61179614241434
"271";0,500107165821285;1,34804596163673;NA;4,74161074443259
"272";2614,48412304264;1979,91915444446;2613,80544932027;2633,19407649534
"273";2814,38178939424;2452,37425671038;2901,68961042023;2400,51189631559
"274";2932,25067582075;2229,47242155521;2660,46294795661;2250,13377724435
"275";2627,07998075666;2914,10622772784;2661,78299404028;3113,97862453332
"276";2886,65751339304;2720,90604537667;2982,7699855601;2560,06120548353
"277";2786,78446265901;2576,58381401342;2779,66325646199;2218,66560121439
"278";3345,35332382634;2768,9622033109;3066,37351636801;2960,22957202547
"279";2862,82651060186;2228,16217827404;3460,75546601041;2256,2623540208
"280";0,500107165821285;2,36401759563432;NA;1,96721968599215
"281";2744,82513335927;2721,13721554763;3040,7983435488;2563,04328211414
"282";2976,26459197411;2503,53867158907;2685,19819273789;2268,92813434622
"283";2602,30258699045;2437,30522469677;2372,17799651687;2387,71664794076
"284";NA;0,993875051962842;NA;5,4185417666191
"285";2524,54300308745;2679,61567814589;2644,53667227724;2718,90008860147
"286";3227,80041405054;2597,83711869239;3156,07131063987;2538,19809977062
"287";2506,97051184841;3034,07077306791;2606,42640094224;2889,79718226862
"288";0,500107165821285;1,03043919299657;NA;1,49245122948701
"289";3194,875354114;2818,54337720707;3197,84053216849;3072,12247794757
"290";2729,90057980098;2072,93028077958;2636,26116225367;2321,79668091942
"291";2677,70604100973;2509,86845272897;2692,32166708104;2482,60803572889
"292";2805,78536324687;2100,64678738549;2258,9115201189;2245,41171326884
"293";3106,22930204022;2351,72170957576;2682,43500975568;2609,47823919789
"294";3160,96388756373;2624,28101234034;2987,13681935769;2318,31214375787
"295";0,500107165821285;6,10467778084144;NA;6,87214285230151
"296";0,517652870746998;4,10503093933078;NA;1,25470048737931
"297";2846,45058412355;2469,66057549329;2923,138633369;2552,84059378256
"298";0,500107165821285;3,3642914020951;NA;0,603220050756847
"299";3064,48693713338;3007,64535571138;3545,7493379578;2506,40580474134
"300";2760,0007382964;2871,62614475954;2952,69300858736;2810,97945933564
"301";2526,6655995987;2612,26611556093;2789,14536974666;2806,23362602302
"302";3155,63131139364;2089,14452019843;2919,71620643974;2250,47139595832
"303";2937,04151348548;2225,1929445945;2572,6747266222;2939,82857696037
"304";0,50487171380691;2,97493720779266;NA;1,45335280653053
"305";3056,09050468459;2814,85047520022;3156,26160890021;2622,59181159898
"306";2531,63567908951;2677,45149020978;2747,45434687099;2409,36937664585
"307";3036,94293354103;2747,25278458299;3235,89558947375;2549,83253204642
"308";2691,18249969462;2456,27483624172;2299,65363404757;2417,15884925397
"309";0,505716753374993;1,62830226585113;NA;1,15546801693988
"310";2877,18407447968;2826,1538196269;3274,10562607191;2709,10045489032
"311";2573,3801678885;2813,70603143669;2771,34197259147;2593,11236398581
"312";2861,85623419953;2704,9927313822;2911,79033955724;2259,54975524102
"313";2889,06238852062;2561,0016073342;2730,3106818521;2369,5206247725
"314";2998,91008953281;2425,13374952598;2603,1636791825;2528,1674811464
"315";2977,1218706627;2603,02430872318;2979,60519749687;2704,45722224967
"316";0,500107165821285;0,994365188384006;NA;3,75074673280653
"317";0,500107165821285;2,30838621643845;NA;3,27448091933917
"318";0,500107165821285;0,607650405023838;NA;7,8646474645415
"319";2834,51627757229;2671,4961309373;3057,65006559502;2863,32203099774
"320";2991,10193112962;2609,64535978714;3007,92429785426;2479,26465303647
"321";1,28003100193094;2,39536950360608;NA;1,09869187421579
"322";2780,35369104156;2385,07926210071;2757,74352008547;2710,21728828464
"323";2970,82899153598;3400,63029535303;3366,6299340185;2796,15043671792
"324";2566,75728422579;2469,40030041791;2514,32543079621;2699,025694323
"325";3040,06553720842;2627,00305422202;2702,61836650647;2785,79434126528
"326";2659,67990556293;2574,74854866751;3098,08445144869;2554,37019567273
"327";3201,2729027735;2113,45981828843;2545,80874555161;2681,08213476241
"328";3081,80873655761;2530,09138945746;2649,11018345574;2881,63323877982
"329";2772,44369907169;2655,78481793476;2803,5385153463;2313,06814228371
"330";2470,61990491108;2599,55008403674;2738,21322785017;2214,62343131569
"331";2646,04924873378;2922,23585606269;2724,48216577643;2703,38777424874
"332";2518,3848524715;3199,14537155961;2640,9283999352;2829,37811664305
"333";2699,41615896812;2507,5383724627;3069,81717600314;2799,41101358931
"334";0,500107165821285;4,4205714647537;NA;2,14306201154394
"335";NA;2,00578920156245;NA;0,718205161728471
"336";2370,62634032869;2800,30000660692;2563,74552924524;2739,32039906438
"337";2920,26831881081;2692,16819499995;2737,12871446801;2993,33567867083
"338";0,500107165821285;1,68387835878259;NA;1,16410343187929
"339";2743,37715783392;2383,35304229154;2995,43273246124;2696,82505527408
"340";0,500107165821285;4,27480604541975;NA;2,57661869147485
"341";0,562698447484814;1,04093352054104;NA;1,38857312106147
"342";3239,53003996644;2635,0691395211;3376,45173681062;2187,87897582333
"343";2929,82341082563;2756,44173913802;2855,70659283753;2614,12958436908
"344";3069,07709768904;2620,7307119634;3119,20430640418;2879,23901713203
"345";2826,97182354874;2060,45222018695;2495,24648900882;2719,06465679293
"346";2569,59333933228;2919,63850474826;3073,16217437582;2573,37750487959
"347";0,500107165821285;0,944320188288158;NA;1,66329325462843
"348";2869,42377988731;3118,3558384775;3148,34042385353;3056,79855203897
"349";2700,97003848906;2843,21521716944;3039,89013230322;2584,58209062015
"350";0,500107165821285;0,63757113498712;NA;0,654655155011788
"351";2476,58429930041;2195,06847046046;2622,38825790768;2832,04717221281
"352";3029,75725744065;2726,140179931;2952,04287669437;2857,8996044138
"353";1,21354727316958;1,12092448216132;NA;1,49038174020948
"354";2620,1382157268;2172,97496893325;2817,63408144975;2600,84728853003
"355";2072,76527438074;2181,98933800508;2213,39614285491;2706,36347236438
"356";2656,01769630249;2906,08533886633;2713,41055507452;2586,50957977996
"357";2674,24889467225;2508,95500827105;2649,67782834846;2549,73689127328
"358";2974,84162463365;2629,15861000191;2681,40772223254;2815,22659527714
"359";2852,748264919;2816,81052576412;2838,70946739551;2936,33940524632
"360";3190,85471566137;2884,65772784204;3172,33500539673;3053,94320913774
"361";0,500107165821285;1,56901000504281;NA;2,61843919242612
"362";2859,51768540909;2768,10574449869;2531,13562592576;3239,10099115824
"363";0,500107165821285;1,2459887488149;NA;4,46294283624415
"364";0,500107165821285;9,80756232893083;NA;1,28060933590429
"365";2457,79001756814;2526,40667784639;2413,78716869952;2663,017991668
"366";0,500107165821285;0,780862337365108;NA;1,02808542574877
"367";2957,10218337875;2379,39040512765;3108,13941644065;2624,12157163851
"368";0,500107165821285;0,767724909573553;NA;2,44752117429339
"369";2910,23066598142;2788,69835422141;3265,33922497988;1894,32797504484
"370";3387,036768877;2930,61011141792;3246,91022390773;2583,54954492484
"371";2629,17813092089;3349,41191505274;2786,14735088962;2821,88181065404
"372";0,500107165821285;1,95814804375607;NA;3,11756935783438
"373";2962,36926378792;2811,3122755257;2823,27439473254;3159,93611890185
"374";2890,18669665515;2873,12156477211;2881,03095019546;3119,03212387789
"375";2960,20974503829;2523,24876079488;2955,56349896357;2519,9934198142
"376";2723,55704647226;2250,4143908182;2665,15053229073;2557,11057351143
"377";3126,90062326103;2121,47958192936;2667,22749237848;2776,5178993087
"378";2653,75267341281;2630,46006754209;2536,97883825898;2316,05997100336
"379";2769,52623315041;2229,11459947182;2740,74139751252;2358,60778965136
"380";3072,50975270914;2757,03710637706;3360,51292520253;2529,68345400804
"381";2627,45220344599;2667,5364312471;3007,85245342471;2917,41579001285
"382";3274,13504593518;2347,35000308314;3167,43367665642;2705,07642616913
"383";2797,86862830365;2499,81609771837;2787,31293209361;2515,57951484705
"384";2892,71589517813;2453,46295165171;3109,72034979352;2653,81831654921
"385";2968,87743826891;2707,93677153239;3242,45841133574;2689,73396259033
"386";2320,08038153214;2198,54370520006;2894,8670653791;2091,78914714985
"387";3012,13257509568;2857,97722265447;2833,08849339334;2586,23562033112
"388";2678,5356169157;2627,38256611957;3004,68925996181;2835,20036759776
"389";2767,56249286097;2232,19264325942;2743,38273083471;2591,04543913615
"390";3225,34823835276;2841,81177002497;3240,66324206547;2857,16015671872
"391";0,597420279498311;1,61340539567245;NA;0,859157821599749
"392";2365,2026601831;2817,22242712229;2131,90467237557;2870,91463160549
"393";0,698124616412946;1,12093839826422;NA;2,28628431512746
"394";2450,25065289647;2823,89135406903;2528,73559119158;2774,58301415292
"395";2656,01669896915;2450,46352387923;2688,87049792625;2678,83233343408
"396";2398,47626670055;2543,19030965313;2629,68198860658;2699,86132138176
"397";2238,06959773992;2710,45933663158;2410,82126793429;2224,43570166599
"398";2797,49430115179;2413,77655397825;2784,99190040581;2368,74085390272
"399";2954,51045192439;2856,32652794453;2573,34295457382;2793,75442767441
"400";2628,97356964677;2584,07221073188;2879,95616928629;2237,5990712791
"401";2962,35966097198;3185,19335172109;3211,10507931817;2853,8452208821
"402";2838,59644809132;2799,79009373912;2816,86453650395;2285,63658765641
"403";0,500107165821285;0,928565765921455;NA;3,50862726357762
"404";2706,57717574082;2595,34774121241;2924,8804650932;2626,95923572572
"405";0,500107165821285;1,60463937139153;NA;2,50509968879597
"406";2713,7755581921;2191,99258905896;2271,14287233256;2890,59856866064
"407";3089,00874037752;2365,06863865889;2567,03126342156;2756,29324952978
"408";0,50100214265261;1,45714976665365;NA;1,98296011553572
"409";0,500107165821285;1,08621634480579;NA;0,71334354301553
"410";0,503090881078736;4,86192933396444;NA;4,49244759843192
"411";2296,31320038729;2763,90569036903;2461,14369962518;2441,41739582368
"412";3421,86934326296;2628,80730302226;3323,7723817167;2792,13994982378
"413";3073,18916693818;2509,79602311818;3236,67673345934;2695,67577165669
"414";3055,53757927002;2653,11648984764;3092,29608747794;3050,23529113217
"415";2738,29300684938;2044,62276708048;2905,85935669458;2786,9650744715
"416";0,500107165821285;0,777201434502238;NA;1,11449509910099
"417";2899,58032056943;2341,34800267959;2712,17329320216;2569,30360893213
