"";"alpha";"beta";"psi";"kappa"
"384";0,500107165821285;9,03749448712435;NA;7,54685590383788
"385";3088,20699420071;2250,32716789558;2771,7062100893;2248,33388795539
"386";0,500107165821285;0,660926097257387;NA;0,669622677502346
"387";0,590606172359432;1,17195935916308;NA;11,0480699744774
"388";2982,23421819928;2275,0467331422;2685,65841117206;2462,76866950799
"389";2936,08259098814;2632,26674577248;2795,02743623253;2717,54866947036
"390";0,543400064755696;1,78018275900082;NA;3,81718802031479
"391";0,500107165821285;1,05336942362489;NA;0,7906788892031
"392";0,500107165821285;2,07186232947999;NA;0,964904212831242
"393";0,500107165821285;0,722318436158618;NA;0,530645520782339
"394";0,500107165821285;3,01050754051867;NA;0,930918546543309
"395";2921,31796537658;2709,61454832056;2551,42195508383;2862,32435444196
"396";0,500107165821285;3,87034263410565;NA;2,39214708113593
"397";0,500107165821285;1,59961432590347;NA;3,40619916221201
"398";0,500107165821285;1,1694840996387;NA;3,23304948041696
"399";NA;4,27310067267034;NA;1,29451932894588
"400";3061,20750969925;2474,51928914807;2980,85948000287;2206,99580972732
"401";3099,8239001922;2360,20225723631;2719,35144423382;2213,51266467157
"402";3157,04806237314;2743,40595503543;3294,69382971132;2776,88358878479
"403";0,500107165821285;5,22448930953053;NA;0,953162792209413
"404";2872,43362785905;2889,03655880912;2736,94826720545;2499,70330104376
"405";2982,25041107362;2127,93003845637;2859,922743951;2380,0396100791
"406";0,500107165821285;5,19783883841953;NA;1,26962405564647
"407";3041,03746681984;1955,79406976318;2801,92967447668;2600,3649111561
"408";2689,77146569836;2350,93431497077;2887,32080993954;2231,61996947022
"409";0,623040782306504;2,28801495911408;NA;1,88434997386661
"410";2933,8557531151;2359,64918625989;2911,79918036781;2290,58839526188
"411";0,515994137927703;5,22998053057096;NA;2,89662445290576
"412";2819,37728080616;2601,2608546953;2989,77353704568;2049,64113083078
"413";0,500107165821285;2,36935025577582;NA;1,50574958340792
"414";NA;0,910795432572323;NA;0,968491278865507
"415";3319,3055235381;2464,7702846155;3132,97990712621;2481,40827257019
"416";0,50316321505971;3,12405322417791;NA;2,24669317790224
"417";0,500107165821285;13,0889210587856;NA;0,927102259848219
"418";7,08861286080643;7,16485096763386;NA;2,01075627098276
"419";0,500107165821285;4,88222543877444;NA;1,18358870960678
"420";0,500107165821285;2,2974236607477;NA;8,92070908265595
"421";3045,39892961899;2046,2884931609;2628,92591719357;1761,19970013534
"422";0,500107165821285;0,818923347414799;NA;1,15457304400631
"423";2927,0259192429;2608,08419659545;2776,30403631541;2856,61742136576
"424";2985,83086412456;2438,57434092026;2958,16185476286;2799,22680254322
"425";2549,88262354348;2430,03307343171;2731,36681285659;2416,06592583621
"426";2656,83744292102;2204,33694512334;2622,06356879656;2735,98489240202
"427";2798,62161780705;2155,08443578372;2400,34313989797;2516,42533967102
"428";0,500107165821285;1,09578840564998;NA;0,717608116750475
"429";2961,3856305591;2684,99201494442;3055,79378651467;2702,5008749428
"430";2916,11724095611;2370,55336464402;3236,79088524968;2352,93399495435
"431";3063,92221162631;2376,08057864367;2928,13887173087;2529,25233383355
"432";NA;1,16555901380865;NA;0,635164673153318
"433";0,500107165821285;6,13978912135383;NA;0,812555190107664
"434";0,500107165821285;0,632110133988396;NA;1,04074952983316
"435";NA;9,76823431869589;NA;2,64703880576166
"436";3128,81028634035;2003,98581735122;2884,88435549593;2308,97863005209
"437";NA;3,27638927021416;NA;6,1247367199927
"438";3397,79433104936;2437,38117738733;3403,01511930991;2502,52097682601
"439";0,500107165821285;2,89047781386097;NA;6,22592926742765
"440";1,53992623573151;0,826799467610096;NA;2,23292772284147
"441";3093,05646636259;2768,97940306962;3291,98162667982;2412,65330543973
"442";2742,40847909641;2504,95410335768;2795,03456190096;2457,85951085597
"443";0,500107165821285;1,16860803900625;NA;3,01657610488802
"444";0,608581406171846;2,32111290551485;NA;1,24417133310194
"445";0,500107165821285;0,593801002477847;NA;5,36601762632433
"446";0,500107165821285;0,826438483494994;NA;1,30774256176559
"447";4,38429377075825;5,37942631228933;NA;1,94704915949055
"448";0,500107165821285;2,82857893198453;NA;0,992494881121312
"449";3170,59107345654;2643,70403117305;3270,14193955893;2565,79177098977
"450";3071,2435988102;2077,73584759117;2294,14467232488;2274,56737927811
"451";2841,46623494236;2443,48489504917;2816,33224427596;2533,47978184062
"452";2554,84067861574;2519,78974520943;2414,06258291992;2362,28094614757
"453";0,500487818413283;5,84107204644927;NA;1,23261802980689
"454";2676,61174428041;2921,9938419762;2571,9765413252;2159,74851927882
"455";0,500107165821285;2,4141423335798;NA;4,2683662669874
"456";0,500107165821285;1,14812321066834;NA;1,35043954163173
"457";2875,69933792783;2479,28197847087;3053,49648781819;2766,70675861193
"458";0,500107165821285;9,09548952200271;NA;1,94292009798141
"459";NA;3,92384529394332;NA;1,26145089554387
"460";3167,05962625152;2777,44011794488;3166,56255172896;2991,21646888559
"461";0,500107165821285;1,8547657381968;NA;1,19880340692599
"462";0,500107165821285;3,05599157918909;NA;2,08553747153638
"463";3056,83649424461;1670,69961427329;2638,4954683801;2367,54898545019
"464";0,500107165821285;1,17199505862472;NA;1,51095530571662
"465";0,500107165821285;2,14836443013523;NA;2,20508671371382
"466";1,01022224191838;2,69124518892766;NA;1,48386021787186
"467";0,504348076673984;5,37870420571853;NA;2,44708991559388
"468";2870,9631357629;2219,90114586946;2793,25845717345;2394,10345533923
"469";3175,82165431054;1919,84417431752;2371,08238969902;2512,20015997516
"470";3150,61162371471;2308,70400251829;3085,80526709217;2543,4678200396
"471";1,66463673701077;11,8371866663557;NA;0,984884564796235
