"";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp"
"1";-0,964026561728734;0,265536598038793;-0,0359734382712663;1;0,399971551144801;0,198878132390917;-0,200056897710398;1;0,281919119246472;0,231076028581594;0,409595596232358;1
"2";-0,731408970847578;0,300311986513282;-0,268591029152422;1;0,449130581050716;0,279073954033157;-0,101738837898567;1;0,122803747304365;0,12128939725945;-0,385981263478175;1
"3";-1,21200371098479;0,382616453392201;0,212003710984795;1;0,403874327790092;0,295019818216872;-0,192251344419817;1;0,685567334809396;0,338951720857122;2,42783667404698;1
"4";-0,216210010960012;0,214058153289083;-0,783789989039988;0;0,022601042033361;0,157330654176747;-0,954797915933278;0;-0,364555874214413;0,259324626583069;-2,82277937107207;0
"5";-1,05089349771938;0,350203094480962;0,0508934977193809;1;0,454243465476922;0,282324303127497;-0,0915130690461561;1;0,1178051117722;0,27173404533267;-0,410974441139001;1
"6";-1,18112012280572;0,351212118125819;0,181120122805719;1;0,311752467309794;0,226926336535476;-0,376495065380411;1;0,360008383773662;0,344693612413803;0,800041918868309;1
"7";-0,726271792143694;0,251463794339476;-0,273728207856306;1;0,508905427220371;0,22622753896544;0,0178108544407414;1;-0,0981691204588745;0,24321644890073;-1,49084560229437;1
"8";-2,0341341526048;0,665313397216342;1,0341341526048;1;1,47680229633188;0,64306032402341;1,95360459266375;1;0,136559301701997;0,284596819668665;-0,317203491490015;1
"9";-1,12791598274643;0,312402265034429;0,127915982746432;1;0,725912421988899;0,239342769453577;0,451824843977799;1;0,456188582433218;0,316875746292137;1,28094291216609;1
"10";-1,35051345840951;0,40855371492104;0,350513458409513;1;0,825485677730689;0,360064094425767;0,650971355461379;1;-0,0433068096069442;0,281256953606385;-1,21653404803472;1
