"";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp"
"1";-1,34099875390622;0,16531033059008;0,340998753906216;0;0,694114026776717;0,135800960001611;0,388228053553433;1;0,407672454350793;0,111405435786934;1,03836227175397;1
"2";-1,07693901120782;0,14106436369339;0,0769390112078221;1;0,45039417570946;0,107723080089295;-0,09921164858108;1;0,300898234417132;0,122637291239763;0,50449117208566;1
"3";-1,10169427336276;0,133553335267805;0,101694273362764;1;0,497561810968417;0,100995074347121;-0,00487637806316565;1;0,314096854981349;0,110827391736571;0,570484274906743;1
"4";-0,865026925773006;0,113987663166837;-0,134973074226994;1;0,374320123055802;0,0891776099412051;-0,251359753888396;1;0,107466249027537;0,102653656651192;-0,462668754862317;1
"5";-0,999559901109498;0,132376600858701;-0,000440098890502227;1;0,524586458571592;0,10793661897155;0,0491729171431834;1;0,23394933555176;0,0935322666838963;0,169746677758798;1
"6";-1,05330993018102;0,1211932772187;0,0533099301810194;1;0,473817882136489;0,097483426194846;-0,0523642357270215;1;0,292915251825226;0,0982822010011548;0,464576259126128;1
"7";-1,0039599998034;0,134219439709819;0,00395999980339634;1;0,486877170484634;0,108735486577183;-0,0262456590307313;1;0,117956110485518;0,12505141168462;-0,410219447572411;1
"8";-1,06507103768306;0,13839086342097;0,0650710376830608;1;0,453535705126732;0,112718036848387;-0,0929285897465364;1;0,28857542338064;0,108803740828721;0,442877116903202;1
"9";-1,00007579483203;0,132050017412894;7,57948320262436e-05;1;0,487496061401604;0,112118974746554;-0,0250078771967923;1;0,193693981894163;0,0930270786675262;-0,0315300905291854;1
"10";-0,872835193513023;0,121230319176123;-0,127164806486977;1;0,401787746894805;0,0990134316128851;-0,19642450621039;1;0,164192187438376;0,0998870856254325;-0,17903906280812;1
