"";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp"
"1";-1,0704869961992;0,311154435426886;-0,0268300034552705;1;1,65906890625929;0,292618141750736;-0,078295052078172;1;0,123018209199193;0,323367674386315;-0,846227238501009;0
"2";-2,33617778043607;0,343221811658231;1,12379798221461;0;2,47180900386218;0,280466058259355;0,373227224367879;0;1,25773833173313;0,371116440371739;0,572172914666419;1
"3";-1,21882663133532;0,365053065623176;0,108024210304833;1;1,81943689338757;0,300807578525692;0,0107982741042033;1;0,906061302244638;0,428539320755697;0,132576627805797;1
"4";-0,747277676906352;0,302217343029115;-0,320656657357862;1;1,57166645848506;0,277349252368631;-0,126851967508301;1;0,21430618667476;0,380552579926113;-0,73211726665655;1
"5";-1,35377093245978;0,291128894738202;0,230700847690708;1;1,71455229320559;0,278316831103897;-0,0474709482191174;1;0,876250848365965;0,296540435431637;0,0953135604574559;1
"6";-0,713483686618126;0,259923203987016;-0,351378466710795;1;1,53953002506319;0,246238233288664;-0,144705541631563;1;0,201278495928928;0,293657628099009;-0,74840188008884;0
"7";-1,66673821254771;0,437307428229405;0,515216556861558;1;2,54191094073552;0,371954569085054;0,412172744853066;0;1,42916086127867;0,523263045485308;0,78645107659834;1
"8";-0,856908694301218;0,322747305462996;-0,220992096089802;1;1,28242698467089;0,293158519082699;-0,287540564071727;1;0,456834999161258;0,383228024537973;-0,428956251048427;1
"9";-0,740778245281753;0,310025759582987;-0,326565231562043;1;1,57435259141044;0,273082048651414;-0,125359671438646;1;0,710383677048511;0,392554775522092;-0,112020403689361;1
"10";-0,891792783806324;0,264049066428637;-0,189279287448797;1;1,46278336945407;0,247521395252055;-0,187342572525516;1;0,382947076646635;0,298328433799106;-0,521316154191707;1
