"";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp"
"1";-1,05432839883263;0,141159223728673;-0,0415196374248823;1;1,82127126203501;0,118294577258311;0,0118173677972301;1;0,717322359368109;0,159998604622623;-0,103347050789864;1
"2";-1,26499792864998;0,15076869850435;0,149998116954531;1;1,79346341560028;0,124790923646973;-0,00363143577762015;1;1,03422910760114;0,172406200570066;0,292786384501421;1
"3";-0,966702226514306;0,144522277137718;-0,121179794077903;1;1,62407866945892;0,116502644604754;-0,097734072522822;1;0,775813804324832;0,164034751170212;-0,0302327445939604;1
"4";-1,026067194999;0,147699232819406;-0,0672116409100024;1;1,76413494956868;0,117860390286866;-0,0199250280173984;1;0,839635573709979;0,168757169896744;0,0495444671374737;1
"5";-1,32482718627974;0,147110738514283;0,204388351163397;1;1,77000922103255;0,12071314129153;-0,0166615438708047;1;0,944541481655037;0,174024534514862;0,180676852068796;1
"6";-1,1379744568881;0,13389225765793;0,0345222335346398;1;1,57131206909561;0,106647035915075;-0,12704885050244;0;0,828197276976032;0,156080645598177;0,0352465962200402;1
"7";-0,974553230921442;0,149120721919992;-0,114042517344144;1;1,61600989760909;0,122105855598483;-0,102216723550503;1;1,1009314538074;0,180183393238031;0,376164317259244;1
"8";-1,02481912443117;0,140265660992918;-0,0683462505171179;1;1,77254960897017;0,115276863933969;-0,0152502172387935;1;0,760738603032147;0,165827372187333;-0,0490767462098163;1
"9";-1,10405550562532;0,144584760526469;0,00368682329574947;1;1,72730725560995;0,122406988755844;-0,0403848579944731;1;0,771413311829382;0,174550608389738;-0,0357333602132723;1
"10";-1,15529985003255;0,151137414802218;0,0502725909386821;1;1,97397176262614;0,123905259045913;0,0966509792367468;1;0,69937546792437;0,176773143670841;-0,125780665094538;1
