"";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp";"mean";"se";"bias";"cp"
"1";-0,831388470516494;0,0849261322837734;-0,168611529483506;0;0,403906079985443;0,0696764129995573;-0,192187840029114;1;0,087104019758216;0,0701318923289031;-0,56447990120892;1
"2";-1,00431236301517;0,090516610887706;0,00431236301517379;1;0,533916094471787;0,0757950451565113;0,0678321889435738;1;0,142979077401881;0,0734906440147706;-0,285104612990594;1
"3";-1,05820916568661;0,106386982101235;0,0582091656866051;1;0,562712387731236;0,0865881463946886;0,125424775462471;1;0,151879268386201;0,0823800364988242;-0,240603658068993;1
"4";-0,979056464407177;0,0912851240706973;-0,0209435355928235;1;0,460371893705775;0,0741743287861365;-0,0792562125884496;1;0,233728429278285;0,0704557392865553;0,168642146391427;1
"5";-0,944638560351978;0,092675343889656;-0,0553614396480223;1;0,510821964868595;0,0771495149124413;0,0216439297371893;1;0,15822652942903;0,0682876227766442;-0,208867352854849;1
"6";-1,0907425947229;0,0970603238889501;0,0907425947228953;1;0,555813865124314;0,0818850646404201;0,111627730248628;1;0,156724717545433;0,0706114894998134;-0,216376412272837;1
"7";-1,12599553936678;0,102502855345722;0,125995539366778;1;0,657979777680248;0,0895188984840019;0,315959555360496;1;0,126216573305096;0,066478264536074;-0,36891713347452;1
"8";-1,15707148876018;0,104400165938932;0,15707148876018;1;0,502237073714721;0,0813310097371826;0,00447414742944274;1;0,369870751442905;0,0810192716550488;0,849353757214527;0
"9";-0,960920998628518;0,0916159502157348;-0,0390790013714816;1;0,460343174437733;0,0766022805604058;-0,0793136511245339;1;0,180676228199475;0,0744485522290749;-0,0966188590026257;1
"10";-0,962884050208871;0,0883359891646145;-0,0371159497911291;1;0,498904227861674;0,0750785781610437;-0,0021915442766518;1;0,157299867353695;0,0657209349345181;-0,213500663231523;1
