"";"alpha";"beta";"lambda";"lp"
"182";1193,51117831955;1041,79605426736;1141,29409416645;1224,71106669798
"183";1099,0353873315;901,188686236422;962,00019679853;982,903919326742
"184";928,670816802244;882,975793654154;959,151899906894;822,418052601832
"185";979,366852608915;931,429941600036;1014,75855886587;968,354667768642
"186";624,614481143907;699,008561235025;862,464657720003;635,510547766328
"187";977,427053203709;1055,12196571822;1318,75962471335;1086,38230371672
"188";1094,5445817194;907,330821533069;970,704935162891;854,7934709171
"189";988,746539971647;996,433982456155;1136,67305528901;708,272636787339
"190";911,932901021972;944,746378949002;1087,91497712657;879,969468567645
"191";1080,96099448133;999,28036036065;1151,94568949245;1288,84469854569
"192";1521,55707968291;1147,17915371045;1282,10174266282;1089,23418598962
"193";1163,04641452529;979,778189101831;1135,95047168257;1412,2978310246
"194";491,514321685858;621,229948542632;846,470902211963;464,955746048353
"195";733,273762546641;810,047075976166;955,706131493803;787,069755364547
"196";904,686230702774;818,911167913382;944,260636027772;1157,9151903946
"197";848,218463377108;919,661457523541;1048,65160722645;850,509908006429
"198";927,363953736785;877,230503667938;1045,34776310028;824,063666251828
"199";744,921741327991;814,094016780037;917,046785816697;731,830512332125
"200";726,121394010632;836,435349739878;1036,04205071124;782,230853773367
"201";600,272833356171;698,012538264581;950,318219554259;562,938404901557
"202";766,424363359188;783,686931850262;901,669962200871;789,752337953965
"203";1274,55297097491;1070,21225286135;1239,97097791703;1188,49656893407
"204";972,060715500365;1048,41016227401;1355,47847976833;1181,7603633363
"205";723,203972891419;772,219242009276;1011,27850353156;644,549439985919
"206";969,904051200012;978,746690322613;1189,71459928552;1018,12457626651
"207";792,969508605411;807,593582372708;840,61093040132;1117,70189177
"208";890,956947495418;908,727305701657;1110,60910828453;846,772455914235
"209";919,497338405182;962,125843176452;1126,05792904757;1009,24312619346
"210";903,682656123651;900,886177852803;1006,10939723033;910,943503035132
"211";391,745066779456;450,003625308446;613,18301295478;505,558359237603
"212";860,008380332984;787,31845769145;915,303564807216;1025,85540690389
"213";819,03906262629;944,278713920909;1146,63140457398;1013,28640093865
"214";673,95529108466;771,24075019506;935,018455246484;818,269335273244
"215";659,883344293524;752,106784211082;866,489597732935;745,600595340092
"216";888,730344532362;879,965998397505;998,303044394446;1209,8717098696
"217";796,657759500345;827,156286042015;938,324331402667;952,7822852146
"218";970,661013142445;881,676957405804;1053,79463219821;855,056632961176
"219";661,751906152227;770,154840967753;1001,79888050339;686,839447653324
"220";829,612504731185;839,342390320097;1002,5248873131;757,810179708799
"221";1142,74951119105;1125,2412973052;1284,5343664346;1101,31276358424
"222";1227,97450235483;1028,68256332503;1081,64421348936;1173,41098691944
"223";1142,40698997589;930,732057344931;1008,6440225288;1198,65621950434
"224";1237,26881246514;1218,77458107592;1364,49035787651;1211,88399885172
"225";734,736287291355;735,717127157653;861,283947861081;894,672871479196
"226";624,639016368525;702,186931039471;899,688445819621;656,548029901143
"227";789,075296965866;831,91628777715;1012,76260389332;880,532084985914
"228";659,998152460363;739,818349649672;866,952851447673;647,685239495122
"229";1317,2381791019;1125,83973093323;1252,98668384512;1357,28399395348
"230";887,422762881921;835,605867696564;928,54033899874;1159,46604259604
"231";616,499626711535;797,485445805079;1159,79313619411;657,945402977956
"232";895,856787932833;928,260093854523;1105,35947092637;742,310642733144
"233";1088,813154417;1121,53073855859;1246,27901309051;1377,45574743402
"234";979,436893809715;1063,61578327488;1253,75651046089;1107,40228247825
"235";847,030674434831;783,883361030807;864,991520683985;804,059442603661
"236";869,497298339408;871,575563165346;1025,41072620792;930,994296464674
"237";509,243613681641;545,357878342784;626,723602393752;695,903539082391
"238";699,935096655648;699,539287707243;793,962243179197;951,355413745184
"239";1014,99903962828;807,146856106951;947,419793227627;1128,32833363679
"240";1381,04321633124;1055,47385507135;1111,73715247009;1131,85405455201
"241";903,399915034066;805,936314426642;970,628990395284;1033,63609878909
"242";823,389237721603;761,230378099742;857,631939134661;1155,30600857123
"243";1213,45098885249;995,943894619199;1189,83316797911;701,680806415559
"244";896,414102267871;904,831081585751;1002,91961458934;823,644630855106
"245";1138,13545685146;1082,19937693241;1199,88269968659;962,610215240997
"246";943,410298555778;949,188651709712;1030,2884644801;1018,13059756501
"247";599,598557401188;692,46788997793;813,964571492528;691,989145429544
"248";965,305589441483;875,970401125361;958,110958872771;954,159704928381
"249";1378,08513710179;1267,22985595511;1420,70412218627;1160,39601792518
"250";956,881482934633;878,099249908084;996,529313545371;1028,77629155523
"251";1246,94971291276;1025,83451075247;1173,53510129009;1253,46361628659
"252";948,794716451227;976,884698544958;1124,88621404651;914,471431160718
"253";866,750638663505;1064,70887768674;1414,10399217313;995,445009010873
"254";606,904366761521;745,853413433578;921,860646865167;753,329441034401
"255";1104,11630198999;1069,36027120195;1263,57837984183;1195,0105417675
"256";962,803291126501;836,72477556354;972,93805701163;1055,21110994017
"257";990,49228268054;1009,80268831973;1169,72540015601;938,724871926026
"258";1065,79648446409;1036,1990470466;1219,54306786;1070,942702502
"259";1156,96613911202;1103,79859171994;1252,06399609856;1051,20381755885
"260";999,678161025156;921,379956888619;1046,9302205118;1142,55856530422
"261";673,941155483684;703,075291026364;869,554240803254;739,427629025202
"262";914,399240642574;850,709773748928;971,026436922937;849,536650620058
"263";1108,75294137008;995,636445164628;1090,88034109317;1245,28817804092
"264";1040,81575169564;1023,58004075332;1182,66559801469;1005,79143260931
"265";689,910094387043;794,164166449595;1059,4410064768;680,161657255527
"266";936,178689399375;898,516253883106;1056,68765712217;1082,98196515663
"267";659,272825280922;687,370948815568;776,129742310767;898,161341146864
"268";1105,4663323837;988,519534052093;1075,75033368361;1333,92985402353
"269";960,649871830609;943,304833007055;1097,57739238176;1060,48894201149
"270";307,825629414666;339,13744539407;426,226238169517;415,897970260368
"271";1114,917899135;906,718577640255;950,53201763942;1012,55696950193
"272";918,619179955948;931,252728410477;1094,75292476749;547,029182039904
"273";890,953976648522;784,706224514222;879,822251065995;716,530424403592
"274";958,199600843768;952,658604728499;1103,37030601898;940,751596465137
"275";893,330666751149;745,533792905685;850,837565037684;1294,25699897588
"276";796,495198256661;866,199311972376;1045,08440461062;1042,18297417524
"277";905,392708563067;845,003289216417;975,90160681033;791,869580721028
"278";905,088417230429;912,67137577731;1059,36665238557;983,336494363477
"279";476,820407010971;634,957891043284;893,465161665624;499,36502066748
"280";847,622792164839;936,689885891857;1104,52135137476;854,055203017686
"281";861,445272552869;998,271793002509;1154,08284741628;916,041032293311
"282";1298,38706909374;1227,23675535419;1337,14829556801;1198,20176288797
"283";1199,67907075507;941,398672141821;1041,3983108669;1448,78336733562
"284";1243,57154149143;987,891654588546;1093,37668800276;1055,54605452185
"285";1137,65514625609;937,622905728546;1025,67256600416;1159,55359133961
"286";949,487957357037;930,552228321481;1015,25643818749;973,880919128426
"287";958,397458286406;969,625413228716;1103,46829546375;796,016878922283
"288";1051,7425409824;962,977259187992;1032,95538681173;912,05937911059
"289";666,074408577863;821,417847039732;1146,49762539724;651,006301534041
"290";1094,86789402611;1105,65652447558;1249,17577566749;1016,36912322486
"291";1152,25676421448;1002,31668711722;1130,19768796993;1195,96741744482
"292";1117,2055476054;992,324728588449;1081,34171013608;1060,32461334957
"293";634,703043798972;581,091935936691;687,830645156841;1012,58534785741
"294";1056,38426553856;1054,43436606371;1260,44187281295;1009,73721916097
"295";913,837540865475;885,794849264685;977,493613638811;1114,65013132774
"296";1047,76663954057;971,456439827981;1122,66734318415;1032,64814355846
"297";799,692098817519;812,219516171709;926,662630383481;1053,53801262538
"298";365,803607422903;611,90297865069;852,039416049067;548,321372659338
"299";1145,34032955062;995,79022034686;1088,67325567673;1254,13125642713
"300";1227,0785679146;1054,9361245797;1185,0954949647;1222,75370391404
"301";1153,86549016846;952,785358880608;1114,30382026509;1064,73048747154
"302";1023,52966730148;964,826169746276;1082,33938895914;1250,86567847816
"303";872,713914442414;1039,85536482445;1364,83616657556;1012,92355969171
"304";1491,47220324417;1356,77333134937;1531,76301011324;1125,68875594948
"305";860,409253509428;907,867811690981;1083,18353724799;826,031870587929
"306";770,098170921087;831,927493622398;961,049959287476;977,423702043516
"307";1301,89684578401;1146,62121767356;1330,84364598336;1312,46526846541
"308";998,277554692326;922,980243471177;987,069515899406;1142,73327635724
"309";857,150816364293;736,281838759494;791,99762607791;1183,31648587057
"310";939,263064886306;912,439524897766;1045,84133213477;1078,46641210773
"311";798,109837659078;822,388743709376;924,646729317038;808,391185219498
"312";693,370154195342;805,863479473112;1196,44419034082;782,895797274012
"313";875,268727295076;1000,31383034719;1297,02466664692;917,63974122804
"314";637,622739949982;681,308715737704;807,861976635156;667,296696407843
"315";1607,40162749995;1222,41877897657;1341,33847076247;968,251693893666
"316";787,798992833023;850,534394190308;1035,54570081273;704,616124870454
"317";985,083760959461;879,987671813456;932,116373955425;982,169479195063
"318";1497,6807496913;1216,80472200661;1311,24656093354;1211,2378679573
"319";858,779102542796;908,934491035522;1090,05677186816;860,546937981476
"320";1515,42204418279;1048,25853197526;1178,21881849291;1419,53864138025
"321";1403,95547069639;1121,49558111687;1230,92580902352;1049,16414335123
"322";1251,6835805408;1203,60434272637;1372,06543217138;936,696570214685
"323";675,121666964635;767,174222066836;1042,28331208227;613,457388783939
"324";1115,72727242496;960,103307654847;1077,31736124561;774,800757443882
"325";843,831793243756;857,093482399184;1116,8465143649;1048,60506381591
"326";961,225830837875;1009,05536670586;1133,67105473006;815,125224277044
"327";919,038668700616;946,38288191024;1118,18355452218;877,030433679607
"328";809,762310211643;1017,5220172478;1488,25588038741;659,780311300958
"329";1419,77548334733;1231,22086707804;1328,25186562556;1049,88015887783
"330";1299,48681180629;1169,99617850643;1319,20114622672;999,545503360602
"331";1249,14423313451;1184,74269390912;1393,82480162686;1126,48762672352
"332";1177,39534497946;980,522446447411;1092,54432290397;1255,08575477317
"333";893,481884482416;906,428429533045;1079,69119018071;813,209008602756
"334";941,773868837186;981,8120691002;1132,04975410516;1008,29074723695
"335";931,523825089664;924,595403888667;1059,93924735659;956,765969281394
"336";727,96259772406;764,411666343488;888,575166303557;953,793946513368
"337";612,781935930937;675,778324090496;1020,94201314525;685,652232450454
"338";1255,51793845162;1101,74468148151;1170,88416774691;1319,08148921304
"339";667,056195469186;779,060933783522;1060,6592529522;751,330314297719
"340";446,698207940551;526,986099621649;750,909905992998;526,83890088343
"341";818,327223415687;831,875684274328;1046,24001835461;886,559725930384
"342";1115,32823747296;1237,18950432756;1678,51129135384;1027,1884012573
"343";1578,61416982416;1178,48702428288;1371,95660537078;998,44220083245
"344";1238,22925039435;1031,89209229566;1140,28030557023;1328,35652824561
"345";1338,99905599179;1237,47354159906;1438,52734096523;1468,52774979306
"346";1454,68284299129;1219,44329275736;1332,71453740522;1406,21255456425
"347";1156,50863619558;1124,00366063065;1222,83579479252;1019,29171753078
"348";748,838595315009;843,111473272729;1115,97122026031;814,502826332243
"349";1002,65705294193;906,720845507551;1015,06463193596;1379,18260730336
"350";860,114048305829;921,068478107993;1123,12942744239;772,772250645474
"351";913,203996522522;969,917287884968;1139,28428793684;875,203446076138
"352";919,054820701512;1040,41575752929;1299,3009132153;525,393660419929
"353";1050,04729922776;1060,14622023678;1243,73183983376;929,622071348815
"354";990,07331565111;953,206379986849;1103,42405136939;847,102483219111
"355";524,084305586928;594,119327413645;732,779518425198;587,845324970934
