"";"x"
"289";0,2384
"290";0,245
"291";0,2344
"292";0,235
"293";0,2322
"294";0,235
"295";0,2308
"296";0,2162
"297";0,2076
"298";0,2122
"299";0,236
"300";0,2436
"301";0,2358
"302";0,2132
"303";0,2304
"304";0,2478
"305";0,224
"306";0,2068
"307";0,2164
"308";0,2198
"309";0,2124
"310";0,2124
"311";0,2482
"312";0,2446
"313";0,2288
"314";0,218
"315";0,2142
"316";0,2064
"317";0,2396
"318";0,235
"319";0,2316
"320";0,2442
"321";0,2274
"322";0,2324
"323";0,2346
"324";0,233
"325";0,2198
"326";0,2276
"327";0,2256
"328";0,2076
"329";0,235
"330";0,2208
"331";0,2244
"332";0,2336
"333";0,2176
"334";0,2282
"335";0,2236
"336";0,23
"337";0,2236
"338";0,2124
"339";0,216
"340";0,2202
"341";0,2294
"342";0,2284
"343";0,2534
"344";0,2202
"345";0,2052
"346";0,2392
"347";0,2506
"348";0,237
"349";0,2352
"350";0,232
"351";0,2114
"352";0,2054
"353";0,199
"354";0,2152
"355";0,2136
"356";0,2234
"357";0,2146
"358";0,2246
"359";0,2252
"360";0,2284
"361";0,2224
"362";0,209
"363";0,2224
"364";0,231
"365";0,2342
"366";0,2112
"367";0,2184
"368";0,2424
"369";0,2232
"370";0,2216
"371";0,2338
"372";0,2372
"373";0,2088
"374";0,201
"375";0,2306
"376";0,2312
"377";0,2306
"378";0,2388
"379";0,2282
"380";0,2404
"381";0,2294
"382";0,228
"383";0,2356
"384";0,2306
"385";0,2066
"386";0,239
"387";0,2166
"388";0,2296
"389";0,2514
"390";0,2246
"391";0,245
"392";0,215
"393";0,2274
"394";0,2094
"395";0,2598
"396";0,2354
"397";0,2176
"398";0,2412
"399";0,2066
"400";0,2116
"401";0,2224
"402";0,2234
"403";0,2138
"404";0,2044
"405";0,2374
"406";0,2188
"407";0,2442
"408";0,2576
"409";0,2034
"410";0,2328
"411";0,2304
"412";0,229
"413";0,2418
"414";0,2096
"415";0,2396
"416";0,2232
"417";0,2216
"418";0,2108
"419";0,243
"420";0,2206
"421";0,2326
"422";0,2296
"423";0,2344
"424";0,2154
"425";0,2056
"426";0,225
"427";0,2292
"428";0,2282
"429";0,2376
"430";0,2382
"431";0,2208
"432";0,2282
"433";0,237
"434";0,2276
"435";0,2306
"436";0,1978
"437";0,2234
"438";0,2238
"439";0,2354
"440";0,2236
"441";0,2474
"442";0,2226
"443";0,2186
"444";0,2352
"445";0,221
"446";0,2252
"447";0,245
"448";0,2158
"449";0,2396
"450";0,2592
"451";0,2348
"452";0,2238
"453";0,2386
"454";0,2202
"455";0,2006
"456";0,2474
"457";0,2224
"458";0,2222
"459";0,2252
"460";0,2456
"461";0,233
"462";0,2162
"463";0,2078
"464";0,221
"465";0,2064
"466";0,2132
"467";0,221
"468";0,24
"469";0,2336
"470";0,2304
"471";0,2144
"472";0,2506
"473";0,2112
"474";0,2388
"475";0,227
"476";0,2208
"477";0,237
"478";0,2458
"479";0,2266
"480";0,2348
"481";0,2458
"482";0,201
"483";0,2296
"484";0,24
"485";0,2246
"486";0,2306
"487";0,2044
"488";0,2356
"489";0,2162
"490";0,2228
"491";0,2404
"492";0,247
"493";0,2252
"494";0,2344
"495";0,2374
"496";0,2436
"497";0,2406
"498";0,226
"499";0,1942
"500";0,2424
