"";"alpha";"beta";"lambda";"lp"
"144";1160,436399731;1094,27491716392;1144,56305627974;2146,76869737393
"145";1228,29419593168;1145,49518291227;1188,7989000564;2225,11992014116
"146";1190,8355684955;1096,35120787502;1138,26468059219;2078,88655443087
"147";1255,89496112142;1112,60765358065;1198,3371211882;1883,37537616055
"148";1308,28742102006;1204,15175894315;1250,93507876637;2196,45387994695
"149";1354,13477786537;1227,63719065452;1241,11255203508;2098,82450541019
"150";1309,68067411815;1187,76070282028;1235,51471353691;2146,44117366056
"151";1360,81417155963;1278,2078302598;1350,24993783901;1905,9981572337
"152";1514,76796625138;1449,99116287226;1426,46931527657;2036,58148672213
"153";1358,41266213849;1180,81029595836;1194,18639640038;1962,04197854659
"154";1421,9099826932;1181,11012957651;1201,48161724488;2128,53644271106
"155";1219,26181845539;1116,95215487599;1223,66925086549;2296,73495153802
"156";1320,95520683354;1163,65993966992;1190,77095570135;2078,91857479514
"157";1364,96247412588;1237,72273549154;1198,34286435009;1825,45203492417
"158";989,543632665637;905,173902160962;948,618003293146;1898,67171212104
"159";1239,54830679839;1101,05996016318;1120,13452362981;1979,67850964283
"160";1419,09666329684;1338,5636909965;1406,72032688747;1786,89854110072
"161";1289,27427265804;1054,36397850736;1090,62440301037;2253,0832768713
"162";1485,93908531727;1345,02677023626;1399,25575485335;1984,21120384676
"163";1337,09325290303;1275,29457090243;1342,26140954756;1986,32264128432
"164";1373,80524491536;1291,71284964715;1356,73385009969;1717,12238615898
"165";1111,21707916945;1002,19897583732;1040,46007301117;2024,84219890711
"166";1265,40448078316;1254,13433170855;1336,21043373127;2092,83298918132
"167";1216,55692890156;1014,13209351452;1033,29095830258;1997,6889601845
"168";1090,90377331246;1011,90702234219;1040,81171066501;1909,73810257564
"169";1359,44427720504;1229,90862798768;1279,1285008223;1972,76118559497
"170";1465,6836691962;1242,90664392631;1265,99364654406;1715,22328294138
"171";1185,81780075968;1186,57958522934;1252,36542818534;2076,46387720833
"172";1175,7410792066;1042,85795911188;999,019190149715;2021,51605488469
"173";1442,37793361034;1352,78167526816;1409,59412039242;2284,59929271838
"174";1055,36513267763;1047,5169191618;1164,66098697248;1899,57842905393
"175";1484,61671578663;1364,0957383532;1377,63907837198;2240,43482544443
"176";1270,20063153515;1197,3382100274;1270,51740780497;1738,22458689651
"177";1186,73286697335;1108,6388102707;1163,59496603491;2040,84399744491
"178";1318,45574049001;1220,60357588334;1304,04160802173;2293,61554374206
"179";1252,09811303523;1113,35671220162;1180,79083347526;1728,17952154643
"180";1408,17131388187;1212,26229424167;1240,49449252486;2030,64307853485
"181";1596,7581825811;1481,99925278021;1534,70532868909;2000,33345039414
"182";1263,12401339511;1144,12981224774;1197,89743678111;2015,62024171097
"183";1182,8116216515;1096,10235019355;1155,37585288399;2210,10220360132
"184";1418,990884321;1306,38316284754;1353,27735377414;1977,75936909007
"185";1196,02332610956;1144,17896358615;1223,47354838127;2080,7844139519
"186";1488,50035460078;1330,93205779295;1377,65530249498;2031,2919706153
"187";1337,5688087568;1178,02732216395;1209,222077849;2421,90942921766
"188";1335,75487241837;1244,42697557131;1352,86311661126;2211,98799359598
"189";1500,60370884635;1380,48036360956;1436,55655721124;2106,00203294868
"190";1636,19260308132;1533,19284322495;1633,82937541451;2367,54019692187
"191";1393,92045593971;1312,64031030626;1363,59960439675;1686,1944847042
"192";1169,87999610663;1051,44306920411;1089,27841322648;2028,40815553409
"193";1471,36304110899;1365,22057257116;1419,23101680478;1448,1991568359
"194";1501,37304667526;1371,04401180432;1385,02284307579;1807,28689696559
"195";1494,11252363102;1382,00577077158;1450,07942317951;2289,74591602919
"196";1354,07324722223;1236,0641544844;1283,23660120575;2117,71881967376
"197";1236,059846295;1112,14629003637;1139,11003753906;1967,32180862357
"198";1282,21118029808;1168,53174990238;1245,6413535257;2159,35517753545
"199";1417,11550771083;1356,44154624919;1461,18043978803;2010,34475216123
"200";1150,38995768262;1036,54094566744;1097,91940721968;2108,16704120555
"201";1308,80200023104;1232,89678847064;1353,96942513588;2394,41156194529
"202";1339,06936989262;1171,19019573425;1202,02563209648;1704,01513919377
"203";1425,49179798142;1245,07084392514;1298,96358370678;1863,88544802565
"204";1285,51506035284;1187,80974726859;1238,07148070756;1667,96444230737
"205";1311,8970817786;1197,69994849957;1262,87114687964;1759,83781192409
"206";1251,12707322189;1147,97277460043;1204,40788644258;2061,17417764327
"207";1175,97006580995;1144,6036110791;1191,61165653988;1739,71490161113
"208";1239,53707873789;1152,01201304598;1207,22622797828;2248,95434077092
"209";1133,61496951264;1080,63296029258;1154,27929430076;1975,85701185741
"210";1374,60627564416;1231,18967866821;1303,32412362479;2351,21712251372
"211";1188,03941683371;1029,05502178624;1081,2229784356;1953,43195759984
"212";1323,40280691323;1187,91919754442;1240,47225350791;1813,24270171593
"213";1500,60579791164;1438,0492840063;1511,62860429707;1833,58110766976
"214";1428,14569664855;1298,89457028451;1366,46110130959;2569,05873477456
"215";1400,13327675993;1240,32871074918;1265,16668982766;2365,08434562015
"216";1210,26311083492;1082,4115675402;1088,07158823478;2088,93618865981
"217";1336,82539267469;1253,05203043187;1312,95796920708;1767,8636642075
"218";1222,51097096073;1106,48657119828;1157,59134309367;1975,71882138769
"219";1151,87301464478;1082,25150275255;1140,72659089761;2048,05187287628
"220";1141,96783555793;1100,16695335919;1147,10365334303;2104,30110091924
"221";1432,78104614618;1313,6504569019;1390,69404780197;2411,55785085647
"222";1275,73032999018;1246,85487383007;1337,77843364004;2021,43847919708
"223";1291,4075906613;1172,13158336309;1248,8973275297;1665,64480930558
"224";1286,67178600015;1186,70586025686;1207,08336511689;1856,62436728332
"225";1446,97600524711;1347,97967856795;1456,14012902424;1921,10148937456
"226";1309,28194047512;1216,92385237785;1286,23083200397;1918,54769667711
"227";1318,28562783147;1175,34691088132;1242,25697846167;2303,22507642829
"228";1150,02040483663;1145,19566939799;1220,24270821283;2015,03122382753
"229";1199,12448069505;1089,89937440784;1171,93966327075;1550,13571573048
"230";1370,2569867365;1211,7287440766;1256,95536308658;2047,37063940238
"231";1043,09655913303;1005,0886960651;1094,02765618116;1764,68233369532
"232";1420,43940135617;1345,82390357322;1407,30794393342;2309,76290499573
"233";1442,83842235401;1328,02102985402;1391,99411975299;2050,07754932435
"234";1264,06435820561;1166,7825061893;1253,21710269436;1939,95839102881
"235";1391,59362341998;1276,9319225136;1350,14152165246;2227,02127802671
"236";1190,25531205801;1029,5265465631;1095,37124699475;2351,73378941832
"237";1353,37461608617;1228,60533777774;1288,84405958515;2372,26940912014
"238";1465,09948478862;1317,71710262983;1363,65341777243;1844,07976284948
"239";1221,80637484577;1164,12132327569;1220,86729039662;2327,27477932476
"240";1348,25514206939;1151,14768560999;1168,70922374655;2203,64958522988
"241";1303,53108690699;1203,51523281829;1238,69784378946;2127,66474357756
"242";1257,90458968156;1143,43566014539;1194,28887893831;1890,17750678377
"243";1220,1202787178;1148,39707978165;1239,92849171628;2243,26970446303
"244";1351,61587940975;1240,87810569989;1289,81245984623;1936,46971694262
"245";1197,35777281789;1073,48440359018;1106,38134025491;1984,01113942966
"246";1589,86345564542;1517,37077013149;1578,38917072603;2166,66231311321
"247";1488,98135464134;1446,25529327365;1509,96076191047;2177,87336206559
"248";1219,05796798228;1064,42727869349;1115,3215807661;2382,74847029707
"249";1364,03090399315;1192,20046357969;1211,53970343228;2220,92085397789
"250";1203,52132197864;1096,96764125692;1123,6009978525;2350,73900349637
"251";1341,48193399342;1208,33046148656;1244,27617115889;2067,88867777669
"252";1269,22888370931;1177,35707095794;1215,56494688398;1572,67482042617
"253";1368,73846959514;1171,10736846205;1323,7319052996;2417,18360351338
"254";1571,5468244857;1487,07085198094;1553,16173127794;1936,55690115601
"255";1249,70326854751;1152,87189700916;1218,17195938087;2143,66904869727
"256";1220,9992378654;1128,78696852258;1190,04776341953;2365,49099053174
"257";1340,68656928091;1226,78728365956;1252,71425029871;2100,0671355822
"258";1156,15882442808;1086,06251983309;1135,00881651326;1550,15388809555
"259";1255,42520309314;1115,07398218748;1168,21572503014;2077,25231464887
"260";1559,60929026322;1412,22244862641;1461,84786441692;2098,19656068148
"261";1382,66189244971;1272,58691083418;1354,62947780746;2088,96388973159
"262";1426,18092345964;1264,47020535738;1293,78641882925;1962,87898350149
"263";1454,85772050255;1307,39867693822;1360,98542602103;2109,7264433822
"264";1230,79121033016;1173,30076052592;1230,18957816396;1849,84136061328
"265";1037,36842997595;976,905196102254;1040,11166407792;1906,87149473131
"266";1218,2098718738;1061,4706759834;1110,81348549327;2237,96510263231
"267";1273,43290391752;1124,66725270738;1197,84050214479;2035,98604753958
"268";1281,87161998076;1198,0351435061;1270,97247193414;2349,74901775185
"269";1492,53133747826;1352,30638816059;1392,74191225282;2330,58176032558
"270";1389,45323624188;1268,2999329949;1332,68774751766;1783,65694933329
"271";1332,31372171853;1243,85425730374;1317,20765901613;1601,15386668694
"272";1395,95434038141;1281,0290417471;1344,14008032924;2227,32181550922
"273";1238,83348707449;1081,78715531666;1114,09417796736;1836,34179546881
"274";1463,77040941546;1292,28624412477;1341,01644960893;2111,50373376364
"275";1361,73622143358;1301,38632399045;1372,67696043169;1767,44006890003
"276";1477,0869799816;1335,01811078607;1385,5003373425;2227,44491086365
"277";1560,44814424735;1429,54009218826;1507,61446367418;2091,3484456691
"278";1434,18844409218;1315,33571399224;1406,60109114298;1991,91556309871
"279";1104,41513525993;1053,60128863705;1128,07305546301;1769,54861506533
"280";1440,46424270254;1281,05659461902;1332,24999073932;2021,56604969054
"281";1282,2906555489;1195,79837572821;1253,04358478739;2313,2273251617
"282";1250,90853434595;1210,20751424977;1287,06535578734;2349,70497497088
"283";1361,79786397291;1262,54816835283;1351,48489588378;2151,36063302109
"284";1381,58207718197;1286,63767239939;1379,52387906736;1619,42164441923
"285";1503,71186472763;1361,56222072542;1410,07444141828;1930,93844341013
"286";1546,75879954782;1476,93100553067;1537,27343909564;2202,11686939314
"287";1180,54502586675;1063,05298100436;1100,39958348151;2445,00307925059
"288";1379,98413223269;1203,27203116165;1260,65937994102;2261,54614635964
"289";1310,99434118725;1212,77154811039;1250,41509281807;2213,83277778666
"290";1278,33137506519;1168,2175931792;1184,09618803235;1500,99442998391
"291";1420,23746573639;1304,52783279338;1359,82502583203;1950,38335111586
"292";1382,35390036397;1266,3338531921;1328,02623663469;1906,20463027158
"293";1155,3106024823;1097,08357620644;1169,7037953011;2087,93933425328
"294";1183,66675748718;1097,01065982732;1137,99655154274;2133,78655917022
"295";1463,33765249351;1304,88172775137;1346,9247662506;2241,09182109944
"296";1265,44502908096;1110,93248054228;1148,16716543263;2750,20427256517
"297";1277,67644121455;1167,45455847312;1247,32425441908;2200,29618145854
"298";1264,25893065081;1096,21389979339;1139,83756996499;2159,62229390176
"299";1245,61837341141;1169,76672022071;1227,49030665099;2200,61735422561
"300";1363,0255150068;1271,19177764179;1345,52795905326;2244,28715568585
"301";1394,71218055298;1317,56374232464;1384,5413576469;2156,55534523353
"302";1521,89390046318;1374,56947685575;1416,82856645884;1903,63097091902
"303";1310,9637744227;1212,90882695747;1271,78819279702;2317,38276464588
"304";1085,64040787567;961,108044747063;1001,95844787758;1618,6206292562
"305";1507,99324760635;1347,77988890828;1438,97434392729;1990,4072991106
"306";1272,27216701074;1148,57962233763;1215,12895724668;1939,23763578394
"307";1172,23522755119;1090,57646650025;1165,02367375368;2086,96703138717
"308";1186,90865576881;1164,9608689736;1250,514538085;1896,89730437857
"309";1410,11977238657;1322,36799868548;1404,77905347925;1962,29487208386
"310";1243,62482199247;1146,78687376424;1215,84871318682;2555,44098956593
"311";1452,08294048391;1277,38197080629;1337,62788763545;1914,69801690086
"312";1446,52291357679;1308,99700443853;1373,78391311459;2241,20920466554
"313";1360,94957674822;1269,99153888215;1334,44524688629;1793,10741771228
"314";1343,90072589118;1167,13618488057;1203,72029898817;2204,27888478726
"315";1092,18968989531;1030,83900954774;1109,40963182654;2386,41396797251
"316";1357,67910730473;1255,40254167155;1326,09137693417;2667,61811950412
"317";1310,26485006007;1109,59677363588;1166,53561856296;2056,02302393088
"318";1448,72385333885;1343,50665041073;1394,71108686187;1971,61711637651
"319";1355,01600203327;1164,06195350162;1187,96127610643;2275,63091545296
"320";1600,60063218965;1467,51278408557;1520,14347538242;2044,49132323987
"321";1436,5990462665;1277,72114215682;1340,04459910814;1937,02288797422
"322";1229,07247337003;1156,93807946381;1230,40981868352;2309,51368477956
"323";1435,53582050613;1341,69344489237;1405,5525401719;1900,98040234259
"324";1330,43246251006;1182,85976211486;1257,21405718853;1832,12396783012
"325";1227,07079930366;1136,52934044422;1190,95570542308;1951,15927809124
"326";1265,22214221889;1163,16872041165;1234,73794436006;1789,29701434323
"327";1200,09714390247;1078,93897326175;1125,21731229377;2400,84741879319
"328";1225,04980262123;1158,59606947739;1246,32075970871;1903,09289802313
"329";1419,41297500599;1302,1601094775;1378,43532658857;2179,85516197953
"330";1526,37151280622;1342,00976339555;1382,11476510091;2130,68173703893
"331";1307,65182772599;1148,4977024582;1201,36475221207;2462,09349352973
"332";1074,22064534269;1010,34102649126;1120,23670861647;1788,89784902494
"333";1347,40052355227;1216,5287581758;1292,25220931726;2391,90320727992
"334";1246,43267582075;1134,80610171087;1188,97893967446;2299,13363411205
"335";1318,02872528624;1166,98131014604;1231,08983168378;1914,5193248695
"336";1424,13123415568;1319,75500403746;1376,01553816099;1903,11625147847
"337";1341,81713812394;1229,64766186092;1301,89330366718;2285,95043273871
"338";1125,78943607929;1066,81036169762;1133,65386285972;1891,79971704313
"339";1398,92517117994;1353,60008955126;1418,19481374082;1795,9969417429
"340";1174,3609493116;1137,49310576322;1265,46909405574;1874,38514536993
"341";1280,44816395598;1173,78392240532;1245,84624024273;1960,54499681187
"342";1326,73306314231;1198,72543053626;1236,86580909548;2512,03466294756
"343";1183,42843550603;1129,71516682732;1207,3917496463;1793,49836571236
"344";1227,66707558531;1129,27266086068;1177,31376354467;2105,45419318282
"345";1363,85201499191;1232,44194226828;1299,42203345875;2178,37360908054
"346";1560,53308504599;1453,51205576952;1533,48759673107;1470,61758456088
"347";1360,07542361121;1253,68514557684;1281,02743054843;1812,77755893922
"348";1289,49486794955;1181,23411946557;1235,7947609996;2013,33802970482
"349";1271,08667486422;1220,12868230023;1281,52129287339;1834,27111309398
"350";1125,25578616973;1019,75422879827;1087,34731765059;1516,81920816784
"351";1148,20840873139;1019,53546298235;1064,87943319071;2073,15929768135
"352";1400,69117295406;1286,8694793327;1383,67714872221;1777,13633187573
"353";1571,07957297111;1503,6752714349;1608,3114484111;2300,22111844412
"354";1392,35412448244;1284,18087668393;1290,48491497949;2362,86307233194
"355";1395,93182874917;1269,35282339892;1339,99682977984;2513,91493641128
"356";1261,34581393837;1113,16439918677;1136,57138040045;2220,79392249288
"357";1208,54868766817;1064,21493876208;1096,89997709123;1895,22866131626
"358";1450,24108683624;1445,0896668879;1521,3734307623;2121,63835295619
"359";1243,63180291246;1139,25307064268;1195,1893258292;2153,84953758202
"360";1340,21842641218;1217,91387022611;1288,40165482013;2331,89567129224
"361";1119,25175295698;1056,00022220216;1130,72206144392;2117,34343478012
"362";1413,38809996753;1302,33513335288;1357,79853490801;2173,90414281123
"363";1329,27272841148;1168,07262193182;1191,07583958195;2275,20874126473
"364";1347,89514837003;1227,705855805;1285,54594978815;1787,20743433582
"365";1384,95485002872;1240,89428131981;1287,91768938321;1867,77960399692
"366";1190,93561853005;1091,23542578314;1165,3784122392;2460,52604976577
"367";1435,79605536788;1287,41534832562;1330,89512226561;2336,14232867954
"368";1158,14974629186;1077,21994480158;1134,48576108203;2115,96178024911
"369";1339,05563138263;1216,10943093535;1280,00957663969;2135,31677468877
"370";1296,33441219217;1199,93061301351;1266,43227450508;2053,92627716156
"371";1588,44695508092;1490,20707236943;1460,45512428508;1564,45746760898
"372";1497,09834990243;1419,63533485698;1493,36444598965;1844,12699407859
"373";1413,46153201941;1339,84447407813;1435,04081075585;2248,08649417025
"374";1439,18333339361;1216,90517983942;1224,04612600041;1753,35970491896
"375";1256,54026929368;1186,09624268245;1256,79796610287;2166,09898655691
"376";1300,04351384738;1219,24345719083;1290,93730372478;1968,74037339362
"377";1168,33608579354;1053,17153351497;1098,76170640216;2284,2665733798
"378";1374,08655241252;1319,09876643128;1365,42699893736;1800,27560702136
"379";1387,48364942686;1301,54809215484;1387,63407850744;2370,52034720577
"380";1209,80122328341;1071,25351358923;1131,55126735357;1464,13991617302
"381";1610,42992659824;1495,80832648025;1570,66601872546;2213,116080653
"382";1262,75881072095;1202,34644963596;1254,30785757434;1976,35075607647
"383";1495,67377978698;1326,77837342902;1395,38058497144;2621,54448276722
"384";1064,04594923169;978,06698161959;1094,63021389327;1680,96500341968
"385";1078,39412622779;996,433554907767;1069,23422550618;2060,28611706562
"386";1296,37177285327;1209,92575306197;1259,19895294363;2063,56469970536
"387";1359,10625780658;1253,78536833735;1311,75716680521;2038,73674155485
"388";1399,01260110111;1262,25302232336;1310,07613496814;2233,36981730908
"389";1357,16039398926;1213,39143054824;1250,25964862916;1745,30277639374
"390";1430,10079131143;1341,94347502363;1387,70357814512;1749,54081486179
"391";1438,84013020753;1260,53036455659;1297,45327138414;1899,21348781275
"392";1052,87553370784;1010,55072379533;1085,23444181471;2165,1561622737
"393";1345,96173642206;1267,0616906907;1356,09086037987;2044,55546500688
"394";1272,94196527789;1112,19612652387;1159,68522477866;1614,67057271475
"395";1217,36560348091;1104,70349421374;1169,48704414611;1922,21880940233
"396";1495,24891781303;1363,63825576634;1358,98829822479;1926,81816540899
"397";1331,03956979087;1209,44967330158;1250,61319768257;2355,63544450603
"398";1212,89401541684;1137,45568287297;1200,64671203223;2294,6332376878
"399";1227,33351232841;1106,31696353673;1160,65642197233;2018,99079277039
