;mean;sd;bias;cp;;Mean means;Mean SDs;Mean bias;Mean cps
241;-2,028225621;0,072625335;1,411281045;1;;;;;
242;-2,128870917;0,08451963;6,443545861;1;;;;;
243;-1,990448205;0,086632099;-0,477589768;1;;;;;
244;-2,011426627;0,074105494;0,571331372;1;;;;;
245;-1,900566337;0,072960489;-4,971683163;1;;;;;
246;-1,989989641;0,082305742;-0,500517938;1;;;;;
247;-1,876692264;0,084312565;-6,165386802;1;;;;;
248;-1,958861892;0,075926831;-2,056905393;1;;;;;
249;-2,17939338;0,079266819;8,969669009;0;;;;;
250;-2,001082084;0,074308991;0,054104197;1;;;;;
251;-2,069007141;0,079799326;3,450357056;1;;;;;
252;-2,021546901;0,084123457;1,077345042;1;;;;;
253;-2,01012528;0,068843238;0,506264024;1;;;;;
254;-2,166844595;0,080499783;8,342229758;0;;;;;
255;-2,11765375;0,084009455;5,882687503;1;;;;;
256;-2,023208144;0,077736613;1,160407181;1;;;;;
257;-1,854175833;0,07626518;-7,291208328;1;;;;;
258;-2,084489501;0,07846803;4,224475045;1;;;;;
259;-2,016386163;0,078934594;0,819308134;1;;;;;
260;-2,024469675;0,082690677;1,223483761;1;;;;;
261;-2,122014506;0,081383353;6,100725307;1;;;;;
262;-2,036043775;0,076195763;1,802188743;1;;;;;
263;-1,982002965;0,071951277;-0,89985175;1;;;;;
264;-2,070192118;0,085696172;3,509605925;1;;;;;
265;-1,898954149;0,078372298;-5,052292574;1;;;;;
266;-2,035996489;0,080151853;1,799824451;1;;;;;
267;-2,010703033;0,074742226;0,535151636;1;;;;;
268;-2,020510692;0,074749063;1,02553462;1;;;;;
269;-2,126019955;0,081342021;6,300997767;1;;;;;
270;-2,011404827;0,081981506;0,570241343;1;;;;;
271;-1,923393314;0,085294832;-3,830334308;1;;;;;
272;-1,962697074;0,073108676;-1,865146324;1;;;;;
273;-1,84751394;0,079379447;-7,624302982;1;;;;;
274;-1,988017847;0,074138444;-0,599107673;1;;;;;
275;-2,047608773;0,084289143;2,380438642;1;;;;;
276;-2,00102275;0,080202082;0,051137496;1;;;;;
277;-2,013291847;0,080250522;0,664592349;1;;;;;
278;-2,026880519;0,076686258;1,344025933;1;;;;;
279;-2,175046483;0,082024554;8,752324172;0;;;;;
280;-2,017456367;0,066560412;0,872818353;1;;;;;
281;-2,050028761;0,073551094;2,501438047;1;;;;;
282;-1,789742886;0,073673416;-10,5128557;0;;;;;
283;-2,11289141;0,075376253;5,644570514;1;;;;;
284;-1,964334611;0,083936104;-1,783269445;1;;;;;
285;-2,027484387;0,076421381;1,374219335;1;;;;;
286;-1,943459245;0,074128819;-2,827037744;1;;;;;
287;-2,017567221;0,073265823;0,878361056;1;;;;;
288;-1,896233443;0,081047046;-5,188327855;1;;;;;
289;-1,929977639;0,078260708;-3,501118069;1;;;;;
290;-2,073908534;0,092915806;3,695426678;1;;;;;
291;-1,957563982;0,084056305;-2,121800898;1;;;;;
292;-2,004530824;0,07886677;0,226541202;1;;;;;
293;-1,966322615;0,080196054;-1,683869232;1;;;;;
294;-1,915506107;0,084965316;-4,22469467;1;;;;;
295;-2,004439378;0,076829821;0,221968881;1;;;;;
296;-1,963076683;0,069914148;-1,846165834;1;;;;;
297;-2,114777966;0,071859001;5,738898294;1;;;;;
298;-2,014784725;0,072349913;0,739236234;1;;;;;
299;-1,931168114;0,081551516;-3,441594279;1;;;;;
300;-2,064987793;0,081810539;3,249389668;1;;;;;
301;-1,986050231;0,083817685;-0,697488428;1;;;;;
302;-2,011488693;0,073591244;0,574434658;1;;;;;
303;-2,084355213;0,07651017;4,217760639;1;;;;;
304;-2,095628481;0,090148855;4,781424031;1;;;;;
305;-2,071298454;0,077843426;3,564922711;1;;;;;
306;-1,893449927;0,069789718;-5,327503633;1;;;;;
307;-2,009040897;0,07513387;0,452044851;1;;;;;
308;-2,062502931;0,078167614;3,125146541;1;;;;;
309;-1,888383393;0,074865963;-5,580830345;1;;;;;
310;-1,946650815;0,071284936;-2,667459239;1;;;;;
311;-1,940146338;0,086765921;-2,992683079;1;;;;;
312;-2,070052349;0,077861576;3,502617445;1;;;;;
313;-1,949222924;0,077073988;-2,538853791;1;;;;;
314;-2,019202531;0,075921318;0,960126558;1;;;;;
315;-2,011776365;0,075096691;0,588818247;1;;;;;
316;-1,963049835;0,067295603;-1,847508253;1;;;;;
317;-2,006017779;0,080360493;0,300888934;1;;;;;
318;-2,0283251;0,082568282;1,416254978;1;;;;;
319;-1,988465962;0,07895709;-0,576701895;1;;;;;
320;-2,02777439;0,080533273;1,388719505;1;;;;;
321;-2,026167265;0,075064057;1,30836327;1;;;;;
322;-2,083530454;0,080672045;4,1765227;1;;;;;
323;-2,020884201;0,080980583;1,044210052;1;;;;;
324;-1,919392357;0,079302294;-4,030382138;1;;;;;
325;-2,051852213;0,078544899;2,592610626;1;;;;;
326;-1,996023289;0,07873231;-0,198835545;1;;;;;
327;-1,864875579;0,072723428;-6,756221062;1;;;;;
328;-1,949598086;0,069977053;-2,520095697;1;;;;;
329;-2,15818621;0,077509226;7,909310479;0;;;;;
330;-1,902417564;0,072040174;-4,879121786;1;;;;;
331;-2,075323464;0,079779643;3,766173216;1;;;;;
332;-1,890591258;0,082114897;-5,470437102;1;;;;;
333;-2,043904054;0,074427387;2,195202685;1;;;;;
334;-2,023518446;0,080065158;1,175922303;1;;;;;
335;-2,06194314;0,077782572;3,097156977;1;;;;;
336;-2,053670784;0,079294175;2,683539194;1;;;;;
337;-2,081977882;0,0749941;4,098894116;1;;;;;
338;-1,923686197;0,074775909;-3,81569015;1;;;;;
339;-2,06718783;0,076516487;3,359391489;1;;;;;
340;-2,105535965;0,077800604;5,276798245;1;;;;;
341;-2,081284377;0,083899585;4,064218846;1;;;;;
342;-2,035287186;0,077044025;1,764359324;1;;;;;
343;-2,021959026;0,086206435;1,097951281;1;;;;;
344;-2,067911403;0,077174754;3,395570151;1;;;;;
345;-1,929040311;0,069316005;-3,547984431;1;;;;;
346;-2,012243301;0,085599752;0,612165068;1;;;;;
347;-1,930516474;0,084979427;-3,474176279;1;;;;;
348;-1,923319279;0,085406644;-3,834036047;1;;;;;
349;-1,917963141;0,082703341;-4,101842951;1;;;;;
350;-2,010627884;0,079117933;0,531394198;1;;;;;
351;-1,898641773;0,071979663;-5,067911329;1;;;;;
352;-1,954778329;0,071841608;-2,26108356;1;;;;;
353;-2,023250156;0,068797999;1,162507785;1;;;;;
354;-1,923743954;0,074325566;-3,812802321;1;;;;;
355;-1,982267898;0,07168626;-0,886605095;1;;;;;
356;-1,839530969;0,076468282;-8,023451537;0;;;;;
357;-2,113546193;0,078288567;5,677309635;1;;;;;
358;-1,996816043;0,080446513;-0,159197852;1;;;;;
359;-1,988797452;0,075044276;-0,560127379;1;;;;;
360;-1,934053381;0,073925764;-3,297330951;1;;;;;
361;-2,038779776;0,076403215;1,93898881;1;;;;;
362;-1,867474731;0,070996715;-6,626263448;1;;;;;
363;-1,951238009;0,08035596;-2,438099575;1;;;;;
364;-2,040350371;0,079998182;2,017518533;1;;;;;
365;-1,993503613;0,078762916;-0,324819347;1;;;;;
366;-1,940128254;0,0699827;-2,993587322;1;;;;;
367;-1,979969989;0,072573687;-1,001500548;1;;;;;
368;-2,066951018;0,080402419;3,347550895;1;;;;;
369;-2,101924576;0,07645642;5,096228775;1;;;;;
370;-1,946055331;0,07410802;-2,697233458;1;;;;;
371;-1,87831683;0,081906371;-6,08415848;1;;;;;
372;-1,908120564;0,081635802;-4,593971786;1;;;;;
373;-2,044196109;0,067418992;2,209805462;1;;;;;
374;-1,910026439;0,069373402;-4,498678046;1;;;;;
375;-2,074085639;0,078757168;3,704281949;1;;;;;
376;-2,166340019;0,078717892;8,317000955;0;;;;;
377;-1,96626916;0,076633213;-1,686542003;1;;;;;
378;-2,029648804;0,087705127;1,482440222;1;;;;;
379;-2,004476295;0,075540055;0,223814732;1;;;;;
380;-1,993319709;0,089835307;-0,334014534;1;;;;;
381;-1,971977951;0,079422492;-1,401102447;1;;;;;
382;-1,957467231;0,077867807;-2,126638434;1;;;;;
383;-1,953300444;0,079860725;-2,334977812;1;;;;;
384;-1,792334418;0,082163588;-10,3832791;0;;;;;
385;-1,9720942;0,069932519;-1,395289999;1;;;;;
386;-1,932801114;0,089405592;-3,359944315;1;;;;;
387;-1,918048619;0,072684832;-4,097569039;1;;;;;
388;-2,07564381;0,079901381;3,782190517;1;;;;;
389;-1,987852302;0,08931151;-0,607384904;1;;;;;
390;-2,019048488;0,076487628;0,952424395;1;;;;;
391;-2,099822486;0,080928444;4,991124305;1;;;;;
392;-1,987236693;0,0729314;-0,638165372;1;;;;;
393;-2,083574604;0,079162216;4,17873021;1;;;;;
394;-2,063090078;0,07624758;3,154503899;1;;;;;
395;-2,150767103;0,090402548;7,538355146;1;;;;;
396;-1,865273258;0,079072396;-6,736337097;1;;;;;
397;-2,001188832;0,07729146;0,059441611;1;;;;;
398;-2,050687605;0,082410357;2,534380268;1;;;;;
399;-2,054746045;0,07243124;2,737302246;1;;;;;
400;-2,000738968;0,070102549;0,036948389;1;;;;;
401;-2,048627197;0,079528902;2,431359867;1;;;;;
402;-1,861288207;0,073707172;-6,93558967;1;;;;;
403;-1,989901682;0,070460061;-0,504915915;1;;;;;
404;-2,194369517;0,075450474;9,71847586;0;;;;;
405;-2,050511576;0,079073492;2,525578792;1;;;;;
406;-1,954092222;0,073846747;-2,295388907;1;;;;;
407;-2,002862488;0,084095494;0,143124408;1;;;;;
408;-1,870208431;0,088722954;-6,48957843;1;;;;;
409;-1,976889237;0,072696285;-1,155538154;1;;;;;
410;-1,918567214;0,083016198;-4,071639325;1;;;;;
411;-2,138253541;0,083520339;6,912677047;1;;;;;
412;-2,083700823;0,084727227;4,18504116;1;;;;;
413;-2,129074221;0,080081391;6,453711069;1;;;;;
414;-2,047433879;0,071586769;2,371693948;1;;;;;
415;-2,001192185;0,082007311;0,059609232;1;;;;;
416;-1,971696613;0,077595398;-1,415169326;1;;;;;
417;-1,940580452;0,076510557;-2,970977381;1;;;;;
418;-1,926330077;0,071034626;-3,683496173;1;;;;;
419;-2,237046938;0,081659339;11,8523469;0;;;;;
420;-1,991186618;0,076571372;-0,440669105;1;;;;;
421;-1,970425218;0,081845255;-1,47873912;1;;;;;
422;-2,052553273;0,078214034;2,627663667;1;;;;;
423;-2,035805294;0,07906573;1,790264682;1;;;;;
424;-1,906133283;0,073528136;-4,693335844;1;;;;;
425;-1,90817912;0,073036343;-4,591044008;1;;;;;
426;-2,016221327;0,079947374;0,811066367;1;;;;;
427;-2,081161782;0,078184779;4,058089121;1;;;;;
428;-1,99459194;0,075903807;-0,270403021;1;;;;;
429;-2,074784664;0,077987467;3,739233223;1;;;;;
430;-1,977381985;0,085110352;-1,130900769;1;;;;;
431;-1,891627072;0,076227085;-5,418646416;1;;;;;
