;mean;sd;bias;cp;;Mean means;Mean sds;Mean bias;Mean CP
165;1,04146351;1,530590799;-79,17072981;1;;;;;
166;0,951948878;1,268096125;-80,96102244;0;;;;;
167;0,961105844;1,376814186;-80,77788312;0;;;;;
168;1,253153445;1,723828804;-74,9369311;1;;;;;
169;0,772282301;1,031504548;-84,55435398;0;;;;;
170;1,350152305;2,061658849;-72,9969539;1;;;;;
171;1,383714767;1,821210439;-72,32570467;1;;;;;
172;0,832320306;1,126906779;-83,35359388;0;;;;;
173;0,921619004;1,304491744;-81,56761991;0;;;;;
174;0,83811773;1,216683107;-83,2376454;0;;;;;
175;1,408910247;2,074343732;-71,82179506;1;;;;;
176;1,046577202;1,48687049;-79,06845596;1;;;;;
177;3,416304233;3,099137301;-31,67391534;1;;;;;
178;0,943878441;1,318954158;-81,12243118;0;;;;;
179;1,398276541;1,594303049;-72,03446918;1;;;;;
180;1,714739146;2,227902137;-65,70521708;1;;;;;
181;2,30161856;2,561693461;-53,9676288;1;;;;;
182;1,227851876;1,600624062;-75,44296248;1;;;;;
183;2,271441312;2,558159313;-54,57117376;1;;;;;
184;1,074655446;1,501617289;-78,50689108;1;;;;;
185;0,876116337;1,329521499;-82,47767325;0;;;;;
186;1,887167137;2,38310703;-62,25665725;1;;;;;
187;1,230792979;1,4816121;-75,38414042;1;;;;;
188;0,945173118;1,294248285;-81,09653764;0;;;;;
189;0,788122687;1,108284311;-84,23754627;0;;;;;
190;1,205132414;1,648124892;-75,89735172;1;;;;;
191;0,753876873;1,017619301;-84,92246253;0;;;;;
192;1,505355;1,855982826;-69,8929;1;;;;;
193;1,199214488;1,642525928;-76,01571023;1;;;;;
194;1,762037302;2,288893494;-64,75925397;1;;;;;
195;1,428462071;1,720171934;-71,43075857;1;;;;;
196;0,935715296;1,322963894;-81,28569409;0;;;;;
197;0,842175789;1,122938821;-83,15648422;0;;;;;
198;1,173199334;1,6026939;-76,53601333;1;;;;;
199;2,202001689;2,445474903;-55,95996621;1;;;;;
200;3,037277074;2,808379112;-39,25445852;1;;;;;
201;0,89265792;1,214867562;-82,1468416;0;;;;;
202;1,281893056;1,774046505;-74,36213889;1;;;;;
203;0,585966098;0,749966519;-88,28067804;0;;;;;
204;1,170589603;1,540783977;-76,58820793;1;;;;;
205;1,193442873;1,570618251;-76,13114254;1;;;;;
206;1,341312922;1,727027861;-73,17374156;1;;;;;
207;1,422251238;1,849193996;-71,55497523;1;;;;;
208;1,254187145;1,557784657;-74,9162571;1;;;;;
209;1,471901413;1,772132799;-70,56197174;1;;;;;
210;1,048040321;1,450409789;-79,03919359;1;;;;;
211;3,525884045;2,960336817;-29,4823191;1;;;;;
212;1,601755941;2,326843671;-67,96488118;1;;;;;
213;0,895272054;1,263852717;-82,09455892;0;;;;;
214;0,886434039;1,25736707;-82,27131922;0;;;;;
215;1,203050891;1,496199575;-75,93898218;1;;;;;
216;1,25895504;1,879584631;-74,82089921;1;;;;;
217;1,305117874;1,78908183;-73,89764252;1;;;;;
218;0,663316335;0,87089173;-86,73367331;0;;;;;
219;1,561198655;1,959534258;-68,77602689;1;;;;;
220;0,948248243;1,343189982;-81,03503513;0;;;;;
221;0,867075243;1,193266137;-82,65849515;0;;;;;
222;5,200698658;3,935305379;4,013973152;1;;;;;
223;1,059507776;1,630411053;-78,80984448;1;;;;;
224;1,031186156;1,71537241;-79,37627688;1;;;;;
225;1,275425435;1,654966469;-74,49149131;1;;;;;
226;2,070286693;2,866651998;-58,59426615;1;;;;;
227;1,163497764;1,540031943;-76,73004473;1;;;;;
228;1,01235713;1,351164912;-79,75285741;0;;;;;
229;1,639814269;2,218483701;-67,20371463;1;;;;;
230;2,052135768;2,323031231;-58,95728464;1;;;;;
231;1,003861689;1,43034369;-79,92276623;1;;;;;
232;0,91945184;1,333610056;-81,6109632;0;;;;;
