"";"x"
"197";0,31
"198";0,22
"199";0,28
"200";0,24
"201";0,38
"202";0,26
"203";0,28
"204";0,3
"205";0,32
"206";0,24
"207";0,41
"208";0,28
"209";0,32
"210";0,34
"211";0,31
"212";0,26
"213";0,32
"214";0,23
"215";0,17
"216";0,26
"217";0,29
"218";0,39
"219";0,26
"220";0,26
"221";0,29
"222";0,27
"223";0,35
"224";0,34
"225";0,35
"226";0,26
"227";0,31
"228";0,24
"229";0,26
"230";0,29
"231";0,28
"232";0,32
"233";0,28
"234";0,26
"235";0,43
"236";0,35
"237";0,34
"238";0,26
"239";0,26
"240";0,27
"241";0,35
"242";0,3
"243";0,28
"244";0,33
"245";0,41
"246";0,31
"247";0,34
"248";0,25
"249";0,31
"250";0,25
"251";0,27
"252";0,3
"253";0,26
"254";0,34
"255";0,32
"256";0,24
"257";0,34
"258";0,34
"259";0,29
"260";0,27
"261";0,33
"262";0,29
"263";0,35
"264";0,36
"265";0,27
"266";0,41
"267";0,34
"268";0,22
"269";0,35
"270";0,23
"271";0,31
"272";0,36
"273";0,28
"274";0,28
"275";0,38
"276";0,29
"277";0,27
"278";0,3
"279";0,29
"280";0,31
"281";0,22
"282";0,23
"283";0,34
"284";0,42
"285";0,31
"286";0,27
"287";0,26
"288";0,28
"289";0,23
"290";0,32
"291";0,27
"292";0,27
"293";0,31
"294";0,4
"295";0,39
"296";0,35
"297";0,25
"298";0,21
"299";0,38
"300";0,36
"301";0,43
"302";0,38
"303";0,21
"304";0,35
"305";0,34
"306";0,25
"307";0,41
"308";0,3
"309";0,27
"310";0,23
"311";0,27
"312";0,31
"313";0,31
"314";0,22
"315";0,3
"316";0,27
"317";0,28
"318";0,35
"319";0,22
"320";0,34
"321";0,38
"322";0,35
"323";0,22
"324";0,31
"325";0,42
"326";0,19
"327";0,25
"328";0,26
"329";0,4
"330";0,28
"331";0,28
"332";0,31
"333";0,28
"334";0,34
"335";0,32
"336";0,34
"337";0,32
"338";0,28
"339";0,26
"340";0,34
"341";0,31
"342";0,25
"343";0,36
"344";0,3
"345";0,39
"346";0,33
"347";0,26
"348";0,28
"349";0,27
"350";0,27
"351";0,3
"352";0,27
"353";0,32
"354";0,31
"355";0,31
"356";0,4
"357";0,38
"358";0,34
"359";0,31
"360";0,31
"361";0,42
"362";0,27
"363";0,26
"364";0,23
"365";0,26
"366";0,25
"367";0,4
"368";0,45
"369";0,26
"370";0,3
"371";0,28
"372";0,35
"373";0,43
"374";0,31
"375";0,19
"376";0,25
"377";0,32
"378";0,3
"379";0,3
"380";0,34
"381";0,22
"382";0,31
"383";0,28
"384";0,25
"385";0,29
"386";0,32
"387";0,29
"388";0,27
"389";0,25
"390";0,23
"391";0,42
"392";0,28
"393";0,29
"394";0,25
"395";0,37
"396";0,32
"397";0,25
"398";0,29
"399";0,26
"400";0,23
"401";0,27
"402";0,29
"403";0,33
"404";0,26
"405";0,28
"406";0,28
"407";0,4
"408";0,31
"409";0,24
"410";0,23
"411";0,36
"412";0,3
"413";0,28
"414";0,38
"415";0,3
"416";0,39
"417";0,37
"418";0,24
"419";0,31
"420";0,26
"421";0,19
"422";0,29
"423";0,29
"424";0,26
"425";0,36
"426";0,27
"427";0,25
"428";0,22
"429";0,31
"430";0,25
"431";0,38
"432";0,29
"433";0,32
"434";0,38
"435";0,21
"436";0,3
"437";0,31
"438";0,21
"439";0,3
"440";0,29
"441";0,36
"442";0,24
"443";0,28
"444";0,21
"445";0,25
"446";0,23
"447";0,31
"448";0,28
"449";0,37
"450";0,27
"451";0,28
"452";0,31
"453";0,26
"454";0,35
"455";0,24
"456";0,25
"457";0,33
"458";0,34
"459";0,21
"460";0,24
"461";0,26
"462";0,34
"463";0,24
"464";0,19
"465";0,35
"466";0,23
"467";0,31
"468";0,34
"469";0,3
"470";0,35
"471";0,31
"472";0,26
"473";0,21
"474";0,2
"475";0,26
"476";0,22
"477";0,37
"478";0,38
"479";0,4
"480";0,39
"481";0,33
"482";0,28
"483";0,47
"484";0,31
"485";0,32
"486";0,32
"487";0,33
"488";0,26
"489";0,22
"490";0,29
"491";0,32
"492";0,29
"493";0,35
"494";0,41
"495";0,3
"496";0,32
"497";0,25
"498";0,25
"499";0,3
"500";0,3
