"";"alpha";"beta";"lambda";"lp"
"178";1228,04717311824;1147,54206943166;1190,77768525252;1949,8932563145
"179";1497,09310988407;1341,86907252852;1364,66122635071;1752,02893461797
"180";1553,25805205305;1369,08153067823;1374,47391245048;1643,05050429038
"181";1198,95816490148;1120,9972435006;1178,74660095762;2019,66586760141
"182";1303,94762951437;1225,10990667051;1332,14702068399;2191,91365973102
"183";1329,86164194666;1178,35552653273;1224,63047654708;2136,6946602724
"184";1135,7936310387;1098,24082255395;1221,97662567062;2281,06073131356
"185";1343,90366701927;1308,50680745978;1389,81855538844;2049,34668836867
"186";1435,22409675598;1357,38040866415;1401,58801882369;1745,55766443677
"187";1299,7657235451;1227,11116819236;1295,75140876332;1894,467474509
"188";1455,60444663498;1320,75551197782;1368,73121787298;2278,53676109237
"189";1341,96972042941;1319,57414076433;1427,59682311365;1909,53363218797
"190";1452,62352392619;1329,59242587389;1391,97513217969;1832,75664652106
"191";1246,17371053859;1116,00865626287;1193,72874121671;2215,08211536842
"192";1383,33270389112;1306,03315379435;1412,9439348714;1849,90778593745
"193";1265,80593805492;1214,14920154382;1306,63367005285;1584,67563139508
"194";1145,6538409766;1073,8646154796;1123,69184881674;1647,68879499925
"195";1341,98244711911;1363,61898728084;1495,14304696851;1950,06003669706
"196";1293,39193641611;1205,82818895962;1236,36692159677;2337,75872687586
"197";1150,16859509343;1093,53120017343;1184,15601510308;1972,96204945351
"198";1707,09124062988;1555,31771698899;1631,04291980944;2228,30110057152
"199";1536,22781653533;1399,67900635726;1458,18807445699;2075,93032326005
"200";1114,07879981109;1021,20147020015;1056,75833183392;1598,00036466435
"201";1360,82611654293;1206,69430299893;1262,69239810043;2069,13520834493
"202";1481,04781269521;1422,76070033287;1509,39980257979;1946,73290693977
"203";1359,63303372917;1254,31823359546;1353,18929996134;1888,80155333655
"204";1415,6287511382;1351,0694667645;1407,88102218018;1676,9970528735
"205";1134,82900341082;1105,21498972785;1180,6318257754;1606,9061513605
"206";1319,9007691741;1252,38281875538;1324,69003608366;1867,0664206654
"207";1267,99729797158;1178,43875467252;1203,13704735681;1401,04255196146
"208";1154,95644154232;1026,78656687117;1056,96888339661;1665,53476637908
"209";1059,35662212508;1013,42745424537;1127,43586713125;1781,80794597103
"210";1047,10674511831;983,466550477218;1059,78130476812;1559,72618905133
"211";1361,30052130123;1238,32637610388;1286,90841306756;1999,32646451518
"212";1401,83243218689;1309,50239916187;1350,78453123799;1644,7911978629
"213";1253,54464412257;1156,72046219362;1243,9517094028;1992,56743073299
"214";1025,8013199488;972,734486093791;1070,11857749662;1868,90511328213
"215";1244,1741746583;1133,50727539526;1178,86768797161;1981,88004684842
"216";1321,91611826213;1247,83643742554;1301,71922143084;1758,44017399986
"217";1011,62136917884;1038,93210265078;1098,2380957879;1395,507955505
"218";1304,96687492986;1255,13867351841;1326,14394958251;1674,00115248156
"219";1301,98341745781;1200,56635763927;1282,73281482886;1789,91708877314
"220";1290,13449674747;1233,60402513452;1282,7792826531;1901,22038231046
"221";1131,77568043093;1018,50632553951;1074,55205091324;1983,60978511067
"222";1395,63757009449;1313,70073698217;1383,89071655021;1609,91910289211
"223";1438,44888177724;1316,07406448275;1360,18515229264;1802,41522714649
"224";1422,26050160204;1232,99371876698;1240,69861825727;1879,11705519454
"225";1183,67563076329;1114,94060398847;1128,56542353077;1688,10732677526
"226";1214,02273400454;1125,0272324781;1180,76246377144;2249,3065038381
"227";1381,67490280928;1346,53136661797;1443,92105118522;1944,57824861327
"228";1375,28265561497;1301,44540799929;1390,23500963636;1993,75482271039
"229";1056,370294983;998,600944746936;1052,68268554152;1630,48484753331
"230";1152,65492098592;1027,38087543714;1096,5229583756;1986,25782276078
"231";1426,08090082018;1305,11618799244;1354,74385326441;2394,76095997924
"232";1288,8575660779;1259,55123459639;1299,57581170998;1172,38077542676
"233";1459,50826314978;1363,72841407852;1487,9271401666;1748,36901132978
"234";1387,52611989299;1239,5886479747;1255,07021546709;2295,38762222319
"235";1719,01661262375;1534,04760848049;1577,00023882352;1999,42788007311
"236";1329,5540739206;1268,89680204659;1338,49259234851;2493,86623240002
"237";1343,76564718377;1241,86199681069;1265,04250252511;1753,82361516843
"238";1454,40329297649;1291,55708215282;1342,18507071439;2313,07503384228
"239";1287,13160570589;1238,90729620191;1276,11329449521;1821,47466259597
"240";1281,84876147326;1129,95903452026;1206,28974063379;1955,53822266141
"241";980,12732402398;932,769183326293;1012,42136169773;1439,66518674189
"242";1244,2788118015;1166,31804794789;1267,91384788047;1910,39112232651
"243";1330,81168425412;1269,02533023643;1333,52359443086;2045,67279361266
"244";1347,90914696856;1251,50567040605;1319,78506158798;1683,91284669827
"245";1352,95886497613;1207,12729605069;1258,31628107764;1906,75286816845
"246";1158,42542528298;1229,37969861028;1339,98015122731;1604,52987626583
"247";1380,70889945237;1283,9913281665;1368,23475315658;1399,40037945564
"248";1435,18076279955;1314,24570510188;1380,26202673204;2093,37697454317
"249";1330,24216947365;1258,78153002305;1329,76254558389;1679,97900964924
"250";1354,1242372441;1273,94450301033;1368,85803945993;1763,80932967888
"251";1333,62494813415;1280,40987195968;1375,71677467891;1653,22348295305
"252";1515,92252774791;1378,51896778008;1436,92649222132;2015,81819230935
"253";1099,74828040835;1028,23854458273;1071,2077608029;1956,1324150399
"254";1334,53071815325;1271,09495476648;1344,56965424771;2100,91794393269
"255";1292,89046901878;1186,31025731713;1242,83806709079;1859,24118616979
"256";1252,42059853205;1143,13189233053;1207,05734667423;1808,66458978127
"257";1572,77283299911;1497,42263652442;1588,95879517058;1819,6908875241
"258";1444,31745873137;1394,70019027227;1486,49359685277;1976,84308264764
"259";1439,57081113661;1375,46371126049;1482,14115288904;2152,11700739948
"260";1274,29938092508;1151,81729322395;1229,50384955646;2468,32475711288
"261";1224,15608373503;1262,24872456949;1362,37448552274;1468,71421226073
"262";1269,94016184237;1170,68092736679;1241,71720740113;2083,66158035519
"263";952,632516071755;898,080834671817;956,938314757735;1956,0470250283
"264";1637,53059719587;1441,70856832504;1513,26907102175;2457,57873568511
"265";1331,08469728838;1267,32399261071;1205,73386522245;2052,01335885527
"266";1412,32858679487;1354,81074015875;1435,89556862989;2000,63061487266
"267";1316,72573191074;1153,33268573935;1202,57754502405;2079,82107494334
"268";848,445931133438;786,412029841022;848,71530565331;1201,87525189239
"269";1295,03121771516;1215,91304164559;1334,83590353046;2190,6666886468
"270";1576,3009232545;1461,516179314;1534,54452102714;1996,69888828415
"271";1488,58068919745;1341,17685743294;1396,56381180271;1796,79157830671
"272";1516,34534541912;1318,13377861252;1416,97596825318;2037,03763033777
"273";1379,32666097707;1319,56620819718;1415,99483326799;2093,04797757507
"274";1208,05761970269;1130,55082376196;1210,01104275402;2040,22116961307
"275";1172,45787357475;1138,06125647713;1274,30405658595;1956,93662643485
"276";1291,58198103762;1201,15528452303;1229,58052264941;1761,75779539132
"277";1091,70726898859;1079,18262198891;1220,85155995022;1324,44328631298
"278";1302,52207113103;1178,07739847171;1251,39630251724;1810,49638803927
"279";1364,23981082108;1277,74642766761;1356,80170917746;1932,8461353834
"280";1395,82766968342;1293,24617866563;1381,96444436818;2099,33993761566
"281";1202,56225421609;1136,07404329196;1201,70775783738;1552,52046138623
"282";1308,21450280202;1206,05055458585;1260,08488644249;2216,62976307471
"283";1278,97359827746;1166,74101282435;1248,36867704717;1885,73252583751
"284";1352,80814348743;1260,1069128051;1311,37474458664;2111,44497151845
"285";512,83181600527;634,594278844073;716,224212384143;476,982845322289
"286";1388,87624577422;1361,10995053663;1471,61363918703;1645,92784097802
"287";1328,98281927542;1243,36964740639;1344,22959309546;1864,16351487349
"288";1496,99484349935;1350,56870927722;1376,46719347316;2269,02842512753
"289";1265,82389122482;1236,92665504059;1266,12352496405;1642,65351752488
"290";1548,56902423693;1410,04124575604;1442,99966497836;1957,76530258659
"291";1044,86258471465;938,04100999562;949,709534818878;1871,04258411684
"292";1440,18205332436;1412,34134287217;1485,0751745124;2029,49159953262
"293";1279,28484120685;1221,50792053362;1331,03992640887;1926,14962115941
"294";1389,60297025555;1248,62679295709;1305,57761975018;2091,47854386558
"295";1039,0365779043;991,00896905647;1087,99573292655;2119,89486255524
"296";1209,43642709977;1011,73181750843;1057,61263858537;1344,28515657042
"297";1221,85925540798;1120,91103480721;1178,7863661404;1722,44467565233
"298";1368,92603495123;1316,1553912815;1408,13200725184;1895,36628783431
"299";1315,77673484763;1234,28812933801;1329,46627672409;1905,09064630638
"300";1479,91954220044;1326,22354628796;1361,73352125528;2376,97492216037
"301";1322,94684688208;1219,11686668365;1211,4781205336;1770,2100775664
"302";1283,54261513402;1210,92945606283;1265,19251709675;1873,69816060259
"303";1223,44263432948;1153,91523592266;1274,02565931326;1865,67910151168
"304";1301,75661413061;1245,32220873076;1319,41008004631;1992,69976849836
"305";1350,00825738698;1300,39588707001;1356,85558343211;1740,91219661767
"306";1302,38030403677;1157,22276113691;1205,3090908642;1906,76243387776
"307";1252,51707179314;1096,1854560984;1141,18011004315;1553,96819404671
"308";1306,11073965817;1220,56725224729;1278,06949385382;1999,54045443911
"309";1335,53186369253;1226,21716046239;1313,29453615436;2003,54892775201
"310";1395,60219381183;1224,61615709211;1282,24524107982;1562,910574333
"311";1355,64998739248;1182,6693605593;1216,13817281507;1772,01496693217
"312";1476,78111429869;1359,97124759641;1409,25887505241;1748,09387927179
"313";1339,4649283342;1184,48304758534;1290,86795649218;1317,09704045653
"314";1289,02892346119;1255,8466860155;1359,02367659136;1889,04216877619
"315";1304,02491483224;1080,99111630891;1153,4735700777;1448,26993712952
"316";1389,37758401395;1326,94690627892;1422,32652043634;1795,63421178649
"317";1209,1387900814;1143,71435998855;1284,89482021505;1887,11867139073
"318";1364,68005301847;1250,56642141674;1298,60877570601;1438,89601738179
"319";1173,87558671712;1090,23958617374;1160,4837216714;2387,67115516679
"320";1072,57216363248;968,488808717207;995,838742332007;1592,01679326894
"321";1154,72222992758;1098,60677006621;1182,07203536989;1832,62491140591
"322";1157,54230439222;1141,36494841734;1202,00258552838;1782,17721768002
"323";1378,21808394397;1279,63987573188;1353,78362811561;1989,28879670781
"324";1291,20375812333;1179,00228675397;1264,21224350119;1627,3573416961
"325";1461,60694879609;1403,89334766113;1464,19643398655;1677,65140588747
"326";1153,24569006785;1130,15244548599;1189,77311029716;1465,51996574096
"327";1311,72859102416;1204,39685485542;1264,97640998331;1734,73398378103
"328";1464,73847380749;1403,27303561386;1501,81641050105;1944,53714775574
"329";1260,75889833695;1171,24898867419;1210,80761541951;1659,24403747026
"330";1384,36842089562;1309,61911216782;1379,05319953437;1639,66576058951
"331";1343,7200434822;1287,40533148801;1362,07129913735;1962,43240505537
"332";1078,28299540702;989,722222555174;1098,19239534079;2073,8808645976
"333";1166,76398025332;1166,86042384003;1242,91852914804;1182,52118949033
"334";1219,26657014474;1131,17107363636;1207,08655844825;2116,12015829677
"335";1096,49688868806;1007,19759279271;1077,53415956736;1992,51228583036
"336";1374,28400972663;1324,57624307496;1388,65103862992;1635,21785931024
"337";1287,13123087299;1239,76306945811;1334,42118654522;1779,06419260984
"338";1444,72280758053;1400,48726560723;1477,5697899612;1895,28442494735
"339";1283,80239977536;1182,78434932895;1199,61735558873;1875,05477702714
"340";1520,11594135875;1356,13179881763;1417,81297767482;2432,48914285033
"341";1538,03374542558;1454,55666577014;1522,78553313557;2216,82248109992
"342";1254,67775849566;1190,3208263926;1227,97731526629;2012,82287893089
"343";1263,05380318914;1206,58700798591;1273,84246615119;1637,98938216594
"344";1095,33838072224;1100,57151719677;1188,57882241054;2008,06318425269
"345";1723,48105227706;1575,81855477684;1644,04228575489;2007,0556579029
"346";1368,8502637852;1263,61800332054;1351,12093801192;2345,99313883841
"347";1472,87905320337;1423,31514727314;1464,06191838077;1999,38224534958
"348";1309,31881892218;1213,67745042069;1256,80254292317;2156,90026066205
"349";1286,153220392;1218,59176373398;1301,84463483799;1822,23364813123
"350";1287,67449169662;1198,87424922518;1267,50513619983;1667,94659189196
"351";1390,83925375074;1291,74458320418;1375,62206706291;2157,06924916211
"352";1319,4532379227;1264,12408372358;1328,04407537089;1945,83469524145
"353";1435,6157738995;1299,67023559392;1390,36133688074;1676,4219560612
"354";1361,86943753873;1256,26572990153;1287,44697184996;1965,30080388914
"355";1183,33257241555;1119,14739361162;1189,18174414768;1779,03713868878
"356";1187,66837635811;1086,44043274541;1197,50819609667;1808,0655845983
"357";1263,74232188822;1179,04580907458;1255,46984954317;1802,54193090672
"358";1377,78791508249;1306,27565211108;1393,96157976048;1870,22709849871
"359";1333,35265973414;1227,83190323799;1325,06287694781;2391,65267410688
"360";1316,35792384036;1339,63830396769;1419,58673201119;1583,35193731159
"361";1183,73499300335;1080,03176110904;1110,83569625897;1248,68742113875
"362";1452,40608889215;1300,99261244099;1368,62775324944;2082,60032925721
"363";1265,55331629593;1178,16128491416;1242,35244387731;1763,31965587884
"364";1106,41393084665;1048,43340926762;1127,9995593495;2025,19359593169
"365";1271,78270784361;1160,82560798715;1217,5173278383;1946,84722603401
"366";1552,49648260071;1413,57736469238;1491,7552059598;2380,23470029368
"367";1342,74928822541;1308,04177151119;1424,49347563735;2262,47152486069
"368";1296,09133578104;1182,87701421109;1246,59149389537;1816,68672809662
"369";1337,48343030356;1285,53265439224;1398,76841098108;1982,89569306393
"370";1338,28496193509;1257,03375367905;1329,61555123192;1760,15764407223
"371";1359,53022303278;1245,80230690945;1271,94695346553;1789,51740565438
"372";1112,41057637874;1060,77786453157;1137,17771970284;1802,43969015748
"373";1152,42096276551;1131,27783189775;1191,66959420797;1783,61254227257
"374";7,21250784247031;2,48709039334706;122,862553268168;2,58566841499129
"375";1398,58383382653;1340,99440011359;1396,50581174814;1790,30247362961
"376";1402,47567323319;1331,96690614531;1419,70900193808;1763,34519189209
"377";1209,45809082735;1122,14412181432;1187,26070957992;2434,03218498266
"378";1394,95038135662;1324,16719356329;1361,15677783914;1696,35280691487
"379";1469,77997413041;1344,31673659174;1405,10606322664;1989,73948475765
"380";1215,37566542999;1108,61402533954;1199,96429018346;2332,22065946816
"381";1328,93444114105;1345,15450676198;1489,37571480296;2093,1928583389
"382";1275,20378670153;1219,64827653916;1255,48522248053;1587,34330122006
"383";1315,36023302438;1232,29318784527;1324,0707061133;1974,82470091964
"384";1269,49941948655;1199,19463019226;1279,53116868573;2031,77429955903
"385";1081,94453600905;1013,48850156701;1108,30542151739;1795,24392729516
"386";1456,36432109652;1340,6110767593;1373,59294452969;1911,22681688723
"387";1365,45776697318;1232,64340145293;1249,96236060946;1665,88083933317
"388";1265,66786662402;1273,21713528142;1379,44813254076;1487,67986150332
"389";1305,53117571422;1207,12031456195;1247,39489099105;1785,50020785996
"390";1263,13377727691;1164,8519676017;1245,55268591455;2084,65669730642
"391";1369,96662244736;1269,93411044192;1354,64880609944;1831,28167415177
"392";1274,33683674065;1163,54607152574;1231,64108907418;2285,44517738301
"393";1261,04376489322;1093,70804105432;1129,55469819839;1913,21856794216
"394";1435,30038707534;1392,13636228737;1442,84147240469;1879,79514389257
"395";1517,20110074918;1388,62992902478;1433,529834601;1789,58554944948
"396";1280,68585293773;1167,21771168304;1235,27748728593;1581,77172312069
"397";1220,10504366364;1116,13561466414;1242,52795414927;2034,8274625545
"398";1341,13946892266;1289,77680745564;1338,22674529354;1808,44717449197
"399";1056,71213374456;1084,57179862849;1196,12328341257;1255,42320600332
"400";981,33196558764;955,958307827123;1039,32551416283;1061,96970137824
