;mean;sd;bias;cp;;Mean means;Mean sds;Mean bias;Mean CP
193;0,606341095;0,963998169;-69,68294527;1;;;;;
194;0,528449142;0,851842962;-73,5775429;1;;;;;
195;0,642755343;0,948186323;-67,86223286;1;;;;;
196;0,36337048;0,590576799;-81,83147601;1;;;;;
197;0,329646631;0,51977469;-83,51766847;0;;;;;
198;0,460408897;0,72986014;-76,97955515;1;;;;;
199;1,09205178;1,475155661;-45,39741099;1;;;;;
200;1,315071174;1,555696644;-34,24644128;1;;;;;
201;0,343886122;0,570076173;-82,80569391;0;;;;;
202;0,541570047;0,833020149;-72,92149764;1;;;;;
203;0,370111937;0,536639734;-81,49440316;0;;;;;
204;0,389105787;0,618290156;-80,54471066;1;;;;;
205;0,297010147;0,467062835;-85,14949266;0;;;;;
206;0,883402937;1,383006989;-55,82985317;1;;;;;
207;0,462070021;0,724004464;-76,89649893;1;;;;;
208;0,393385412;0,612744052;-80,33072942;1;;;;;
209;0,593981318;0,87465718;-70,30093412;1;;;;;
210;0,285310241;0,457600519;-85,73448793;0;;;;;
211;1,81376095;2,03430549;-9,311952487;1;;;;;
212;0,505856924;0,872733799;-74,70715378;1;;;;;
213;0,245028908;0,409189585;-87,74855462;0;;;;;
214;0,382436808;0,659404063;-80,8781596;1;;;;;
215;0,507887863;0,754869518;-74,60560685;1;;;;;
216;0,619990813;1,114581543;-69,00045936;1;;;;;
217;0,297480722;0,480087174;-85,12596392;0;;;;;
218;0,22252789;0,337715529;-88,87360552;0;;;;;
219;1,053642927;1,638728476;-47,31785363;1;;;;;
220;0,477720739;0,770234076;-76,11396303;1;;;;;
221;0,427210529;0,666388944;-78,63947353;1;;;;;
222;2,520579091;2,496253778;26,02895453;1;;;;;
223;0,402789354;0,684153722;-79,86053232;1;;;;;
224;0,493920773;1,010344368;-75,30396133;1;;;;;
225;0,424827786;0,693200325;-78,75861071;1;;;;;
226;0,694589189;1,127180086;-65,27054053;1;;;;;
227;0,34907899;0,547739917;-82,54605049;0;;;;;
228;0,402439904;0,607543402;-79,87800479;1;;;;;
229;0,541268576;0,943855255;-72,93657121;1;;;;;
230;0,826283554;1,149237058;-58,6858223;1;;;;;
231;0,452269482;0,759452658;-77,3865259;1;;;;;
232;0,817389617;1,401568529;-59,13051916;1;;;;;
233;0,514955613;0,928770999;-74,25221934;1;;;;;
234;0,513791138;0,841668015;-74,31044309;1;;;;;
235;0,467002022;0,723946098;-76,64989889;1;;;;;
236;1,933256518;2,028293107;-3,337174108;1;;;;;
237;0,681950233;0,934189001;-65,90248835;1;;;;;
238;0,596960761;1,060732648;-70,15196197;1;;;;;
239;1,508077555;1,92918552;-24,59612227;1;;;;;
240;0,356448722;0,556571442;-82,17756391;0;;;;;
241;0,242986302;0,404964603;-87,85068488;0;;;;;
242;0,274638114;0,465445232;-86,26809429;0;;;;;
243;2,322928232;2,122180534;16,1464116;1;;;;;
244;0,301387823;0,467836836;-84,93060885;0;;;;;
245;0,349052362;0,557306206;-82,54738192;0;;;;;
246;0,643079611;1,016864557;-67,84601947;1;;;;;
247;0,565516214;0,940447665;-71,72418929;1;;;;;
248;0,392548192;0,668297474;-80,37259038;1;;;;;
249;1,010264764;1,420535513;-49,48676182;1;;;;;
250;0,281536153;0,468348853;-85,92319237;0;;;;;
251;0,449791429;0,725229301;-77,51042857;1;;;;;
252;0,597847541;1,042512853;-70,10762293;1;;;;;
253;0,270071796;0,418099956;-86,4964102;0;;;;;
254;0,231671386;0,365257117;-88,4164307;0;;;;;
255;0,483612109;0,791407545;-75,81939457;1;;;;;
256;0,386774452;0,593672225;-80,66127741;1;;;;;
257;0,488969307;0,85402818;-75,55153463;1;;;;;
258;1,424544586;1,98932626;-28,77277072;1;;;;;
259;0,781067595;1,259413767;-60,94662024;1;;;;;
260;0,682036902;1,067828516;-65,89815488;1;;;;;
261;0,685953127;1,087059977;-65,70234364;1;;;;;
262;0,476569303;0,675844198;-76,17153487;1;;;;;
263;0,52805495;0,810905131;-73,59725251;1;;;;;
264;0,766131295;1,220354411;-61,69343525;1;;;;;
265;0,695081744;1,130278188;-65,24591282;1;;;;;
266;0,646751312;1,128892473;-67,66243441;1;;;;;
267;0,55825262;0,902532113;-72,08736898;1;;;;;
268;0,355827986;0,561395061;-82,20860071;0;;;;;
269;0,514584413;0,79521461;-74,27077934;1;;;;;
270;0,705894969;1,22443605;-64,70525154;1;;;;;
271;0,630534565;1,000135828;-68,47327174;1;;;;;
272;1,307724942;1,456649951;-34,61375291;1;;;;;
273;0,34784751;0,546347386;-82,60762452;0;;;;;
274;0,363145483;0,597248331;-81,84272585;1;;;;;
275;0,824969638;1,27814597;-58,75151812;1;;;;;
276;0,610098692;1,160881529;-69,49506538;1;;;;;
277;1,693814408;2,295558555;-15,30927959;1;;;;;
278;1,011322424;1,785014752;-49,43387879;1;;;;;
279;0,991921804;1,481662099;-50,40390981;1;;;;;
280;0,818002524;1,192516202;-59,09987381;1;;;;;
281;0,462590046;0,733217542;-76,87049768;1;;;;;
282;0,393163108;0,621994895;-80,34184459;1;;;;;
283;0,353640836;0,558150807;-82,31795821;0;;;;;
284;0,52683732;0,793258038;-73,658134;1;;;;;
285;0,409070199;0,6831821;-79,54649006;1;;;;;
286;0,652434792;0,960395316;-67,37826039;1;;;;;
287;0,393019151;0,681363703;-80,34904245;1;;;;;
288;0,488337838;0,749577868;-75,58310808;1;;;;;
289;0,574464001;0,929484172;-71,27679993;1;;;;;
290;0,543753045;0,99369525;-72,81234773;1;;;;;
291;0,941268962;1,189748453;-52,9365519;1;;;;;
292;1,653264106;1,865206842;-17,33679472;1;;;;;
293;0,720987658;1,095285581;-63,95061709;1;;;;;
294;1,050495519;1,449997739;-47,47522403;1;;;;;
295;0,241246683;0,404025634;-87,93766584;0;;;;;
296;0,271530993;0,428527485;-86,42345037;0;;;;;
297;0,845472455;1,093760283;-57,72637724;1;;;;;
298;0,747291291;1,058208633;-62,63543543;1;;;;;
299;0,439865596;0,679056093;-78,00672018;1;;;;;
300;0,627981838;0,925307371;-68,60090809;1;;;;;
301;0,876094693;1,43204512;-56,19526533;1;;;;;
302;0,492611319;0,860745157;-75,36943406;1;;;;;
303;3,138389331;3,192135289;56,91946655;1;;;;;
304;0,45889878;0,734194842;-77,055061;1;;;;;
305;0,394589418;0,63808953;-80,27052911;1;;;;;
306;0,952982664;1,395325663;-52,35086682;1;;;;;
307;0,313342874;0,543948525;-84,33285628;0;;;;;
308;0,902238832;1,384129271;-54,8880584;1;;;;;
309;0,536652075;0,847691527;-73,16739627;1;;;;;
310;0,2306381;0,357144159;-88,46809498;0;;;;;
311;0,705711027;1,100063047;-64,71444865;1;;;;;
312;1,340077987;1,77365297;-32,99610067;1;;;;;
313;0,882724554;1,308004574;-55,8637723;1;;;;;
314;0,781046559;1,245569667;-60,94767205;1;;;;;
315;0,615155473;0,953922178;-69,24222636;1;;;;;
316;1,594851286;1,848406563;-20,25743572;1;;;;;
317;0,891928254;1,411522841;-55,40358731;1;;;;;
318;0,436962378;0,655932387;-78,15188111;1;;;;;
319;0,785096486;1,23125927;-60,74517568;1;;;;;
320;0,307650955;0,466770249;-84,61745225;0;;;;;
321;0,363684963;0,613882475;-81,81575184;1;;;;;
322;0,670068969;1,05409085;-66,49655157;1;;;;;
323;0,477949452;0,775195613;-76,10252742;1;;;;;
324;0,7714971;1,079292226;-61,42514501;1;;;;;
325;0,822130026;1,221419424;-58,89349872;1;;;;;
326;0,513526446;0,773871227;-74,32367769;1;;;;;
327;0,72882359;1,151209922;-63,5588205;1;;;;;
328;0,419192118;0,653807469;-79,04039411;1;;;;;
329;0,648801053;1,022764559;-67,55994734;1;;;;;
330;0,556337222;0,810324191;-72,18313889;1;;;;;
331;0,776968316;1,051357731;-61,15158422;1;;;;;
332;0,332578225;0,497050718;-83,37108874;0;;;;;
333;0,339257677;0,546688061;-83,03711617;0;;;;;
334;0,328667158;0,492864462;-83,56664212;0;;;;;
335;0,830494813;1,244223701;-58,47525935;1;;;;;
336;0,342733822;0,539834223;-82,86330889;0;;;;;
337;1,013989112;1,62506875;-49,30054438;1;;;;;
338;0,617286047;0,938082901;-69,13569767;1;;;;;
339;1,010659965;1,415260502;-49,46700177;1;;;;;
340;0,555263219;1,009800245;-72,23683907;1;;;;;
341;0,450361972;0,722317895;-77,48190141;1;;;;;
342;0,309042502;0,529026185;-84,54787488;0;;;;;
343;0,336695307;0,557375777;-83,16523463;0;;;;;
344;0,714170191;1,243107783;-64,29149044;1;;;;;
345;0,35969285;0,584091734;-82,01535751;1;;;;;
346;0,460471872;0,807329518;-76,97640639;1;;;;;
347;0,413581662;0,719784414;-79,3209169;1;;;;;
348;0,320860667;0,523534673;-83,95696664;0;;;;;
349;0,282059058;0,483904104;-85,8970471;0;;;;;
350;0,516923133;0,847128596;-74,15384334;1;;;;;
351;0,253397926;0,386192075;-87,3301037;0;;;;;
352;1,420670178;2,190796068;-28,9664911;1;;;;;
353;0,441642698;0,70708678;-77,91786509;1;;;;;
354;0,743078423;1,026982498;-62,84607884;1;;;;;
355;0,265865888;0,450649775;-86,70670561;0;;;;;
356;1,27387636;1,423969349;-36,30618199;1;;;;;
357;1,355467331;1,704671463;-32,22663344;1;;;;;
358;0,400820204;0,627198874;-79,95898981;1;;;;;
359;0,606233553;0,914705195;-69,68832237;1;;;;;
360;0,353326808;0,615877987;-82,33365961;0;;;;;
361;0,355918916;0,558923501;-82,2040542;1;;;;;
362;0,41544913;0,773897274;-79,22754351;1;;;;;
363;0,549114595;0,792485152;-72,54427023;1;;;;;
364;0,442471993;0,741009739;-77,87640037;1;;;;;
365;0,812530319;1,138869382;-59,37348404;1;;;;;
366;0,382451791;0,652261946;-80,87741046;1;;;;;
367;0,529722218;0,761761633;-73,51388911;1;;;;;
368;0,658478721;1,088315222;-67,07606393;1;;;;;
369;0,4655759;0,713244228;-76,72120501;1;;;;;
370;0,314561617;0,469760248;-84,27191914;0;;;;;
371;0,576639961;0,956053286;-71,16800193;1;;;;;
372;0,168499344;0,257890035;-91,57503281;0;;;;;
373;1,436877352;1,847891037;-28,15613238;1;;;;;
374;0,403880888;0,719820625;-79,80595558;1;;;;;
375;0,764432588;1,2321444;-61,7783706;1;;;;;
376;0,420169276;0,649247804;-78,99153622;1;;;;;
377;0,893736171;1,597911205;-55,31319146;1;;;;;
378;0,755782972;1,226442684;-62,2108514;1;;;;;
379;0,821629173;1,055641634;-58,91854135;1;;;;;
380;0,461464547;0,748687506;-76,92677263;1;;;;;
381;0,405906856;0,650683941;-79,70465718;1;;;;;
382;1,248218838;1,872824222;-37,58905809;1;;;;;
383;0,373469019;0,57919657;-81,32654905;1;;;;;
384;0,431463068;0,718818166;-78,42684658;1;;;;;
385;0,304735106;0,480330456;-84,76324471;0;;;;;
386;0,333517367;0,533602947;-83,32413166;0;;;;;
387;0,805866716;1,260518858;-59,70666422;1;;;;;
388;0,437416527;0,694181783;-78,12917364;1;;;;;
389;0,512332539;0,795232872;-74,38337306;1;;;;;
390;0,351021389;0,533278917;-82,44893054;0;;;;;
391;0,876849709;1,297624805;-56,15751453;1;;;;;
392;0,317901977;0,4772877;-84,10490116;0;;;;;
393;0,297283333;0,484143333;-85,13583336;0;;;;;
394;0,545814804;0,899888025;-72,7092598;1;;;;;
395;0,459970322;0,812516369;-77,00148389;1;;;;;
396;1,006258014;1,274067407;-49,68709928;1;;;;;
397;1,113807068;1,699177183;-44,30964658;1;;;;;
398;1,197015015;1,453628149;-40,14924925;1;;;;;
399;0,598598098;1,01479275;-70,0700951;1;;;;;
400;1,454756836;1,972111262;-27,26215818;1;;;;;
401;0,448080745;0,650183266;-77,59596276;1;;;;;
402;0,688506543;1,165451957;-65,57467283;1;;;;;
403;0,392050138;0,689600324;-80,3974931;1;;;;;
404;0,934152056;1,376777982;-53,29239718;1;;;;;
405;0,917162917;1,36425194;-54,14185415;1;;;;;
406;0,240929549;0,387884729;-87,95352255;0;;;;;
407;0,417150647;0,65998502;-79,14246766;1;;;;;
408;0,416082208;0,702302082;-79,19588961;1;;;;;
409;0,429061787;0,693653545;-78,54691066;1;;;;;
410;0,490563928;0,78771853;-75,47180358;1;;;;;
411;0,34518597;0,553779683;-82,74070148;0;;;;;
412;0,343706078;0,582317108;-82,81469611;1;;;;;
413;0,447145538;0,714123073;-77,64272312;1;;;;;
414;1,191352764;1,585836994;-40,43236178;1;;;;;
415;0,280537957;0,451019691;-85,97310215;0;;;;;
416;0,361084345;0,560674611;-81,94578275;1;;;;;
417;6,723018128;4,666047257;236,1509064;1;;;;;
418;0,321129903;0,52020424;-83,94350483;0;;;;;
419;0,203412524;0,321097285;-89,82937379;0;;;;;
420;0,662637098;1,130071442;-66,86814509;1;;;;;
421;0,535213158;0,861067319;-73,23934209;1;;;;;
422;0,441479397;0,632229365;-77,92603017;1;;;;;
423;0,34865317;0,56018592;-82,56734149;0;;;;;
424;0,508704887;0,822149022;-74,56475565;1;;;;;
425;0,594072689;1,019393763;-70,29636553;1;;;;;
426;0,479597517;0,760894;-76,02012414;1;;;;;
