;mean;sd;bias;cp;;Mean means;Mean Sds;Mean bias;Mean CP
201;-1,625827223;0,959613807;-18,70863886;1;;;;;
202;-0,408232965;0,766001774;-79,58835176;0;;;;;
203;-1,042601964;0,595650692;-47,86990179;1;;;;;
204;-2,218362778;0,65100284;10,91813888;1;;;;;
205;-2,400557559;1,168676327;20,02787796;1;;;;;
206;-1,137115344;0,663858228;-43,14423279;1;;;;;
207;-0,776328111;1,163644988;-61,18359445;1;;;;;
208;-1,493817734;0,588241778;-25,30911329;1;;;;;
209;-0,875891956;0,731776085;-56,20540221;1;;;;;
210;-1,300545553;1,297254152;-34,97272234;1;;;;;
211;-0,822838864;1,379290676;-58,85805679;1;;;;;
212;-1,595722916;0,59108579;-20,21385421;1;;;;;
213;-1,591802496;1,277549411;-20,40987522;1;;;;;
214;-0,745002814;0,831097386;-62,74985928;1;;;;;
215;-0,692756291;0,703562437;-65,36218545;0;;;;;
216;-0,253559462;0,704339951;-87,32202691;0;;;;;
217;-0,15264714;1,091193418;-92,367643;1;;;;;
218;-1,730584086;0,812763742;-13,47079569;1;;;;;
219;-1,950256049;0,96435041;-2,487197539;1;;;;;
220;-1,558729899;0,741432184;-22,06350507;1;;;;;
221;-0,686038532;0,765667919;-65,6980734;1;;;;;
222;-1,414433269;0,62934616;-29,27833655;1;;;;;
223;0,021383574;0,932856448;-101,0691787;0;;;;;
224;-2,051854645;0,817795732;2,592732266;1;;;;;
225;-1,178093067;0,983726778;-41,09534666;1;;;;;
226;-1,673592138;0,853661633;-16,32039311;1;;;;;
227;-1,296697622;0,68684519;-35,16511892;1;;;;;
228;-0,61728565;1,095243192;-69,13571748;1;;;;;
229;-1,056086313;0,625041001;-47,19568434;1;;;;;
230;-1,033107072;0,896461371;-48,34464638;1;;;;;
231;-2,035821438;0,779933123;1,791071881;1;;;;;
232;-2,224428876;0,694818008;11,2214438;1;;;;;
233;-0,352989608;0,643271332;-82,35051961;0;;;;;
234;-1,817137691;0,573341014;-9,143115468;1;;;;;
235;-1,064205355;0,986928302;-46,78973224;1;;;;;
236;-2,281680136;0,829698824;14,08400678;1;;;;;
237;-0,227660697;1,821328048;-88,61696516;1;;;;;
238;-0,188372931;1,250478037;-90,58135346;1;;;;;
239;-0,095127499;0,634946323;-95,24362504;0;;;;;
240;-0,299269682;0,530617814;-85,03651592;0;;;;;
241;-1,309114384;0,898344233;-34,54428079;1;;;;;
242;-0,358871865;1,395005155;-82,05640677;1;;;;;
243;-1,846643787;0,722368148;-7,667810634;1;;;;;
244;-0,162128704;1,338755613;-91,89356479;1;;;;;
245;-1,504503991;1,441595036;-24,77480047;1;;;;;
246;-0,600654453;1,186476631;-69,96727733;1;;;;;
247;0,04709488;1,39871072;-102,354744;1;;;;;
248;0,22751408;0,810732593;-111,375704;0;;;;;
249;-0,760632321;0,50220094;-61,96838396;0;;;;;
250;-0,321300172;0,77315861;-83,93499138;0;;;;;
251;-1,062130034;0,575214448;-46,8934983;1;;;;;
252;-0,931595875;0,804794674;-53,42020626;1;;;;;
253;-2,113870817;0,612515535;5,693540838;1;;;;;
254;-1,659029021;1,458575036;-17,04854896;1;;;;;
255;-2,228657501;0,660382009;11,43287505;1;;;;;
256;-0,127235243;0,687973331;-93,63823787;0;;;;;
257;0,011091409;0,986746289;-100,5545705;0;;;;;
258;-1,307672767;0,731157224;-34,61636164;1;;;;;
259;-0,503502682;0,853044602;-74,82486589;1;;;;;
260;-0,28079854;0,959405076;-85,960073;1;;;;;
261;-1,561630379;0,910269593;-21,91848107;1;;;;;
262;-1,198154107;0,934902483;-40,09229465;1;;;;;
263;0,232333332;0,850189378;-111,6166666;0;;;;;
264;-1,001691767;0,888477287;-49,91541167;1;;;;;
265;-1,793500399;0,898920916;-10,32498003;1;;;;;
266;-1,034817289;0,948864529;-48,25913557;1;;;;;
267;-0,41327826;1,11388037;-79,33608701;1;;;;;
268;-0,742129409;0,952953847;-62,89352955;1;;;;;
269;-0,905621174;1,43271532;-54,71894128;1;;;;;
270;-0,033912618;1,504413882;-98,30436911;1;;;;;
271;-0,098089473;0,906898985;-95,09552635;0;;;;;
272;-1,99324404;0,987532941;-0,337798012;1;;;;;
273;0,341129224;1,032759767;-117,0564612;0;;;;;
274;-1,412008607;0,655198931;-29,39956967;1;;;;;
275;-1,018732008;0,991095319;-49,06339962;1;;;;;
276;-0,828240245;0,741083518;-58,58798774;1;;;;;
277;-0,936002503;0,759381869;-53,19987486;1;;;;;
278;-1,408028614;0,867562827;-29,59856929;1;;;;;
279;-1,120532713;0,988568862;-43,97336436;1;;;;;
280;-2,252459233;1,185023923;12,62296164;1;;;;;
281;-1,491091571;0,604403056;-25,44542146;1;;;;;
282;-1,243574183;0,58460565;-37,82129085;1;;;;;
283;-0,290077566;0,891611384;-85,49612172;1;;;;;
284;-1,698744112;0,726183509;-15,06279441;1;;;;;
285;-0,731336768;0,566550554;-63,43316159;0;;;;;
286;-0,932576375;0,567792218;-53,37118124;1;;;;;
287;-0,864448364;0,648337332;-56,77758182;1;;;;;
288;-0,635239232;0,873574474;-68,2380384;1;;;;;
289;-1,701307956;0,596710834;-14,93460219;1;;;;;
290;0,318746396;1,010378885;-115,9373198;0;;;;;
291;-0,957142972;0,604235522;-52,14285139;1;;;;;
292;-0,053821796;0,982976815;-97,30891019;1;;;;;
293;-0,343468951;1,361197536;-82,82655245;1;;;;;
294;-0,238765966;0,915953969;-88,06170171;1;;;;;
295;-1,66781567;1,247557507;-16,60921651;1;;;;;
296;-0,31164316;0,92311984;-84,41784198;1;;;;;
297;-1,09074935;0,751765357;-45,46253251;1;;;;;
298;-1,314467432;1,005884476;-34,27662841;1;;;;;
299;-0,690538017;0,849735593;-65,47309914;1;;;;;
300;-1,341994275;0,816998427;-32,90028623;1;;;;;
301;-1,264669914;0,667672752;-36,76650432;1;;;;;
302;-1,183200842;0,909730174;-40,83995791;1;;;;;
303;-1,68598359;0,611622966;-15,70082048;1;;;;;
304;-1,852379808;0,809693968;-7,381009578;1;;;;;
305;-1,938036961;0,9022143;-3,09815196;1;;;;;
306;-0,439275659;1,088801034;-78,03621706;1;;;;;
307;-0,703811045;0,599440611;-64,80944775;0;;;;;
308;-0,642497955;0,874041873;-67,87510223;1;;;;;
309;-0,154423378;0,864106589;-92,2788311;0;;;;;
310;-1,515475417;0,574010241;-24,22622915;1;;;;;
311;-0,958887774;0,722187557;-52,05561128;1;;;;;
312;-2,46763339;1,206249432;23,38166952;1;;;;;
313;-1,683347934;0,84577236;-15,83260328;1;;;;;
314;-0,84875494;0,834134623;-57,56225301;1;;;;;
315;-0,961016435;0,837601354;-51,94917823;1;;;;;
316;-1,604965774;0,7851463;-19,75171131;1;;;;;
317;-0,249261846;0,937918243;-87,53690769;1;;;;;
318;-0,702760558;0,676277739;-64,86197211;1;;;;;
319;-1,303721407;0,691724466;-34,81392963;1;;;;;
320;-0,683273599;0,637494398;-65,83632007;1;;;;;
321;-0,041415219;0,723976576;-97,92923904;0;;;;;
322;-0,555352763;0,797176674;-72,23236183;1;;;;;
323;-1,759405707;0,817669422;-12,02971463;1;;;;;
324;-0,068997317;0,993511292;-96,55013414;1;;;;;
325;-1,657486254;0,942079457;-17,12568729;1;;;;;
326;-1,503627721;0,731571321;-24,81861394;1;;;;;
327;-1,333215929;0,802625801;-33,33920357;1;;;;;
328;-2,70594983;0,673100913;35,29749148;1;;;;;
329;-0,649845437;0,796263;-67,50772814;1;;;;;
330;-0,732363593;0,673199607;-63,38182033;1;;;;;
331;-1,195433582;0,541572606;-40,22832089;1;;;;;
332;-0,984440513;0,455827031;-50,77797435;0;;;;;
333;-1,566854697;0,883290233;-21,65726517;1;;;;;
334;-1,15742991;0,771650575;-42,12850452;1;;;;;
335;-1,369181697;0,818294671;-31,54091517;1;;;;;
336;-1,261885539;1,029700199;-36,90572304;1;;;;;
337;-2,21321639;0,72607425;10,66081952;1;;;;;
338;0,320695644;0,735938701;-116,0347822;0;;;;;
339;-1,657021284;1,140858792;-17,14893582;1;;;;;
340;-1,802571202;1,164559583;-9,871439897;1;;;;;
341;-0,743563577;0,763119667;-62,82182116;1;;;;;
342;-1,703939877;0,528363472;-14,80300614;1;;;;;
343;-1,088015613;0,73354007;-45,59921934;1;;;;;
344;-0,090559538;0,90335172;-95,4720231;0;;;;;
345;-1,3077944;0,713948442;-34,61028;1;;;;;
346;-1,299470741;0,604541787;-35,02646296;1;;;;;
347;-0,501764497;0,61310042;-74,91177516;0;;;;;
348;-2,00470218;0,837981685;0,235108985;1;;;;;
349;0,396038531;0,878471165;-119,8019265;0;;;;;
350;-1,474029689;0,685312263;-26,29851557;1;;;;;
351;-1,538401529;0,848294964;-23,07992357;1;;;;;
352;-1,736972719;0,704664373;-13,15136405;1;;;;;
353;-1,667178792;0,733746992;-16,64106039;1;;;;;
354;-1,568848535;0,684022356;-21,55757324;1;;;;;
355;-0,809667083;1,043626121;-59,51664586;1;;;;;
356;-0,858562923;0,773523764;-57,07185383;1;;;;;
357;-1,456708037;0,765384939;-27,16459813;1;;;;;
358;-1,559481732;1,01489488;-22,0259134;1;;;;;
359;-0,678826147;0,884926613;-66,05869265;1;;;;;
360;-0,79859706;0,726827377;-60,070147;1;;;;;
361;-1,72468844;0,854687891;-13,76557801;1;;;;;
362;-1,481248123;1,034581264;-25,93759384;1;;;;;
363;-0,912733024;0,61351173;-54,36334881;1;;;;;
364;-0,302003648;0,926343487;-84,89981759;1;;;;;
365;-0,146550395;1,208519882;-92,67248024;1;;;;;
366;-0,851407406;0,879446443;-57,42962972;1;;;;;
367;-1,011466505;0,993800877;-49,42667476;1;;;;;
368;-1,775930894;1,186158605;-11,2034553;1;;;;;
369;-1,860391951;0,693941645;-6,980402437;1;;;;;
370;-0,635995234;0,721755374;-68,20023831;1;;;;;
371;0,625032982;1,278106063;-131,2516491;0;;;;;
372;-1,392211816;0,923905943;-30,38940918;1;;;;;
373;-1,639877326;0,911379608;-18,00613368;1;;;;;
374;-0,630223788;1,115769134;-68,4888106;1;;;;;
375;-0,42037488;0,821209208;-78,98125601;1;;;;;
376;-0,663675855;0,853817915;-66,81620725;1;;;;;
377;-1,082869961;0,960490432;-45,85650197;1;;;;;
378;-0,736609857;0,93227333;-63,16950717;1;;;;;
379;-0,956429716;1,12605094;-52,17851418;1;;;;;
380;-0,980799898;0,956872344;-50,96000511;1;;;;;
381;-2,531332112;0,549139021;26,56660558;1;;;;;
382;0,357303498;1,011739986;-117,8651749;0;;;;;
383;-1,187858335;1,123171646;-40,60708324;1;;;;;
384;-1,627865153;0,675327329;-18,60674234;1;;;;;
385;0,954598936;1,222663549;-147,7299468;0;;;;;
386;-1,239701368;1,253715609;-38,0149316;1;;;;;
387;-1,578820474;0,758006208;-21,05897632;1;;;;;
388;-0,181039606;1,246248891;-90,9480197;1;;;;;
389;-1,404243388;0,791366878;-29,78783061;1;;;;;
390;-1,05133629;1,003215433;-47,43318549;1;;;;;
391;0,127297941;0,800254886;-106,364897;0;;;;;
392;0,046995073;0,624399371;-102,3497537;0;;;;;
393;-1,588301131;0,734027492;-20,58494343;1;;;;;
394;-0,177471868;0,677694865;-91,12640658;0;;;;;
395;0,07306316;0,926381159;-103,653158;0;;;;;
396;-1,438008891;0,723724102;-28,09955545;1;;;;;
397;-0,343132728;0,634251993;-82,84336362;0;;;;;
398;-1,56659704;0,552487193;-21,67014801;1;;;;;
399;-0,224753079;0,999287511;-88,76234604;1;;;;;
400;-0,361197851;0,809007717;-81,94010745;0;;;;;
401;-0,073438903;0,868962391;-96,32805486;0;;;;;
402;-1,456262454;0,801229499;-27,18687731;1;;;;;
403;-0,5766143;1,008793924;-71,16928501;1;;;;;
404;-1,885782911;0,808329242;-5,710854439;1;;;;;
405;-1,939954839;0,622026395;-3,002258052;1;;;;;
406;-1,754706104;1,358230854;-12,2646948;1;;;;;
407;-1,40850125;1,044783493;-29,57493749;1;;;;;
408;-0,669317856;0,895083571;-66,53410718;1;;;;;
409;0,388309334;1,146746419;-119,4154667;0;;;;;
410;0,471804434;1,077773134;-123,5902217;0;;;;;
411;0,176015224;1,029323984;-108,8007612;1;;;;;
412;-0,888796438;0,708163663;-55,56017809;1;;;;;
413;-2,197197076;0,837721073;9,859853786;1;;;;;
414;-0,711699059;0,988377073;-64,41504704;1;;;;;
415;-0,746140041;1,014261681;-62,69299794;1;;;;;
416;-0,718395495;0,775241485;-64,08022525;1;;;;;
417;-0,656224992;0,86850916;-67,18875041;1;;;;;
418;-1,401124567;0,60773059;-29,94377166;1;;;;;
419;0,40475417;0,979062674;-120,2377085;0;;;;;
420;-0,80288597;0,73997369;-59,85570151;1;;;;;
421;-1,237019121;0,787015729;-38,14904394;1;;;;;
422;0,450901662;1,107409434;-122,5450831;0;;;;;
423;-1,282805392;0,990955162;-35,85973039;1;;;;;
424;0,400446939;0,776976432;-120,0223469;0;;;;;
425;-1,285585108;0,607875231;-35,72074462;1;;;;;
426;-1,418170997;0,918198914;-29,09145017;1;;;;;
427;-1,540410338;0,618557692;-22,97948308;1;;;;;
428;-1,476433122;0,785457305;-26,17834391;1;;;;;
429;0,004373888;0,868591121;-100,2186944;0;;;;;
430;-1,589870751;0,822978225;-20,50646245;1;;;;;
431;-1,100813851;0,893680856;-44,95930745;1;;;;;
432;-0,578909384;0,660411407;-71,0545308;0;;;;;
433;-1,349788274;1,30777703;-32,51058629;1;;;;;
434;-0,813628466;0,973561464;-59,31857668;1;;;;;
435;-0,669065125;1,189922313;-66,54674374;1;;;;;
436;-1,217125797;0,668208424;-39,14371015;1;;;;;
437;-1,344421396;1,352038231;-32,77893019;1;;;;;
438;-1,144642884;0,777050775;-42,76785581;1;;;;;
439;-1,376404001;0,928873722;-31,17979995;1;;;;;
440;-0,85015573;0,860680077;-57,4922135;1;;;;;
441;-0,635985571;0,791293164;-68,20072146;1;;;;;
442;-0,965456769;0,70361539;-51,72716157;1;;;;;
443;0,124400315;0,745515822;-106,2200158;0;;;;;
444;-1,9013911;0,588271144;-4,930445018;1;;;;;
445;0,222321612;0,716115951;-111,1160806;0;;;;;
446;-1,54520733;1,04347482;-22,73963348;1;;;;;
447;-1,457140329;0,644807554;-27,14298356;1;;;;;
448;-1,803613526;0,888037089;-9,819323722;1;;;;;
449;0,218798685;0,664531361;-110,9399343;0;;;;;
450;-0,451393245;0,700707925;-77,43033774;0;;;;;
451;-1,35425958;0,923707702;-32,287021;1;;;;;
452;-0,380436805;0,92156345;-80,97815977;1;;;;;
453;-0,454485892;1,024675116;-77,27570538;1;;;;;
454;-1,033605188;0,84566026;-48,31974062;1;;;;;
455;-1,370755157;0,639557107;-31,46224216;1;;;;;
456;0,24843799;0,882087857;-112,4218995;0;;;;;
457;-0,585013361;0,944879353;-70,74933195;1;;;;;
458;-1,286970367;0,67232254;-35,65148166;1;;;;;
459;-2,2390964;0,944953602;11,95482002;1;;;;;
460;-1,287555932;0,610309738;-35,62220339;1;;;;;
461;-1,61365666;0,619845137;-19,31716702;1;;;;;
462;0,687407004;1,127755702;-134,3703502;0;;;;;
463;-1,44382904;0,995739885;-27,80854801;1;;;;;
464;-1,596736621;0,535454029;-20,16316893;1;;;;;
465;-1,816361329;0,637368768;-9,181933532;1;;;;;
466;-1,823651903;0,774999148;-8,817404829;1;;;;;
467;-0,574021353;0,934072544;-71,29893234;1;;;;;
468;-0,356474799;1,102389589;-82,17626004;1;;;;;
469;-1,459358326;0,823555136;-27,03208368;1;;;;;
470;0,500014253;1,034510907;-125,0007127;0;;;;;
471;-0,667711315;0,94634502;-66,61443425;1;;;;;
472;-0,537162951;0,758247056;-73,14185246;1;;;;;
473;-1,945049899;0,496419257;-2,747505037;1;;;;;
474;-1,100068618;0,553235562;-44,99656908;1;;;;;
475;-2,038733398;0,869196119;1,936669881;1;;;;;
476;-1,073870963;1,063516738;-46,30645187;1;;;;;
477;-0,520906348;0,897125542;-73,9546826;1;;;;;
478;-1,066124706;0,652081395;-46,6937647;1;;;;;
479;-0,673575632;0,617116789;-66,3212184;1;;;;;
480;-2,390045759;0,839324536;19,50228793;1;;;;;
481;-2,120529414;0,861906652;6,026470694;1;;;;;
