"";"alpha";"beta";"lambda";"lp"
"1";1,00730264869242;1,00437875349248;1,0038389856677;1,00221639712661
"2";1,00006870574644;1,00030296407214;1,00032880584776;0,999997973027881
"3";0,999892111525488;0,999857784530384;0,999857150841199;1,00003019251476
"4";1,00138551185403;1,00149043381676;1,00133440428061;0,999972512752141
"5";1,00001705909355;1,00040424763166;1,00075160863173;1,00006137829056
"6";0,999868413329229;0,999859223227574;0,999892525655856;1,00058088590235
"7";1,00157081550806;1,00142499510183;1,00135567566012;1,00188545282067
"8";1,00043297353202;1,00184163946344;1,00214553188724;0,999906889239575
"9";1,00131433484557;1,00130926339552;1,00075352676389;1,00107967080559
"10";1,00184021108744;1,00261241417877;1,00265908054033;1,00074503672951
"11";1,00064351707385;1,00057290949049;1,00080923124504;1,00093039512539
"12";1,00012627165101;1,00041317523039;0,999913088385659;1,00560943863817
"13";0,999862854238991;0,999866429733432;0,999867329304587;1,00043522755609
"14";0,999916759176511;1,00006365495443;0,999941849955378;0,99986710247296
"15";0,99985796046079;0,999860555739491;0,999970098236961;0,99985783952227
"16";0,999863643354117;0,999972230819514;0,999858666191175;0,999962359712684
"17";1,00029783057099;1,00039273264692;1,00039414509794;0,99993430266428
"18";0,999951293000727;1,0004778093029;1,00096449174003;1,0016850033303
"19";1,00216086368732;1,00293714439456;1,00340894950156;1,00051293382041
"20";1,0006997976121;1,00191764326708;1,00135483088034;1,00008768997486
"21";1,00254155284831;1,00011440468427;0,999884583904951;1,00002690135767
"22";1,00040774927928;1,0002313151965;1,00001346260942;1,00188725540452
"23";0,999881537939839;0,999876470953783;0,999955971256917;0,999920377482085
"24";1,00028659511768;0,999859496552823;0,999889894684259;1,00048791818173
"25";1,00000434637131;0,999964184644488;0,999967303710246;0,999958877538303
"26";1,00016890532061;1,00020536775681;1,00016401469824;0,999863718777572
"27";1,00020541037311;0,999866413783869;0,99986804276216;1,00012009735696
"28";1,00077950160051;1,00118545174348;1,00118818831415;1,00003989049078
"29";0,999903282045699;1,00015431782862;1,00005932556862;1,00240304862464
"30";0,999930180009432;0,999857143907805;0,999866810027595;1,00036411896488
"31";1,00058350254875;1,00049563283639;1,000127237904;1,0031273635275
"32";1,00126504349764;1,00142009771485;1,0010428304823;0,99999064032446
"33";1,00153319560826;1,00177488855793;1,00159463981485;1,0042030677509
"34";1,00103669968727;1,00023014944314;1,00022287407982;1,00064854171385
"35";1,00159388824121;1,0038365407759;1,00366803211568;1,00544574582741
"36";0,999860172253334;0,999867868693518;0,999895618807268;0,999916319035427
"37";1,00036480231924;1,00122683057764;1,0013540423562;0,999965182308254
"38";1,0002623983966;0,99995750168372;0,999871619771549;1,00078033026197
"39";0,999859710129001;0,999868360231667;0,999925302992232;1,00109089912031
"40";1,0011192233528;1,00042026712246;1,00017116967299;0,99986665668138
"41";1,00024915007643;1,00031524303833;1,0001339689687;0,999990062457208
"42";1,00042737932194;1,00047732680289;1,00000265377775;1,00096954316877
"43";1,00108614728371;1,00126488633995;1,00151089165047;0,999867668884717
"44";1,00083097410921;0,999992480581949;0,999871012132684;1,00181481733076
"45";1,00123213012591;1,00087558266433;1,00012626197017;1,00137382716111
"46";0,999857405090428;0,999892275697278;0,999894499176186;1,00008008080387
"47";0,999974904024886;0,999867355698972;0,999865109976702;0,999992039100907
"48";1,00034457624584;1,00023921864319;1,00010618969572;0,999907048989274
"49";0,9999525783402;1,00000760441595;1,00001709555516;1,00031174348557
"50";0,999868990218004;1,00012573349581;1,00035284508086;1,00086367150009
"51";1,0000590096816;1,00006201032096;0,999948261219959;1,00052512647981
"52";0,999857221924301;0,999919257412816;1,00001557906206;1,00071247551738
"53";1,0135989267959;1,01441746123487;1,01302765890643;1,00477588809046
"54";1,00049346421165;1,00004730399727;0,999935313696573;1,00396304154507
"55";1,00032442831285;0,999942108260363;0,999948759315545;1,00020512050121
"56";0,999868711017344;1,00001606141417;1,00013293497067;1,00012856353992
"57";1,00292447968665;1,00426059710686;1,00402039858321;1,0000213632336
"58";1,0008614770019;1,00067907037276;1,00030921259071;1,00071911778565
"59";1,0003772748631;1,00100773069377;1,00136909224492;1,00020937264085
"60";1,00043483846939;1,00036074623917;1,00058275584164;1,0024258817028
"61";1,00131985997257;1,00156398931778;1,00074288713474;0,999862351669429
"62";1,00017226838734;1,00054769375991;1,00062134699307;0,999928674449109
"63";0,999954615458042;1,00017222200749;1,00023163880737;1,0002219534304
"64";1,00027299715578;1,00008049335776;0,999963901097394;1,00005890023395
"65";1,00054311343207;0,999995580268563;0,999947610247158;1,00223748281598
"66";1,00308091155594;1,00355405762677;1,00300052253171;1,00029842895697
"67";1,00165303786763;1,0001779536675;1,00001159396884;1,00041349771718
"68";1,00082912431274;1,00185356422178;1,00065630663076;1,00065090451277
"69";1,00130766744768;1,00190504254962;1,0022064192873;1,00023230623024
"70";1,00099814163494;1,0010543365283;1,0012877906412;0,999880112374854
"71";1,00007494661716;1,00009520814516;1,0002185754302;0,999890637280352
"72";1,00013879229961;0,99990356867059;0,999862582240514;1,00073445175741
"73";1,00008092727647;0,999892760469575;0,999936003585305;1,00330299513354
"74";0,99990193037989;0,999908332406671;0,99994772900712;1,00073419284687
"75";1,00145525880625;1,00242428743802;1,00214418492341;1,00137395221382
"76";1,00207294832976;1,00193581182091;1,00171247996313;1,00353426882795
"77";1,00141786430167;1,00123601148588;1,00077691346431;1,00176810263119
"78";1,00014183801856;1,00052186808197;1,00035707758977;0,999973497740194
"79";1,00531963482858;1,00422090412836;1,00312290239576;1,00023658749702
"80";0,999866827212573;0,999862140720056;0,999996819528365;0,999986834694537
"81";1,0014689017736;1,00124181171197;1,00110663288012;1,00158697881689
"82";1,00038334159345;0,999971531581995;1,00007939575595;1,00031185014568
"83";1,0045713658348;1,00432544292851;1,00326257738209;1,00063936974094
