;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
253;-2,703981143;0,809038417;35,19905713;1;;;;;
254;-1,921579137;0,58716306;-3,921043143;1;;;;;
255;-2,66190153;1,027317473;33,0950765;1;;;;;
256;-4,543666996;1,477215271;127,1833498;1;;;;;
257;-5,355129468;2,378204078;167,7564734;1;;;;;
258;-2,119445289;0,683128806;5,972264434;1;;;;;
259;-1,252509251;1,439622227;-37,37453745;1;;;;;
260;-1,899283906;0,932577201;-5,035804696;1;;;;;
261;-1,302215785;0,863764846;-34,88921077;1;;;;;
262;-1,60850242;1,331827395;-19,57487902;1;;;;;
263;-5,646440846;1,563142514;182,3220423;0;;;;;
264;-1,215658718;1,420741503;-39,21706411;1;;;;;
265;-2,901705186;0,902895055;45,08525931;1;;;;;
266;-2,258707828;0,680900572;12,93539139;1;;;;;
267;-2,431127404;1,0292121;21,55637019;1;;;;;
268;-1,705900462;0,95234779;-14,70497688;1;;;;;
269;-3,629746605;1,041667597;81,48733026;1;;;;;
270;-3,43096078;1,092687446;71,54803898;1;;;;;
271;-2,003754868;1,137899138;0,187743401;1;;;;;
272;-1,207662775;1,028009331;-39,61686125;1;;;;;
273;-3,371324781;0,962092177;68,56623907;1;;;;;
274;-1,910824517;0,881672531;-4,458774174;1;;;;;
275;-2,552192379;0,653818955;27,60961894;1;;;;;
276;-1,972730675;0,686300483;-1,363466267;1;;;;;
277;-1,221367686;0,591382805;-38,9316157;1;;;;;
278;-2,626015824;0,824931227;31,3007912;1;;;;;
279;-2,894248555;1,398858947;44,71242775;1;;;;;
280;-1,125137852;0,771133162;-43,74310742;1;;;;;
281;-2,536967471;0,739234167;26,84837354;1;;;;;
282;-0,213328245;0,763607829;-89,33358775;0;;;;;
283;-2,405808105;0,998842909;20,29040525;1;;;;;
284;-2,535933156;0,666382557;26,79665782;1;;;;;
285;-1,851233495;1,479032298;-7,438325265;1;;;;;
286;-3,695119894;0,892987041;84,75599472;1;;;;;
287;-2,266879629;0,776307355;13,34398146;1;;;;;
288;-3,255389965;1,217277906;62,76949827;1;;;;;
289;-2,101035464;0,943225557;5,051773182;1;;;;;
290;-0,605172034;1,014195124;-69,74139832;1;;;;;
291;-2,392295018;0,79213018;19,61475092;1;;;;;
292;-1,173118255;0,734688592;-41,34408726;1;;;;;
293;-0,982776327;0,431601235;-50,86118363;0;;;;;
294;-0,868147615;0,993519961;-56,59261926;1;;;;;
295;-2,676683779;0,866990261;33,83418893;1;;;;;
296;-1,874802534;0,85733646;-6,259873302;1;;;;;
297;-2,435159026;0,722545974;21,7579513;1;;;;;
298;-2,310163062;1,48378058;15,50815309;1;;;;;
299;-2,265724376;1,095946208;13,28621878;1;;;;;
300;-2,935155746;1,020479998;46,75778732;1;;;;;
301;-2,503064988;0,761762977;25,1532494;1;;;;;
302;-2,406982775;0,731919486;20,34913876;1;;;;;
303;-1,383516243;0,870579181;-30,82418783;1;;;;;
304;-5,961942513;1,714184406;198,0971257;0;;;;;
305;-2,908942074;0,919814381;45,44710371;1;;;;;
306;-2,340893833;0,780793996;17,04469166;1;;;;;
307;-3,527892638;1,227326366;76,39463192;1;;;;;
308;-1,360840177;0,686178013;-31,95799115;1;;;;;
309;-1,148253977;0,928097616;-42,58730117;1;;;;;
310;-2,093546247;0,669855802;4,677312357;1;;;;;
311;-1,670555498;0,652310955;-16,47222512;1;;;;;
312;-1,044999434;0,61108705;-47,75002831;1;;;;;
313;-2,584302831;0,861625065;29,21514153;1;;;;;
314;-2,375575415;0,770478018;18,77877075;1;;;;;
315;-5,592051109;1,299397258;179,6025555;0;;;;;
316;-1,778535805;0,81301296;-11,07320976;1;;;;;
317;-3,721540251;1,106919278;86,07701253;1;;;;;
318;-2,930006874;0,949652338;46,50034372;1;;;;;
319;-3,566744838;0,900557233;78,33724192;1;;;;;
320;-2,338021842;0,679963461;16,90109212;1;;;;;
321;-3,451170988;0,882196058;72,55854942;1;;;;;
322;-2,039884381;0,67587149;1,99421905;1;;;;;
323;-5,260874833;1,30362485;163,0437417;0;;;;;
324;-4,104619559;1,803946862;105,2309779;1;;;;;
325;-1,526764932;1,050534632;-23,66175339;1;;;;;
326;-1,749445639;0,734695018;-12,52771803;1;;;;;
327;-2,54548174;0,963091789;27,27408701;1;;;;;
328;-1,867023026;0,713716307;-6,648848695;1;;;;;
329;-2,405285703;0,801208695;20,26428515;1;;;;;
330;-4,915813592;1,65158899;145,7906796;1;;;;;
331;-1,903264544;0,883204123;-4,836772817;1;;;;;
332;-1,721749517;1,049712419;-13,91252415;1;;;;;
333;-1,450514565;0,919605276;-27,47427176;1;;;;;
334;-1,883336454;0,818443927;-5,833177303;1;;;;;
335;-3,02163108;0,96156961;51,08155401;1;;;;;
336;-1,861285639;1,319027652;-6,935718057;1;;;;;
337;-4,664914846;1,325779943;133,2457423;0;;;;;
338;-3,425284276;1,038224969;71,2642138;1;;;;;
339;-2,17347415;0,860877977;8,67370749;1;;;;;
340;-1,762014893;0,683220038;-11,89925536;1;;;;;
341;-3,283406696;1,215285747;64,17033482;1;;;;;
342;-3,538847855;1,005022197;76,94239274;1;;;;;
343;-2,954871626;1,310344374;47,74358128;1;;;;;
344;-1,700910688;0,756345359;-14,9544656;1;;;;;
345;-2,464669689;0,861168428;23,23348447;1;;;;;
346;-2,600612794;0,909585654;30,03063972;1;;;;;
347;-1,860191001;0,919099507;-6,990449942;1;;;;;
348;-4,172920964;1,426821279;108,6460482;1;;;;;
349;-2,662776151;1,552360722;33,13880757;1;;;;;
350;-3,278177;1,487015552;63,90884998;1;;;;;
351;-3,775106301;0,991262288;88,75531504;0;;;;;
352;-4,103638155;1,310056273;105,1819077;1;;;;;
353;-1,896131174;0,620392228;-5,193441287;1;;;;;
354;-1,246898422;0,802036051;-37,65507888;1;;;;;
355;-3,248141411;1,009203393;62,40707056;1;;;;;
356;-2,791436992;1,109339321;39,57184958;1;;;;;
357;-1,354439209;0,916048492;-32,27803955;1;;;;;
358;-1,668071308;0,497066642;-16,5964346;1;;;;;
359;-3,160130042;1,12413433;58,00650212;1;;;;;
360;-1,204695216;0,631984291;-39,76523922;1;;;;;
361;-0,841115287;1,057941965;-57,94423567;1;;;;;
362;-2,556375086;0,806353929;27,81875431;1;;;;;
363;-3,24231156;1,472431801;62,115578;1;;;;;
364;-2,220310357;0,731905463;11,01551787;1;;;;;
365;-3,393464058;0,845461601;69,67320292;1;;;;;
366;-0,34264413;1,465040572;-82,86779351;1;;;;;
367;-2,219413712;0,685452828;10,97068558;1;;;;;
368;-0,795354685;1,021921771;-60,23226577;1;;;;;
369;-1,169115052;1,33434896;-41,54424739;1;;;;;
370;-3,893527161;1,632455479;94,67635805;1;;;;;
371;-4,075367928;1,199695894;103,7683964;1;;;;;
372;-0,624969309;0,699355894;-68,75153453;0;;;;;
373;-3,801125129;0,966361207;90,05625644;0;;;;;
374;-3,270442674;0,846003978;63,52213368;1;;;;;
375;-1,163089531;0,423503614;-41,84552343;1;;;;;
376;-2,676468193;1,082152447;33,82340965;1;;;;;
377;-1,081843095;1,251778215;-45,90784526;1;;;;;
378;-5,985105818;1,598594773;199,2552909;0;;;;;
379;-4,106317012;1,088043532;105,3158506;0;;;;;
380;-1,989001126;0,626333987;-0,549943692;1;;;;;
381;-2,199523987;0,930134192;9,976199365;1;;;;;
382;-2,873483836;0,84280621;43,67419179;1;;;;;
383;-2,562075161;0,870994509;28,10375806;1;;;;;
384;-2,614065074;0,753262443;30,70325369;1;;;;;
385;-2,13667489;0,698502724;6,833744519;1;;;;;
386;-2,720340306;0,692038789;36,01701528;1;;;;;
387;-2,126866147;0,573112023;6,343307353;1;;;;;
388;-3,956535214;0,985228439;97,82676069;0;;;;;
389;-3,205546213;1,011527229;60,27731067;1;;;;;
390;-2,0505961;1,045286327;2,529805006;1;;;;;
391;-2,660145207;0,829859826;33,00726035;1;;;;;
392;-1,583807637;0,623082944;-20,80961814;1;;;;;
393;-1,945135424;0,686325011;-2,743228822;1;;;;;
394;-2,165917887;1,139969164;8,295894359;1;;;;;
395;-2,19438398;0,739479154;9,719198995;1;;;;;
396;-4,408946119;0,990987922;120,447306;0;;;;;
397;-1,989852836;0,736788339;-0,507358199;1;;;;;
398;-4,413270411;1,50994158;120,6635205;1;;;;;
399;-1,626131984;0,811724051;-18,69340079;1;;;;;
400;-1,057886419;0,447147203;-47,10567905;1;;;;;
401;-1,727570124;0,616828657;-13,62149382;1;;;;;
402;-1,243334426;0,44808761;-37,83327869;1;;;;;
403;-1,987982311;0,498617359;-0,600884426;1;;;;;
404;-2,206365832;1,053451284;10,31829159;1;;;;;
405;-1,607056969;0,57321372;-19,64715155;1;;;;;
406;-1,468792751;0,647860477;-26,56036245;1;;;;;
407;-1,16530758;0,628365763;-41,73462102;1;;;;;
408;-2,214152308;0,627663502;10,70761538;1;;;;;
409;-2,461307268;0,904510671;23,06536342;1;;;;;
410;-2,296487497;0,680510065;14,82437483;1;;;;;
411;-1,037000882;0,699778902;-48,14995592;1;;;;;
412;-1,14291526;1,118271023;-42,85423698;1;;;;;
413;-5,545090142;1,528190753;177,2545071;0;;;;;
414;-3,000584851;1,375685691;50,02924256;1;;;;;
415;-1,328651416;0,96194849;-33,56742918;1;;;;;
416;-0,901049714;0,527741418;-54,9475143;0;;;;;
417;-1,334709647;0,680462949;-33,26451763;1;;;;;
418;-2,498530855;0,804287865;24,92654274;1;;;;;
419;-2,125678073;0,682990336;6,283903661;1;;;;;
420;-1,912939147;0,642316055;-4,353042633;1;;;;;
421;-1,300591519;1,242292639;-34,97042403;1;;;;;
422;-2,226654835;0,857177892;11,33274174;1;;;;;
423;-1,994160437;0,559887002;-0,291978166;1;;;;;
424;-1,406589012;0,917942627;-29,6705494;1;;;;;
425;-2,448343916;0,706677154;22,41719582;1;;;;;
426;-2,654623986;1,11714398;32,7311993;1;;;;;
427;-1,488359862;0,747687733;-25,58200689;1;;;;;
428;-1,922964329;0,652908133;-3,851783563;1;;;;;
429;-2,659014273;1,003089225;32,95071363;1;;;;;
430;-1,642768746;0,778065053;-17,86156268;1;;;;;
431;-2,034898672;0,646313526;1,744933584;1;;;;;
432;-2,234637755;0,953248276;11,73188777;1;;;;;
433;-1,072805184;0,852915014;-46,35974079;1;;;;;
434;-0,506313924;0,894309009;-74,68430382;1;;;;;
435;-2,436209237;0,808629904;21,81046185;1;;;;;
436;-0,691860056;1,067460974;-65,40699722;1;;;;;
437;-1,614549878;0,543102589;-19,27250612;1;;;;;
438;-2,568769794;1,417334414;28,43848972;1;;;;;
439;-2,989290119;1,822236228;49,46450593;1;;;;;
440;-2,367719333;0,938526931;18,38596663;1;;;;;
441;-1,523791765;1,168838133;-23,81041175;1;;;;;
442;-0,837318879;0,704067028;-58,13405607;1;;;;;
443;-4,913118412;1,573920373;145,6559206;1;;;;;
444;-1,326434825;0,647041179;-33,67825875;1;;;;;
445;-1,856188074;0,596790741;-7,190596299;1;;;;;
446;-0,858885695;0,371358623;-57,05571525;0;;;;;
447;-3,373392584;1,557939292;68,6696292;1;;;;;
448;-1,503496667;0,62626283;-24,82516665;1;;;;;
449;-1,736026214;0,81288;-13,1986893;1;;;;;
450;-3,20391555;0,816181706;60,19577752;1;;;;;
451;-3,165517026;1,024992191;58,27585129;1;;;;;
452;-1,151073839;0,612063156;-42,44630806;1;;;;;
453;-2,708782259;1,557539349;35,43911294;1;;;;;
454;-2,390061563;0,803918515;19,50307817;1;;;;;
455;-2,048336595;0,930094164;2,416829729;1;;;;;
456;-3,116879332;0,892440937;55,84396662;1;;;;;
457;-0,598541562;1,133631063;-70,0729219;1;;;;;
458;-2,284538608;0,801238678;14,22693039;1;;;;;
459;-2,472822908;0,675892911;23,64114542;1;;;;;
460;-1,431066931;0,570218734;-28,44665347;1;;;;;
461;-1,898697261;0,750514135;-5,065136971;1;;;;;
462;-2,66330246;0,928145551;33,16512301;1;;;;;
463;-1,946124749;0,7787967;-2,693762539;1;;;;;
464;-2,548505588;0,886052383;27,42527939;1;;;;;
465;-5,272012565;1,832898157;163,6006282;1;;;;;
466;-1,190922562;0,926896017;-40,45387189;1;;;;;
467;-2,577999958;1,077454533;28,89999791;1;;;;;
468;-2,122898806;0,78966013;6,144940302;1;;;;;
469;-1,9653487;1,023781166;-1,732564987;1;;;;;
470;-2,393893412;0,819763434;19,6946706;1;;;;;
471;-4,871910692;1,254438319;143,5955346;0;;;;;
472;-0,825366362;0,534294814;-58,73168189;0;;;;;
473;-2,032891981;1,572446733;1,64459906;1;;;;;
474;-3,771389167;1,224408463;88,56945835;1;;;;;
475;-3,240277127;0,954874327;62,01385634;1;;;;;
476;-0,50195439;1,492713542;-74,90228051;1;;;;;
477;-0,832732165;0,743045454;-58,36339173;1;;;;;
478;-1,572091201;1,255684381;-21,39543997;1;;;;;
479;-2,02263837;0,769860944;1,131918486;1;;;;;
480;-1,003190923;0,589188651;-49,84045387;1;;;;;
481;-1,861357032;0,661892989;-6,93214841;1;;;;;
482;-2,056861018;0,833307712;2,843050908;1;;;;;
483;-2,087978509;0,731141605;4,398925444;1;;;;;
484;-1,269933731;0,589025285;-36,50331346;1;;;;;
485;-4,068896325;1,236176422;103,4448162;1;;;;;
486;-2,29690438;0,736389672;14,84521898;1;;;;;
487;-1,938203055;1,144379004;-3,089847231;1;;;;;
488;-4,237189389;1,539748534;111,8594694;1;;;;;
