"";"alpha";"beta";"lambda";"lp"
"1";1,00074919087807;0,99988765859643;0,999865161839914;1,00156265910687
"2";1,00021515267554;1,00102623554255;1,00108077321643;0,999857696261426
"3";0,999901703209293;0,999934163632549;0,999897916952018;1,00039974085478
"4";0,999887253941648;0,999866261595796;0,999896588367634;0,999908959358424
"5";0,999878773649503;1,00001470262769;0,999865499237135;1,00005192787811
"6";1,00009605454182;0,999906578826207;0,999863545245969;0,999884124018697
"7";0,999862058629152;1,00028867977643;1,00026823575325;1,00122473628277
"8";1,00035321710478;1,00026041866516;0,999954515845842;0,999990926394862
"9";1,00025327077516;1,00075134731585;1,0011012155711;1,00231095701755
"10";1,00069442667798;1,0009095256867;1,00016947584197;0,999866619626124
"11";0,999879545340795;1,00015870516058;1,00004790167365;1,00056454267336
"12";0,999937713682902;1,00003512200553;0,999909985356393;0,999857881728874
"13";0,999862966852189;0,999859695738985;0,999864619118094;1,00072888303054
"14";0,999969172440584;1,00090614079545;1,00094256577739;0,999935363269416
"15";1,00007720159895;1,00214138428005;1,00188498971661;0,999894127921761
"16";1,00071132003017;1,00038521616742;0,999988955197843;1,00142104175242
"17";1,00012201811489;1,00004606749674;1,00023341580696;0,99997947078091
"18";1,00006685277939;1,00047354871778;1,00023010384516;1,00008430559973
"19";1,00010779199768;0,999983885905595;1,00020397905864;0,999871017025697
"20";1,00080145606742;1,00352467537802;1,00158300894843;1,00031340773723
"21";1,00003288088525;0,999889224434976;0,999888738534168;0,999858142881373
"22";0,999905964965327;0,999858381869025;0,999864229270938;1,00009267290582
"23";1,00007992659207;0,999924613002106;0,999859537760406;0,999870662599667
"24";1,00085728497905;0,999912042582058;0,99988938076433;1,00023817761425
"25";0,999915528524078;0,999857223422678;0,999879380992532;0,999860412494841
"26";0,999888361491819;0,999933345099642;0,999857290989813;0,999877311818016
"27";0,999945110241402;0,999917590003883;0,999857526136629;1,0001487693306
"28";1,00012606108722;0,999858223693998;0,999857422539631;1,00055684646774
"29";1,00050579517745;1,00019277386281;0,999928421228823;1,0007710010773
"30";1,00000551567445;1,0005467920048;1,00177888624955;0,999946129934307
"31";1,00046048475507;0,999869464632624;1,0000971349834;0,999954908634782
"32";1,00014132190916;0,999878183320011;1,00000050928731;0,999858331950836
"33";0,99986501081283;1,00152107818778;1,00143323596976;0,999910773052781
"34";0,999907133403393;1,0008719014403;1,00045272410582;1,00026038540692
"35";0,999861273630142;1,00004624293247;1,00004314938076;0,999947582683715
"36";1,00018243458276;1,00071182213284;1,00053021535537;1,00045762589099
"37";0,999889466087065;0,999895516412241;0,999984122492747;0,99986069059045
"38";1,00047184872499;1,00006338440526;0,999873958743218;0,99992354706616
"39";1,00136251168294;1,00113752790232;1,00036935332565;1,00125609263011
"40";0,999857495669265;1,00049393994921;1,00079613046865;1,00010653552093
"41";0,999863619977152;0,999895118239213;0,999910681095684;1,00031984132098
"42";0,999863278235469;1,00037527520187;1,00034870513229;0,999961009902062
"43";0,99991313669533;0,999948859470696;1,00000382779155;1,00105459195125
"44";1,00028135012644;0,999967046455084;0,99992498666484;0,999871590535951
"45";1,00014229743373;1,00037132175314;0,999966027588103;1,001763996886
"46";1,00020229855441;1,00017269709992;1,00005965736655;1,00000784637291
"47";1,00000876197766;1,00006483246744;0,99994831631351;0,999944898574887
"48";1,00046505052596;1,00005326193284;1,00075362146868;0,999876128704705
"49";0,999866121097128;1,00017218464951;0,999999644074171;1,0003302906998
"50";0,999862995775003;0,999864441509785;0,999857133117383;0,999874275375867
"51";0,99987006101002;1,00034763265315;1,00058951202949;0,999893881718714
"52";0,999903494281778;0,999860162469364;0,999857320541368;0,999858409033737
"53";1,00010651250219;0,999887049998819;0,999882316526761;0,999889521332392
"54";0,99985717447808;1,00003132038918;0,999897030689802;1,00034138568746
"55";0,999987947240952;1,00000690327767;0,999874716568562;1,00148446690991
"56";1,00041640754523;0,99986973127149;1,00012986195948;0,999868567014782
"57";1,00014438637805;1,00003961821142;0,999875618930793;1,00064845587746
"58";0,999889199414962;0,999867835252763;0,999890192238439;1,00111325729426
