"";"alpha";"beta";"lambda";"lp"
"421";3498,33952522034;2804,58597759686;3148,16001594789;2515,69826706441
"422";3705,25915276645;2755,36619260147;2805,61731919642;2784,31707634199
"423";3928,74751534671;2907,94473337525;3013,44539658892;2738,44005420716
"424";3731,58116748304;3107,21780973862;2885,01468625719;2623,41598548653
"425";3509,29306482024;2821,48918054095;2888,67729413857;2557,9302253603
"426";3984,24919815664;3799,81944132412;3635,5592328238;2561,1139062096
"427";3589,90192293513;2776,14745307983;2914,22793350847;2411,40691715763
"428";3499,93510098678;2770,63399165042;2868,76769474061;2450,67594285715
"429";3895,2561024948;2809,25303736114;3181,39535092625;2642,79365496334
"430";3445,06145082465;2765,66380224468;2980,80629069375;2646,61319841741
"431";3266,25638219347;2827,91264889267;2890,39467308896;2609,7098835318
"432";3784,40986708207;2945,68340996497;3165,42765763436;2041,01415267526
"433";3431,29121491841;2496,69476268332;2715,48325390796;2548,13872029689
"434";3056,17206656596;2945,59622628546;2613,11674461296;2230,20408647814
"435";3329,3067689292;2643,92979847221;2795,32206790597;2689,91098067664
"436";3506,53003817863;3061,68598458945;2902,26914766503;2110,21402384881
"437";3628,73589354898;2584,4859743663;2584,01775750305;2399,48468672098
"438";3135,67757302478;2691,27427199768;2908,00928297635;2729,39563618067
"439";3618,42084213352;2681,85619198142;2713,40238834405;2587,79036202352
"440";3388,35548516882;2479,8805305438;2585,9064231775;2609,38030993901
"441";3044,81318463148;3042,73487988261;3265,00352716041;2444,15826152987
"442";3338,24890066572;3448,48852370561;3644,30626053555;2341,92193822197
"443";3180,52678109522;3311,44821646784;3519,56619179904;2512,72750944901
"444";3613,83046718867;3039,5767948772;3120,41562233501;2044,25963959941
"445";3601,49970480193;3478,89957526543;3376,570578572;2404,81254976846
"446";3356,91405655629;2612,31548891299;2679,29139176182;2445,19777169736
"447";3742,08499309492;3083,32024551898;3198,26034678798;2436,56441191511
"448";3754,55081948624;3286,61267556631;3254,28199310907;2599,57807124526
"449";3094,02277851409;2942,08427009013;2928,16375822131;2623,23101904334
"450";3590,66563327598;3217,1009260461;3124,01230297594;2208,82935708513
"451";3372,31344244126;2902,90487704677;3002,27080657941;2807,98798296922
"452";3844,90307377325;3073,06428001437;3125,84475559472;2168,84106184696
"453";3652,73526473218;2634,98653669249;2702,77843803978;2508,45985583567
"454";3033,66944562152;2597,71406474113;2931,87960964582;2244,55401827409
"455";3645,78528561002;2765,12875452406;2933,06617738963;2360,50312371481
"456";3343,91429614777;2959,44833014274;2836,82408438153;2369,19301055689
"457";3054,65863356947;2971,94790723744;3168,47268273878;2529,89565053835
"458";3544,67618409669;3204,0457130445;3394,05751410733;2172,09409536813
"459";3594,00926323885;2700,90417828463;3189,82072857781;2388,82008722757
"460";3659,57381053287;2950,97082005206;2980,20082900117;2596,90399858077
"461";3309,71687630186;3288,50670701302;3563,3074114941;2493,95387491187
"462";3185,07085188907;2421,93743172241;2709,94813905218;2592,95921336117
"463";3540,43566573517;2922,50359209212;2945,66038497994;2410,97880570886
"464";3587,85340160399;2744,36253007834;2780,37423084175;2174,01016627437
"465";3484,11168624505;2992,4276652109;3123,77640890892;2592,05198808493
"466";3636,33726239754;3025,58949742807;3247,56054028045;2619,10479462426
"467";3559,25496787271;2586,64737664951;3072,16858460135;2343,34091049532
"468";3591,64401197376;3154,24099162975;3230,49379301552;2520,66413844676
"469";3526,51222381473;3204,96655728871;3151,890913912;2533,96495374318
"470";3492,43253939053;2560,97030972663;2772,45682415046;2699,73499643199
"471";3906,61190631707;3195,05182262271;3159,13816465495;2754,03658390758
"472";3416,34277718388;2963,34607235379;3157,74061505487;2408,10085539897
"473";3361,65638502546;3179,26531734653;3063,5285740587;2512,16325305004
"474";3701,93898362422;2678,75761735848;2653,51014840849;2155,25280806761
"475";3464,6984814096;3188,52872479047;3448,36584443786;2188,11928346321
"476";3697,36258365839;3328,70954989405;3334,02595317641;2411,23926908673
"477";3293,07960390271;3030,25996776607;3143,5715789474;2489,41213211565
"478";3081,95679827805;2650,16044011933;3016,40430654764;2513,5570349527
"479";3672,87656385782;2953,84217558433;3012,74333446859;2806,56675329653
"480";3477,33814555353;2879,13195960866;3054,55472202364;2836,84773740865
"481";3580,3802437931;3254,98393345175;3171,94084115716;2355,92465402795
"482";3788,60310409566;3170,23367538936;3314,21938532107;2729,29152599424
"483";3135,80494948886;2609,1506651008;2891,92338197457;2489,26120331435
"484";3356,77725618845;2758,51435708863;2847,23269226154;2267,49242229113
"485";3147,96919053657;3247,60726504457;3382,08118330787;2370,90759093695
"486";3295,22718817031;3358,88819614729;3382,80881956503;2617,93108219709
"487";3665,42003386384;3301,91449595716;3456,77366651696;2641,19749368985
"488";3372,98703283082;2274,80315497937;2605,32029994856;2328,63318272674
"489";3603,78164781043;3307,46566112939;3450,5497412902;2500,67018030345
"490";3472,25183908292;2918,79233792737;2958,71285152006;2583,06640161114
"491";3773,08265360665;3251,23274584446;3254,07511242412;2478,978627397
"492";3601,69233672654;3263,42875469199;3313,77619950329;2649,18692939853
"493";3864,84147601836;3145,34936060543;3358,59574859649;2657,09606816672
"494";3412,45593842838;2686,76526191478;2845,74796931716;2838,27767423058
"495";3782,43131545153;3367,55308118771;3300,88220804412;3037,82309843758
"496";3611,29879053497;3296,65517802122;3256,92507957778;2715,13345508926
"497";3795,31933581242;3168,67963764538;3196,95265804622;2287,71504678271
"498";3574,81217810009;3449,09692714905;3481,48965284836;2364,13156991269
"499";3361,39787044561;3154,77820637216;3167,03210552529;2595,58471872584
"500";3505,69764423468;2679,37848518832;2598,26618074771;2362,16097790121
