;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
115;10,40416779;0,481474414;4,041677874;1;;;;;
116;9,157759232;0,405831757;-8,422407675;0;;;;;
117;10,79123316;0,496767466;7,912331606;1;;;;;
118;9,908445283;0,455067362;-0,915547165;1;;;;;
119;9,873105355;0,464229217;-1,268946453;1;;;;;
120;9,450355399;0,42784252;-5,49644601;1;;;;;
121;9,178865381;0,415262231;-8,211346187;1;;;;;
122;10,18982743;0,48364395;1,898274253;1;;;;;
123;10,94950241;0,498052338;9,495024065;0;;;;;
124;10,56644248;0,508239297;5,664424753;1;;;;;
125;9,482855905;0,426508995;-5,171440945;1;;;;;
126;9,778920098;0,43940343;-2,210799023;1;;;;;
127;9,271751203;0,433360757;-7,282487971;1;;;;;
128;9,540506334;0,430441674;-4,59493666;1;;;;;
129;10,04065897;0,463129755;0,406589696;1;;;;;
130;9,476242436;0,428769171;-5,237575644;1;;;;;
131;9,54440234;0,431082987;-4,555976602;1;;;;;
132;10,44884411;0,489842122;4,488441058;1;;;;;
133;9,785916587;0,456101967;-2,140834126;1;;;;;
134;9,788551368;0,437045158;-2,114486316;1;;;;;
135;9,492406713;0,435634679;-5,075932875;1;;;;;
136;9,6891982;0,449031576;-3,108017998;1;;;;;
137;10,48273728;0,50255739;4,827372793;1;;;;;
138;10,07243682;0,463361289;0,72436817;1;;;;;
139;10,21306875;0,470650363;2,130687465;1;;;;;
140;10,25628509;0,468754749;2,562850875;1;;;;;
141;10,52338247;0,504717213;5,233824686;1;;;;;
142;10,07962677;0,455835009;0,796267737;1;;;;;
143;9,618561227;0,443468279;-3,814387731;1;;;;;
144;9,737821285;0,460944767;-2,621787145;1;;;;;
145;9,261246208;0,419336476;-7,387537922;1;;;;;
146;10,06388357;0,465669135;0,638835695;1;;;;;
147;9,715824524;0,451975308;-2,84175476;1;;;;;
148;9,784148192;0,449130948;-2,158518077;1;;;;;
149;10,52477094;0,492554942;5,247709374;1;;;;;
150;10,22832832;0,459515922;2,283283158;1;;;;;
151;9,913872581;0,461759637;-0,861274189;1;;;;;
152;10,38191714;0,491457321;3,819171425;1;;;;;
153;10,50786858;0,484569663;5,078685839;1;;;;;
154;9,612593753;0,438080977;-3,874062474;1;;;;;
155;10,05362753;0,459174818;0,536275312;1;;;;;
156;10,00413071;0,463697758;0,04130709;1;;;;;
157;9,232084658;0,414159164;-7,679153424;1;;;;;
158;10,39712589;0,46304975;3,971258878;1;;;;;
159;10,07711317;0,481879931;0,771131741;1;;;;;
160;10,18749255;0,462564158;1,874925507;1;;;;;
161;10,51395361;0,516772761;5,139536059;1;;;;;
162;10,00836874;0,444720068;0,083687444;1;;;;;
163;10,13332892;0,472360316;1,333289219;1;;;;;
164;10,19618015;0,481206166;1,961801484;1;;;;;
165;9,955479995;0,465184285;-0,445200048;1;;;;;
166;10,18181241;0,477109036;1,818124109;1;;;;;
167;9,977679397;0,467424892;-0,223206034;1;;;;;
168;10,01011441;0,464938157;0,10114412;1;;;;;
169;10,11304557;0,470732722;1,130455705;1;;;;;
170;10,02547301;0,48052051;0,254730069;1;;;;;
171;9,470645039;0,423930885;-5,293549611;1;;;;;
172;10,19516704;0,467906408;1,951670389;1;;;;;
173;10,14967045;0,483688324;1,496704534;1;;;;;
174;10,18917952;0,477827665;1,891795156;1;;;;;
175;10,00263609;0,459780309;0,026360929;1;;;;;
176;10,06849199;0,46218142;0,684919872;1;;;;;
177;9,988141654;0,464768567;-0,118583458;1;;;;;
178;9,815092507;0,439577001;-1,84907493;1;;;;;
179;9,655406074;0,432628128;-3,445939256;1;;;;;
180;10,07594718;0,469366618;0,75947179;1;;;;;
181;10,14713028;0,467228841;1,471302844;1;;;;;
182;10,34214709;0,487254043;3,421470854;1;;;;;
183;10,15542844;0,473357654;1,55428441;1;;;;;
184;10,0626816;0,470325211;0,626815985;1;;;;;
185;10,45585454;0,484193918;4,558545357;1;;;;;
186;9,853324509;0,460448842;-1,46675491;1;;;;;
187;10,04651576;0,450250696;0,465157607;1;;;;;
188;10,20135328;0,458594568;2,013532803;1;;;;;
189;9,629290369;0,460921404;-3,707096309;1;;;;;
190;10,68622558;0,505287072;6,862255817;1;;;;;
191;9,945625184;0,462992785;-0,543748155;1;;;;;
192;9,56946053;0,456421961;-4,305394701;1;;;;;
193;9,664166792;0,442976253;-3,358332082;1;;;;;
194;11,77408337;0,554334199;17,74083369;0;;;;;
195;9,910830688;0,443366065;-0,89169312;1;;;;;
196;10,06803871;0,461238317;0,680387109;1;;;;;
197;10,4773191;0,48558072;4,773191042;1;;;;;
198;9,348741957;0,427298281;-6,512580429;1;;;;;
199;9,753905429;0,467491638;-2,460945711;1;;;;;
200;9,877822437;0,457621154;-1,22177563;1;;;;;
201;10,06273613;0,461697864;0,62736133;1;;;;;
202;9,307398547;0,415588627;-6,926014531;1;;;;;
203;9,812652047;0,449514614;-1,873479525;1;;;;;
204;9,992457798;0,470129535;-0,075422025;1;;;;;
205;10,12896679;0,486616585;1,289667929;1;;;;;
206;10,1423075;0,482313787;1,423075023;1;;;;;
207;10,14358414;0,478247627;1,43584136;1;;;;;
208;9,776442595;0,444486121;-2,235574054;1;;;;;
209;10,15270113;0,455899861;1,527011316;1;;;;;
210;9,966466393;0,453809685;-0,335336073;1;;;;;
211;9,904870098;0,479423786;-0,951299023;1;;;;;
212;10,04942181;0,472658124;0,494218147;1;;;;;
213;9,643119663;0,461399572;-3,568803369;1;;;;;
214;9,945238365;0,458126684;-0,547616347;1;;;;;
215;9,823246046;0,440524773;-1,76753954;1;;;;;
216;10,39045631;0,485184879;3,904563113;1;;;;;
217;9,421304266;0,445583651;-5,786957344;1;;;;;
218;10,75090937;0,519196999;7,509093683;1;;;;;
219;9,836715638;0,438005073;-1,632843619;1;;;;;
220;10,40407273;0,508128792;4,040727323;1;;;;;
221;10,08182015;0,484559296;0,81820155;1;;;;;
222;10,04450312;0,455526635;0,445031155;1;;;;;
223;9,86042949;0,440623998;-1,395705102;1;;;;;
224;9,105138906;0,409378416;-8,948610942;0;;;;;
225;9,54235216;0,424754718;-4,576478398;1;;;;;
226;10,29191456;0,478753794;2,919145557;1;;;;;
227;10,61281193;0,501883169;6,128119318;1;;;;;
228;9,798081611;0,454185993;-2,019183888;1;;;;;
229;10,15831382;0,451070041;1,583138197;1;;;;;
230;10,0356236;0,461308152;0,356235956;1;;;;;
231;9,763237238;0,440759787;-2,367627618;1;;;;;
232;9,273623062;0,415235526;-7,263769378;1;;;;;
233;9,985830297;0,481113351;-0,141697034;1;;;;;
234;9,764352278;0,455914462;-2,356477224;1;;;;;
235;9,262523914;0,419510325;-7,374760862;1;;;;;
236;10,083396;0,466949616;0,833960021;1;;;;;
237;10,09540505;0,466293327;0,954050503;1;;;;;
238;10,16313798;0,46787908;1,631379773;1;;;;;
239;10,41084955;0,498425365;4,108495523;1;;;;;
240;10,25825043;0,479512521;2,582504309;1;;;;;
241;9,766114507;0,451650957;-2,338854933;1;;;;;
242;9,701237648;0,439302387;-2,987623517;1;;;;;
243;9,879096538;0,446881065;-1,20903462;1;;;;;
244;9,762729973;0,442800772;-2,37270027;1;;;;;
245;10,62572435;0,489392476;6,257243545;1;;;;;
246;10,04336048;0,460758108;0,433604833;1;;;;;
247;9,696561727;0,436532252;-3,034382731;1;;;;;
248;9,921060632;0,456410228;-0,789393675;1;;;;;
249;9,811673916;0,458395283;-1,88326084;1;;;;;
250;9,533135955;0,439417995;-4,668640449;1;;;;;
251;10,4294522;0,473322938;4,294521982;1;;;;;
252;9,655337608;0,449618432;-3,446623918;1;;;;;
253;9,42901316;0,443194398;-5,709868404;1;;;;;
254;9,958878079;0,461669636;-0,411219212;1;;;;;
255;9,403212207;0,425081857;-5,967877927;1;;;;;
256;9,43046558;0,426368252;-5,695344201;1;;;;;
257;10,11664308;0,464580606;1,166430799;1;;;;;
258;10,61090452;0,501413512;6,109045239;1;;;;;
259;10,77751315;0,506135641;7,775131477;1;;;;;
260;9,101629713;0,407409843;-8,983702865;0;;;;;
261;9,514003174;0,428537981;-4,859968258;1;;;;;
262;9,471280049;0,431656439;-5,287199512;1;;;;;
263;9,625056626;0,434255957;-3,749433742;1;;;;;
264;10,52201761;0,496915331;5,220176121;1;;;;;
265;9,804751327;0,445144905;-1,952486733;1;;;;;
266;10,01460436;0,458919955;0,146043644;1;;;;;
267;9,64502418;0,444636991;-3,549758201;1;;;;;
268;9,695182182;0,441673181;-3,048178183;1;;;;;
269;9,948980001;0,453234326;-0,510199987;1;;;;;
270;9,444868772;0,411182042;-5,551312283;1;;;;;
271;10,52435188;0,502896391;5,243518797;1;;;;;
