"";"alpha";"beta";"lambda";"lp"
"398";2995,83402092772;2772,87479886852;2546,58236665574;2577,70464033795
"399";3023,79046259014;2679,73624817411;2680,11863461593;2700,35292167557
"400";3080,49446371051;2936,62913096539;2853,33482173681;2565,80178157925
"401";3274,91324799706;3364,52217743997;2979,01821349977;2324,81517867112
"402";3398,25633816518;2845,51923182592;2685,27494988377;2451,9158278192
"403";2915,3509562893;2464,45118858268;2661,52173598031;2146,82274077275
"404";2724,29677568378;2259,28486789942;1911,1240698486;2389,84536328917
"405";3076,16781075324;2280,18188447685;2405,75371134247;2169,87103910552
"406";2849,40253616742;2644,65014323449;2425,48418970048;2486,03470901881
"407";2347,01680198371;2788,54434547988;2541,35284219058;2478,05277476362
"408";3038,83665265675;2927,57634578669;3021,48411858243;2563,5503945514
"409";2965,18740965167;3300,9490359258;2934,63016214677;2393,63763612709
"410";2679,3548053134;2758,21949669274;3028,54512427207;2354,71216086438
"411";2935,38691742141;2697,12252642522;2879,59885325842;2605,49912437736
"412";2747,19592576275;3242,73528973098;2431,35161214902;2680,43833779675
"413";2898,99320407904;2709,11795783172;2750,50180715737;2216,95421236277
"414";3208,08700825919;2646,31983501877;2629,70155364832;2435,81448430147
"415";2638,5985971112;2453,95323396347;2183,88376239786;2245,72336534008
"416";3186,76174846008;3009,61421200089;2538,11364945247;2900,20552493209
"417";2687,27643958158;2340,88447972496;2147,99375886375;2288,86915780113
"418";3488,3194953253;3168,66155971879;3017,81312133927;2540,93412235232
"419";2711,73163897832;2017,27039622615;2147,9370067277;2074,91988582414
"420";3203,18619176264;3370,19349451701;3249,66492600355;2705,43029762836
"421";2512,15462149092;2452,80528196606;2485,63391781313;2413,28510999171
"422";3017,17845240542;2372,14503529546;2176,08102734164;2393,1045794602
"423";3408,38304521869;2863,56239404009;2904,6675821797;2518,09703188261
"424";2908,60379000916;2967,70157511235;2783,03092113611;2699,91349573275
"425";2852,43743988795;2830,16903453569;3280,87689986026;2070,89312048893
"426";3122,80204673071;2374,56933794007;2291,213020532;2536,843412941
"427";3157,09659232704;2820,44908438638;2936,96289636398;2448,29381083386
"428";3171,19823080931;2663,73946105398;2669,49848581303;2544,62588792114
"429";3334,85112654612;3181,58382807361;2998,67709169762;2578,44138095544
"430";3003,35529548722;2872,18587312755;2524,85651680604;2464,66636232516
"431";3774,22866840325;3306,97513062302;3856,25151333796;2662,81706065764
"432";3255,97320470001;2208,63455569105;2472,92959765774;2487,41381308936
"433";2408,98816786453;2171,92576617786;2520,99329842951;2301,74369519109
"434";2635,45688431538;2916,22577439512;2722,26746616237;2598,70078396338
"435";3083,14803291056;2081,31831393557;2767,20307326794;2508,64596319392
"436";2778,96491629978;2501,71992138751;2411,06207751963;2691,32409039362
"437";3750,06812387292;2556,86781283732;2763,19931751837;2512,79035248746
"438";2299,75792535467;2439,24128505675;2470,72585168876;2295,31331984314
"439";2666,94523989275;2672,3278056163;2617,2264004053;2424,93211555816
"440";2977,70576376026;2440,83242108312;2609,27411164529;2370,9871129401
"441";2627,47502006124;2491,06455618924;2418,89328897581;2730,12418620665
"442";2712,22422543164;2488,90468979905;2358,18914534953;2565,81324958878
"443";3346,55312333195;2675,8104798836;2652,0077268979;2606,69646954324
"444";3113,69552297733;2858,85040889275;2817,2530313127;2487,22052638343
"445";3457,68420833902;2752,28683460858;2830,43277387574;2191,23917275537
"446";3420,95235774782;2762,48724038227;3017,45685993912;2586,97891543089
"447";2900,84270801543;2909,9129752524;2904,62628528597;2397,5892032973
"448";3199,29031669488;2696,05018825573;2379,67711173432;2646,71221493529
"449";3325,3202948379;3231,43270603877;3131,70888140803;2582,24083923271
"450";3277,69159097306;2522,47983900108;2985,9592728938;2319,4476684752
"451";3304,40530234755;2529,2703674839;2414,47142713145;2082,06947292175
"452";2839,39404542017;2817,71271062026;2543,88485790621;2793,12938222869
"453";3117,6026863489;3188,45341634645;3077,81280848354;2436,28807138075
"454";3498,41266326245;2645,83059629216;2583,97253147067;2570,40952103248
"455";2855,75066438968;3110,49398058272;2566,79079106295;2647,42568230631
"456";3376,61725312753;2665,71846544004;3188,01057190155;2390,30642839068
"457";2635,57933277879;3133,69932175044;2468,3141622743;3128,80375672212
"458";3079,06166784109;2662,76256376413;2545,01035171208;2821,29641040718
"459";2882,29715625095;2700,9690114383;2604,52711164513;2410,27240140428
"460";2845,77253180295;2611,93243058038;2900,92710738625;2535,38114375282
"461";3386,72535739285;3060,33338201398;3019,53988576049;2651,90697917181
"462";2963,91300436026;2806,88354128248;2999,68087508094;2732,84767657933
"463";3182,69170184423;2878,19608508953;3057,9489866208;2597,88620257085
"464";3107,16346939364;2453,75171609042;2324,65521522267;2372,99355044657
"465";2841,08064382718;3072,52421105612;3024,10599366462;2420,48753952754
"466";3092,85345034507;2882,46643049493;2631,81970849716;2756,78637603848
"467";2223,30029520034;2533,80351200747;2215,31269480736;2426,65636174416
"468";3255,26576565136;2793,85449885262;2516,54036834556;2415,31358734546
"469";2660,17648605846;2885,51021883164;2398,97008197281;2344,63619102348
"470";2988,64390706984;2509,79402775363;2460,8466360717;2419,12428829132
"471";2592,43579295671;2205,89634524234;1598,40407385457;2146,31522351329
"472";2504,45499865546;3014,95044908918;2872,39306839522;2408,89079313195
"473";2863,35176040881;3085,69779288529;2701,76607305474;2731,15021375176
"474";3457,96740130974;3113,81076232526;3112,83776407682;2744,44884007178
"475";2939,45704928618;2376,03959874176;2550,65613932528;2689,53156171863
"476";2274,67463132483;2375,27910740255;2017,19819980069;2375,88479480331
"477";2395,25706351987;2765,75274559948;1934,55178078675;2907,78451288877
"478";2669,89802271919;2460,63967424414;2255,67695852653;2667,76197002905
"479";3316,98272018025;3186,60133873011;3042,40794996339;2538,54744795019
"480";2810,65427149459;2599,58142018496;2698,44428919026;2460,17491943692
"481";3679,66772019536;3273,95845109628;3410,61526614125;2652,95404834536
"482";2928,3528998347;2460,56168101964;2320,90575199128;2354,75371970733
"483";2694,77211547192;2664,1236281697;2620,53188230741;2285,48391419566
"484";3166,74238660684;3454,29920628215;3402,09417261772;2826,52884943284
"485";3067,75518012726;2633,99791283433;2612,2071837854;2132,78768733124
"486";3193,64624058162;3039,17106312589;3117,79088499619;2673,5808156253
"487";3064,53857229213;3066,46604457905;2602,98662225458;2446,57599860056
"488";2756,77972741045;2604,16483473013;2404,11309105154;2056,03728735272
"489";2960,13649835007;2395,50822957408;2409,65947889986;2585,2825067578
"490";3053,01490793171;2406,36843866615;2918,22079411231;2281,13192024489
"491";3311,36811588557;2648,70925332975;2781,37754080269;2189,19341818935
"492";2506,90364130401;2094,71674538221;2036,22415788727;2313,15050678699
"493";2122,78115350032;2106,05380359452;1816,87194401607;2099,11581259526
"494";2793,824321752;2772,21385562887;2894,1306391535;2376,8480477912
"495";2974,35728150469;2764,92784406677;2665,69481563905;2510,67118036928
"496";3490,90246813724;2849,37733290321;2695,45573905972;2560,88338956588
"497";3234,7823480012;2380,54975812916;2320,97220724962;2177,63513532446
"498";3676,12563577763;3288,79836377479;3332,1826664664;2487,18201976885
"499";3074,68904068072;2687,43085536324;2496,63587898734;2268,90878013922
"500";3041,23604186024;3023,9904272599;2847,18735223671;2561,51888603272
