"";"x"
"316";0,44
"317";0,54
"318";0,59
"319";0,45
"320";0,48
"321";0,59
"322";0,54
"323";0,48
"324";0,58
"325";0,58
"326";0,54
"327";0,54
"328";0,51
"329";0,63
"330";0,58
"331";0,51
"332";0,54
"333";0,61
"334";0,59
"335";0,53
"336";0,55
"337";0,57
"338";0,56
"339";0,6
"340";0,57
"341";0,52
"342";0,52
"343";0,71
"344";0,54
"345";0,64
"346";0,52
"347";0,65
"348";0,61
"349";0,6
"350";0,6
"351";0,6
"352";0,6
"353";0,56
"354";0,53
"355";0,64
"356";0,59
"357";0,52
"358";0,51
"359";0,51
"360";0,56
"361";0,58
"362";0,61
"363";0,61
"364";0,63
"365";0,55
"366";0,54
"367";0,66
"368";0,44
"369";0,5
"370";0,63
"371";0,5
"372";0,54
"373";0,56
"374";0,53
"375";0,57
"376";0,55
"377";0,43
"378";0,62
"379";0,56
"380";0,51
"381";0,46
"382";0,6
"383";0,65
"384";0,52
"385";0,54
"386";0,48
"387";0,52
"388";0,54
"389";0,69
"390";0,59
"391";0,6
"392";0,55
"393";0,48
"394";0,58
"395";0,53
"396";0,58
"397";0,51
"398";0,57
"399";0,51
"400";0,56
"401";0,6
"402";0,54
"403";0,62
"404";0,61
"405";0,56
"406";0,65
"407";0,63
"408";0,61
"409";0,64
"410";0,54
"411";0,53
"412";0,51
"413";0,63
"414";0,51
"415";0,54
"416";0,58
"417";0,48
"418";0,57
"419";0,54
"420";0,56
"421";0,59
"422";0,47
"423";0,54
"424";0,52
"425";0,48
"426";0,56
"427";0,54
"428";0,63
"429";0,65
"430";0,61
"431";0,42
"432";0,4
"433";0,59
"434";0,44
"435";0,62
"436";0,51
"437";0,6
"438";0,6
"439";0,57
"440";0,53
"441";0,63
"442";0,57
"443";0,53
"444";0,63
"445";0,55
"446";0,56
"447";0,53
"448";0,61
"449";0,56
"450";0,57
"451";0,61
"452";0,55
"453";0,47
"454";0,64
"455";0,63
"456";0,58
"457";0,55
"458";0,56
"459";0,54
"460";0,6
"461";0,58
"462";0,5
"463";0,51
"464";0,51
"465";0,54
"466";0,52
"467";0,62
"468";0,6
"469";0,55
"470";0,58
"471";0,59
"472";0,51
"473";0,51
"474";0,5
"475";0,46
"476";0,6
"477";0,51
"478";0,61
"479";0,5
"480";0,48
"481";0,52
"482";0,5
"483";0,54
"484";0,58
"485";0,61
"486";0,62
"487";0,59
"488";0,54
"489";0,61
"490";0,64
"491";0,63
"492";0,53
"493";0,56
"494";0,5
"495";0,56
"496";0,59
"497";0,66
"498";0,42
"499";0,58
"500";0,66
