;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
364;9,292464715;0,919047442;-7,075352846;1;;9,930747873;1,030874488;-0,692521275;0,948905109
365;10,35762679;1,087129554;3,576267854;1;;;;;
366;11,05251845;1,161472441;10,52518449;1;;;;;
367;9,816301276;0,946558911;-1,836987239;1;;;;;
368;11,52926718;1,235774169;15,29267178;1;;;;;
369;11,11414239;1,162218254;11,14142391;1;;;;;
370;8,132743623;0,784300223;-18,67256377;0;;;;;
371;9,17233516;0,943409243;-8,276648404;1;;;;;
372;9,979021802;1,062474689;-0,209781978;1;;;;;
373;10,72686705;1,172947105;7,268670467;1;;;;;
374;9,645101391;0,974022233;-3,548986094;1;;;;;
375;9,718672886;1,039010267;-2,813271137;1;;;;;
376;10,6509949;1,122367864;6,509948953;1;;;;;
377;9,778962185;1,063348311;-2,210378151;1;;;;;
378;10,40408415;1,109756034;4,040841491;1;;;;;
379;9,712202331;1,016868136;-2,877976694;1;;;;;
380;9,177582912;0,912824329;-8,224170878;1;;;;;
381;9,913959825;1,040984022;-0,860401745;1;;;;;
382;10,40226928;1,075939251;4,022692821;1;;;;;
383;8,999346249;0,887080306;-10,00653751;1;;;;;
384;11,51097301;1,244375468;15,1097301;1;;;;;
385;9,652896484;1,006120626;-3,471035165;1;;;;;
386;10,91041662;1,127214962;9,104166245;1;;;;;
387;9,018424105;0,885163619;-9,815758952;1;;;;;
388;8,144648981;0,826081537;-18,55351019;0;;;;;
389;10,11179883;1,088790087;1,117988266;1;;;;;
390;10,5077958;1,118108135;5,077957962;1;;;;;
391;10,04376815;1,097843891;0,437681476;1;;;;;
392;11,8623496;1,282591409;18,62349602;1;;;;;
393;12,16916649;1,297074269;21,69166486;1;;;;;
394;10,02759212;1,07578341;0,27592119;1;;;;;
395;8,828745699;0,898344987;-11,71254301;1;;;;;
396;8,6261005;0,867011321;-13,738995;1;;;;;
397;10,10180696;1,090624881;1,018069568;1;;;;;
398;11,47302568;1,226268615;14,73025681;1;;;;;
399;9,314290872;0,983782826;-6,857091276;1;;;;;
400;12,18011555;1,412495556;21,80115547;1;;;;;
401;10,00285945;1,037665297;0,028594514;1;;;;;
402;9,098597958;0,917034516;-9,014020422;1;;;;;
403;8,974178227;0,904870216;-10,25821773;1;;;;;
404;10,23959138;1,02302159;2,395913849;1;;;;;
405;9,169564009;0,904645234;-8,304359909;1;;;;;
406;9,38042026;0,923988721;-6,195797404;1;;;;;
407;9,742821559;0,975181987;-2,571784407;1;;;;;
408;9,868293785;0,999199355;-1,317062145;1;;;;;
409;10,66105564;1,090815021;6,610556377;1;;;;;
410;9,501561347;0,928467761;-4,984386526;1;;;;;
411;9,103761121;0,887485807;-8,962388789;1;;;;;
412;9,328102152;0,935724859;-6,718978481;1;;;;;
413;11,58265384;1,25172262;15,82653843;1;;;;;
414;9,125442673;0,904805932;-8,745573268;1;;;;;
415;12,75548257;1,37786091;27,5548257;0;;;;;
416;9,192314629;0,899378021;-8,076853713;1;;;;;
417;10,05226629;1,004531224;0,5226629;1;;;;;
418;11,54571526;1,345789854;15,45715263;1;;;;;
419;9,310940451;0,975675666;-6,890595493;1;;;;;
420;8,130220963;0,832515014;-18,69779037;0;;;;;
421;11,25709078;1,269058967;12,57090781;1;;;;;
