;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
394;-2,134984804;0,063703459;6,749240215;0;;;;;
395;-2,021634194;0,062223555;1,081709683;1;;;;;
396;-1,970832142;0,062499692;-1,458392879;1;;;;;
397;-1,963892084;0,061677974;-1,805395815;1;;;;;
398;-1,999651847;0,063793932;-0,017407634;1;;;;;
399;-2,000667608;0,058882385;0,033380382;1;;;;;
400;-1,982506357;0,057976154;-0,874682157;1;;;;;
401;-2,089867164;0,063234085;4,493358179;1;;;;;
402;-1,945738918;0,062930979;-2,713054084;1;;;;;
403;-1,932606741;0,063311028;-3,369662939;1;;;;;
404;-1,976092806;0,061337042;-1,195359719;1;;;;;
405;-1,958309997;0,060903803;-2,084500142;1;;;;;
406;-2,058393145;0,060455447;2,919657241;1;;;;;
407;-2,045239975;0,060589649;2,261998771;1;;;;;
408;-2,092554112;0,065547853;4,627705596;1;;;;;
409;-1,97134825;0,061697506;-1,432587484;1;;;;;
410;-1,93241563;0,059913005;-3,379218492;1;;;;;
411;-2,095736771;0,066955065;4,786838539;1;;;;;
412;-1,971183872;0,059137414;-1,440806421;1;;;;;
413;-2,168341341;0,065442584;8,417067038;0;;;;;
414;-2,061740797;0,065664346;3,087039841;1;;;;;
415;-2,000244633;0,059357529;0,012231668;1;;;;;
416;-1,990298126;0,059497534;-0,485093716;1;;;;;
417;-1,959459433;0,057362848;-2,027028356;1;;;;;
418;-1,979406366;0,062323616;-1,029681716;1;;;;;
419;-1,952635499;0,058015858;-2,368225067;1;;;;;
420;-1,953161719;0,063145577;-2,341914061;1;;;;;
421;-1,962663225;0,059636004;-1,866838738;1;;;;;
422;-2,005003806;0,066681232;0,250190287;1;;;;;
423;-1,919395461;0,057939361;-4,030226961;1;;;;;
424;-2,07127413;0,064327125;3,563706512;1;;;;;
425;-1,968730321;0,060448223;-1,563483969;1;;;;;
426;-1,891042788;0,057952875;-5,447860594;1;;;;;
427;-1,996319602;0,057223429;-0,184019923;1;;;;;
428;-1,959223263;0,060929722;-2,038836856;1;;;;;
429;-1,982666228;0,058197101;-0,866688583;1;;;;;
430;-2,067588598;0,063460468;3,379429895;1;;;;;
431;-1,928705868;0,056435233;-3,564706583;1;;;;;
432;-1,949475644;0,063679421;-2,526217823;1;;;;;
433;-2,085808735;0,060959635;4,290436749;1;;;;;
434;-2,13272917;0,060440092;6,636458489;0;;;;;
435;-1,965227066;0,064217437;-1,738646679;1;;;;;
436;-2,150789625;0,063664539;7,539481265;0;;;;;
437;-1,935852205;0,058536692;-3,207389752;1;;;;;
438;-1,981063907;0,063101001;-0,946804664;1;;;;;
439;-2,000768625;0,061556314;0,038431259;1;;;;;
440;-2,073311317;0,060103843;3,665565848;1;;;;;
441;-1,989325038;0,063309347;-0,533748097;1;;;;;
442;-2,01078089;0,058563107;0,539044494;1;;;;;
443;-2,012485542;0,061372314;0,62427708;1;;;;;
444;-1,89589529;0,058063481;-5,205235477;1;;;;;
445;-2,017270315;0,061334388;0,863515757;1;;;;;
446;-1,989912301;0,057731277;-0,50438497;1;;;;;
447;-1,924249459;0,058955173;-3,787527026;1;;;;;
448;-1,991046666;0,058903821;-0,447666686;1;;;;;
449;-1,951567584;0,058714361;-2,421620791;1;;;;;
450;-1,969766746;0,061543576;-1,511662686;1;;;;;
451;-1,994288485;0,063855086;-0,285575729;1;;;;;
452;-2,013386518;0,059658273;0,669325919;1;;;;;
453;-1,967850519;0,05978059;-1,607474073;1;;;;;
454;-1,930442867;0,061409977;-3,47785666;1;;;;;
455;-1,965593175;0,061981941;-1,720341261;1;;;;;
456;-2,02214655;0,063705368;1,107327517;1;;;;;
457;-2,082637963;0,061275429;4,131898128;1;;;;;
458;-2,044962748;0,06053825;2,248137417;1;;;;;
459;-2,039823276;0,061064858;1,991163814;1;;;;;
