;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
55;10,27180589;3,228826346;2,71805895;1;;;;;
56;4,985974896;2,062068145;-50,14025104;1;;;;;
57;7,244547933;2,960072503;-27,55452067;1;;;;;
58;5,769305847;2,319751133;-42,30694153;1;;;;;
59;6,289703401;2,572996965;-37,10296599;1;;;;;
60;3,811478483;1,301712343;-61,88521517;0;;;;;
61;7,855159061;2,929378333;-21,44840939;1;;;;;
62;5,902164073;2,141478907;-40,97835927;1;;;;;
63;8,546408026;2,882636008;-14,53591974;1;;;;;
64;4,134629302;1,476150786;-58,65370698;0;;;;;
65;10,93961795;3,767838511;9,396179543;1;;;;;
66;9,712406483;3,140084404;-2,875935175;1;;;;;
67;13,20700311;4,202528504;32,07003112;1;;;;;
68;8,958511438;3,252468281;-10,41488562;1;;;;;
69;6,925596947;2,577195994;-30,74403053;1;;;;;
70;4,576804049;1,961574711;-54,23195951;0;;;;;
71;8,413535169;2,961444946;-15,86464831;1;;;;;
72;9,272886926;3,327323379;-7,271130745;1;;;;;
73;7,415686165;2,586315973;-25,84313835;1;;;;;
74;7,923591653;2,660536342;-20,76408347;1;;;;;
75;6,028700181;2,432530475;-39,71299819;1;;;;;
76;7,154214216;2,730845855;-28,45785784;1;;;;;
77;6,588713414;2,381935634;-34,11286586;1;;;;;
78;10,25362813;3,34697422;2,536281282;1;;;;;
79;6,582348573;2,660010835;-34,17651427;1;;;;;
80;5,961686181;1,984964831;-40,38313819;1;;;;;
81;5,804891945;2,120861756;-41,95108055;1;;;;;
82;10,57550854;3,401539228;5,755085372;1;;;;;
83;14,82696055;4,424061954;48,26960549;1;;;;;
84;8,212476092;3,233815641;-17,87523908;1;;;;;
85;5,473613436;2,130414721;-45,26386564;1;;;;;
86;9,158766836;3,148683802;-8,412331645;1;;;;;
87;8,56998013;3,324473326;-14,3001987;1;;;;;
88;2,878410579;1,182504231;-71,21589421;0;;;;;
89;8,001060473;2,869915637;-19,98939527;1;;;;;
90;6,65406282;2,199992284;-33,4593718;1;;;;;
91;5,786455629;1,95866838;-42,13544371;1;;;;;
92;4,950118962;1,857684334;-50,49881038;0;;;;;
93;7,496626665;2,714088104;-25,03373335;1;;;;;
94;8,16549494;3,110971606;-18,3450506;1;;;;;
95;7,068144005;2,478315864;-29,31855995;1;;;;;
96;7,516514284;2,916825236;-24,83485716;1;;;;;
97;7,534727719;3,058854464;-24,65272281;1;;;;;
98;7,933330641;2,720505306;-20,66669359;1;;;;;
99;8,076359803;2,984671716;-19,23640197;1;;;;;
100;6,510580179;2,365759906;-34,89419821;1;;;;;
101;5,641912898;2,269954637;-43,58087102;1;;;;;
102;12,52787765;3,870685378;25,2787765;1;;;;;
103;5,676978083;2,261279747;-43,23021917;1;;;;;
104;8,658418021;2,99789313;-13,41581979;1;;;;;
105;13,66434117;4,050114808;36,64341166;1;;;;;
106;7,281498528;2,922836779;-27,18501472;1;;;;;
107;7,64742791;2,877599352;-23,5257209;1;;;;;
108;6,819622081;2,74060639;-31,80377919;1;;;;;
109;6,500831476;2,100144879;-34,99168524;1;;;;;
110;12,41326555;4,232534727;24,13265554;1;;;;;
111;6,327676014;2,431953892;-36,72323986;1;;;;;
112;12,78082907;4,065506467;27,80829072;1;;;;;
113;5,206229579;2,061186664;-47,93770421;1;;;;;
114;5,8198487;2,171126494;-41,801513;1;;;;;
115;11,9716541;3,803443512;19,71654102;1;;;;;
116;6,680989758;2,126781123;-33,19010242;1;;;;;
117;6,195814121;2,556797029;-38,04185879;1;;;;;
118;7,800582521;2,623560899;-21,99417479;1;;;;;
119;14,29766684;4,190069468;42,97666844;1;;;;;
120;12,49895016;4,052087414;24,98950163;1;;;;;
121;6,770244139;2,144630883;-32,29755861;1;;;;;
122;10,84626349;3,73560161;8,462634885;1;;;;;
123;8,864487231;3,200481399;-11,35512769;1;;;;;
124;7,535774348;2,771189528;-24,64225652;1;;;;;
125;7,368918325;2,375734346;-26,31081675;1;;;;;
126;7,49595686;2,705661978;-25,0404314;1;;;;;
127;9,08894405;3,046452392;-9,110559497;1;;;;;
128;10,04160289;3,411185616;0,416028915;1;;;;;
129;9,06535787;2,851469356;-9,346421296;1;;;;;
130;8,339997374;2,659184059;-16,60002626;1;;;;;
131;5,964880065;2,217815033;-40,35119935;1;;;;;
132;7,867824939;2,757810497;-21,32175061;1;;;;;
133;4,934713611;1,735444746;-50,65286389;0;;;;;
134;9,280759287;2,978859407;-7,192407134;1;;;;;
135;5,456146856;1,964912875;-45,43853144;1;;;;;
136;7,732189555;2,845937076;-22,67810445;1;;;;;
137;10,14574744;3,564167042;1,457474404;1;;;;;
138;3,894986545;1,46793697;-61,05013455;0;;;;;
139;4,9346996;1,582475084;-50,653004;0;;;;;
140;6,890079219;2,504067135;-31,09920781;1;;;;;
141;10,14905693;3,308225517;1,490569275;1;;;;;
142;6,751568806;2,600692295;-32,48431194;1;;;;;
143;9,044810182;2,857639351;-9,551898184;1;;;;;
144;7,728088677;2,381003876;-22,71911323;1;;;;;
145;5,535652141;2,162606645;-44,64347859;1;;;;;
146;11,78997115;3,700440218;17,89971147;1;;;;;
147;6,114505892;2,268938358;-38,85494108;1;;;;;
148;8,647232758;3,06849359;-13,52767242;1;;;;;
149;8,116505016;2,79722051;-18,83494984;1;;;;;
150;8,988298139;3,090393546;-10,11701861;1;;;;;
151;9,182519957;3,069891766;-8,174800426;1;;;;;
152;10,50183878;3,654784472;5,018387815;1;;;;;
153;6,050030084;2,200249834;-39,49969916;1;;;;;
154;6,344261586;2,581915428;-36,55738414;1;;;;;
155;4,964977884;1,650379029;-50,35022116;0;;;;;
156;9,264684246;3,409934499;-7,353157544;1;;;;;
157;8,744574188;3,096633456;-12,55425812;1;;;;;
158;6,387720659;2,443958096;-36,12279341;1;;;;;
159;11,63881588;3,659087186;16,38815884;1;;;;;
160;10,18837996;3,38894;1,883799606;1;;;;;
161;7,340658191;2,472164865;-26,59341809;1;;;;;
162;9,175993498;3,238356863;-8,240065017;1;;;;;
163;8,717640883;3,059321172;-12,82359117;1;;;;;
164;8,116860853;2,722519951;-18,83139147;1;;;;;
165;7,792054506;2,738997967;-22,07945494;1;;;;;
166;9,793039822;3,524810318;-2,06960178;1;;;;;
167;9,669707743;3,037316626;-3,30292257;1;;;;;
168;8,203507465;3,039409611;-17,96492535;1;;;;;
169;4,209021113;1,554482794;-57,90978887;0;;;;;
170;3,91111613;1,688148839;-60,8888387;0;;;;;
171;7,071199922;2,495929089;-29,28800078;1;;;;;
172;10,08491182;3,423822301;0,849118188;1;;;;;
173;12,00716319;4,007182963;20,07163192;1;;;;;
174;6,196495117;2,223586282;-38,03504883;1;;;;;
175;7,707175133;2,923762139;-22,92824867;1;;;;;
176;5,788270689;2,25735607;-42,11729311;1;;;;;
177;5,111303434;1,976937639;-48,88696566;1;;;;;
178;8,656023435;3,031187321;-13,43976565;1;;;;;
179;9,923823955;3,283741882;-0,761760446;1;;;;;
180;6,691179128;2,478070394;-33,08820872;1;;;;;
181;6,560494867;2,648377999;-34,39505133;1;;;;;
182;5,75454832;2,278092465;-42,4545168;1;;;;;
183;9,824755269;3,350593769;-1,752447314;1;;;;;
184;6,029466132;1,99078965;-39,70533868;1;;;;;
185;9,1578302;3,162877809;-8,421698002;1;;;;;
186;5,398684699;2,163601224;-46,01315301;1;;;;;
187;7,897042425;2,7451043;-21,02957575;1;;;;;
188;4,172224856;1,714278467;-58,27775144;0;;;;;
189;9,323228809;3,324932739;-6,767711909;1;;;;;
190;9,935720123;3,228756116;-0,642798769;1;;;;;
191;7,000681979;2,732405957;-29,99318021;1;;;;;
192;9,571012063;3,294483418;-4,28987937;1;;;;;
193;14,14282688;4,428802273;41,4282688;1;;;;;
194;7,414379185;2,577280004;-25,85620815;1;;;;;
195;9,135597373;3,335719472;-8,644026269;1;;;;;
196;10,0797289;3,666169682;0,797289034;1;;;;;
197;4,818968306;2,027378966;-51,81031694;0;;;;;
198;6,101014851;2,156234951;-38,98985149;1;;;;;
199;7,686117104;2,660322191;-23,13882896;1;;;;;
200;8,406447898;2,650924085;-15,93552102;1;;;;;
201;8,823474677;3,190580517;-11,76525323;1;;;;;
202;7,738075527;2,488177565;-22,61924473;1;;;;;
203;12,57871956;3,874850372;25,78719559;1;;;;;
204;10,42265873;3,492657673;4,226587335;1;;;;;
205;7,254487187;2,777648167;-27,45512813;1;;;;;
206;9,021574671;3,051940616;-9,784253285;1;;;;;
207;7,859918067;2,559509854;-21,40081933;1;;;;;
208;9,657647501;3,507851753;-3,423524989;1;;;;;
209;10,24751451;3,378668971;2,475145131;1;;;;;
210;6,787208454;2,82120474;-32,12791546;1;;;;;
211;9,653996302;3,283301207;-3,46003698;1;;;;;
212;3,722628961;1,475704116;-62,77371039;0;;;;;
213;4,599569523;1,741003421;-54,00430477;0;;;;;
214;3,827552171;1,388510295;-61,72447829;0;;;;;
215;9,685899625;2,996741627;-3,141003746;1;;;;;
216;4,677447846;1,840798113;-53,22552154;0;;;;;
217;5,659415013;2,42237863;-43,40584987;1;;;;;
218;11,28160684;3,717901362;12,81606842;1;;;;;
219;5,018602558;1,949305223;-49,81397442;0;;;;;
220;10,26196406;3,356886116;2,619640647;1;;;;;
221;4,219217903;1,770231449;-57,80782097;0;;;;;
222;4,338641047;1,798359329;-56,61358953;0;;;;;
223;6,804029037;2,239640308;-31,95970963;1;;;;;
224;8,605789243;2,943748307;-13,94210757;1;;;;;
225;9,165978383;3,316887018;-8,340216167;1;;;;;
226;8,902664628;3,00136569;-10,97335372;1;;;;;
227;5,137054191;2,293657759;-48,62945809;1;;;;;
228;9,803486439;3,520322144;-1,965135606;1;;;;;
229;10,05515621;3,732925841;0,551562127;1;;;;;
230;5,158831112;2,201191349;-48,41168888;1;;;;;
231;8,413024591;3,229813543;-15,86975409;1;;;;;
232;8,373019595;2,9544238;-16,26980405;1;;;;;
233;8,048929358;3,085796313;-19,51070642;1;;;;;
234;8,728770555;2,931896374;-12,71229445;1;;;;;
235;5,742578425;2,441529947;-42,57421575;1;;;;;
236;12,51868285;3,847144485;25,18682846;1;;;;;
237;9,303097479;3,038666418;-6,969025207;1;;;;;
238;7,132482885;2,772402105;-28,67517115;1;;;;;
239;8,474245465;2,879835262;-15,25754535;1;;;;;
240;12,78755978;3,810790922;27,8755978;1;;;;;
241;8,446665124;2,846551122;-15,53334876;1;;;;;
242;7,897007081;2,503010732;-21,02992919;1;;;;;
243;9,587566208;3,265175394;-4,124337916;1;;;;;
244;6,926383281;2,437687831;-30,73616719;1;;;;;
245;5,289307568;1,810145193;-47,10692432;0;;;;;
246;9,741699382;3,481785644;-2,583006185;1;;;;;
247;4,373148983;1,790437829;-56,26851017;0;;;;;
248;7,713927092;2,54646984;-22,86072908;1;;;;;
249;5,550194437;1,8603339;-44,49805563;1;;;;;
250;6,401649171;2,815653219;-35,98350829;1;;;;;
251;8,111647324;3,007372438;-18,88352676;1;;;;;
252;10,61567216;3,61092498;6,156721591;1;;;;;
253;7,013225172;2,715742102;-29,86774828;1;;;;;
254;8,627678207;2,913978789;-13,72321793;1;;;;;
255;11,44370443;3,750615138;14,43704428;1;;;;;
256;8,326631614;2,811202132;-16,73368386;1;;;;;
257;10,78639737;3,494939956;7,863973724;1;;;;;
258;5,521713538;2,00628247;-44,78286462;1;;;;;
259;13,02876277;4,291707551;30,28762773;1;;;;;
260;6,090365933;2,350753038;-39,09634067;1;;;;;
261;3,20858768;1,458430908;-67,9141232;0;;;;;
262;8,362119732;3,223831907;-16,37880268;1;;;;;
263;8,221598656;2,949664589;-17,78401344;1;;;;;
264;7,273286233;2,87671616;-27,26713767;1;;;;;
265;5,034169794;1,708345616;-49,65830206;0;;;;;
266;9,617644556;2,955909634;-3,823554437;1;;;;;
267;8,122755154;3,084533822;-18,77244846;1;;;;;
268;11,08466713;3,605704014;10,84667128;1;;;;;
269;6,511270534;2,077136054;-34,88729466;1;;;;;
270;12,5092243;4,080784257;25,09224305;1;;;;;
271;5,331072487;2,05609833;-46,68927513;1;;;;;
272;8,571916671;2,875056295;-14,28083329;1;;;;;
273;6,914129749;1,969324142;-30,85870251;1;;;;;
274;4,739038535;1,806033663;-52,60961465;0;;;;;
275;6,513134138;2,296979911;-34,86865862;1;;;;;
276;5,817986555;2,24713701;-41,82013445;1;;;;;
277;10,18630076;3,377663046;1,863007617;1;;;;;
278;9,971361437;3,425600243;-0,286385634;1;;;;;
279;10,89247523;3,470442201;8,924752269;1;;;;;
280;5,701056301;2,421737241;-42,98943699;1;;;;;
281;5,095462866;1,803337554;-49,04537134;0;;;;;
282;4,857462909;2,092824094;-51,42537091;1;;;;;
283;6,870366903;2,202537608;-31,29633097;1;;;;;
284;6,637143068;2,563307702;-33,62856932;1;;;;;
285;4,526874951;1,738282363;-54,73125049;0;;;;;
286;2,736310382;0,977813314;-72,63689618;0;;;;;
287;4,70594261;1,867185511;-52,9405739;0;;;;;
288;6,784283107;2,63131248;-32,15716893;1;;;;;
289;10,12484502;3,453195548;1,24845019;1;;;;;
290;6,492986774;2,495223619;-35,07013226;1;;;;;
291;9,263487809;3,194170989;-7,365121907;1;;;;;
292;9,980881594;3,455518749;-0,19118406;1;;;;;
293;5,002723797;2,198923042;-49,97276203;1;;;;;
294;9,459884833;3,297719567;-5,401151673;1;;;;;
295;11,25718051;3,685908863;12,57180515;1;;;;;
296;9,496516703;3,149950914;-5,034832969;1;;;;;
297;4,784680985;1,847809258;-52,15319015;0;;;;;
298;7,548511921;2,669952247;-24,51488079;1;;;;;
299;9,339091706;3,037309421;-6,609082941;1;;;;;
300;7,434879765;2,710357368;-25,65120235;1;;;;;
301;7,269794643;2,647453993;-27,30205357;1;;;;;
302;9,774943681;3,326554569;-2,250563194;1;;;;;
303;6,587480237;2,564297448;-34,12519763;1;;;;;
304;4,186535864;1,603128451;-58,13464136;0;;;;;
305;7,81208532;2,588401288;-21,8791468;1;;;;;
306;11,95875933;3,992644308;19,5875933;1;;;;;
307;9,969882928;3,22808428;-0,301170715;1;;;;;
308;9,239572108;3,441774023;-7,604278921;1;;;;;
309;10,34933708;3,638111532;3,493370808;1;;;;;
310;6,308293597;2,25213508;-36,91706403;1;;;;;
311;2,672899287;1,031799934;-73,27100713;0;;;;;
312;5,859045018;2,304557575;-41,40954982;1;;;;;
313;3,782254017;1,542587179;-62,17745983;0;;;;;
314;5,225393513;1,865040712;-47,74606487;0;;;;;
315;7,10169435;2,368467913;-28,9830565;1;;;;;
316;9,470880524;3,547371622;-5,291194759;1;;;;;
317;5,766679374;2,007860964;-42,33320626;1;;;;;
318;6,959345909;2,628817549;-30,40654091;1;;;;;
319;8,422616026;2,823571252;-15,77383974;1;;;;;
320;10,04577583;3,034989395;0,457758293;1;;;;;
321;5,651986322;1,888275165;-43,48013678;1;;;;;
322;4,126122025;1,765144753;-58,73877975;0;;;;;
323;11,89752506;3,282081971;18,97525065;1;;;;;
324;6,50475552;2,315536296;-34,9524448;1;;;;;
325;9,873542325;3,224630726;-1,264576754;1;;;;;
326;7,853074483;2,695944229;-21,46925517;1;;;;;
327;7,80581389;2,800961575;-21,9418611;1;;;;;
328;4,389026283;1,763919441;-56,10973717;0;;;;;
329;10,44294575;3,364070158;4,429457465;1;;;;;
330;7,382773828;2,661175643;-26,17226172;1;;;;;
331;9,143228653;3,054595428;-8,567713469;1;;;;;
332;9,930209858;3,509131539;-0,697901419;1;;;;;
333;8,906097737;2,990065543;-10,93902263;1;;;;;
334;6,003620224;2,208334562;-39,96379776;1;;;;;
335;14,6068601;4,448389777;46,06860099;1;;;;;
336;6,092346473;2,468656044;-39,07653527;1;;;;;
337;11,78230016;3,693076991;17,8230016;1;;;;;
338;10,57070783;3,553734213;5,707078275;1;;;;;
339;5,659577869;2,300922232;-43,40422131;1;;;;;
340;8,852025921;3,012796753;-11,47974079;1;;;;;
341;9,917137551;3,354003323;-0,828624489;1;;;;;
342;8,524939011;3,035227093;-14,75060989;1;;;;;
343;10,2213227;3,107247341;2,21322705;1;;;;;
344;7,776644598;2,784682055;-22,23355402;1;;;;;
345;12,65672112;3,939539837;26,56721116;1;;;;;
346;9,727163403;3,23065445;-2,728365969;1;;;;;
347;11,01013836;3,824262403;10,10138358;1;;;;;
348;9,164274145;3,095331223;-8,357258555;1;;;;;
349;14,08419993;4,379134725;40,84199934;1;;;;;
350;12,45157643;3,844520386;24,51576427;1;;;;;
351;13,47071901;4,178145089;34,70719006;1;;;;;
352;11,92078073;3,733172484;19,20780727;1;;;;;
353;6,050890851;2,487248419;-39,49109149;1;;;;;
354;7,226206961;2,979006275;-27,73793039;1;;;;;
355;7,940768032;2,834962917;-20,59231968;1;;;;;
356;5,343151847;2,184878728;-46,56848153;1;;;;;
357;7,780898984;3,032536137;-22,19101016;1;;;;;
358;5,743627612;1,932011963;-42,56372388;1;;;;;
359;9,931779484;3,461759813;-0,682205159;1;;;;;
360;6,853705704;2,643264984;-31,46294296;1;;;;;
361;9,231647992;3,426394646;-7,683520078;1;;;;;
362;10,89047688;3,584883809;8,904768835;1;;;;;
363;7,868758818;2,48102432;-21,31241182;1;;;;;
364;7,151859391;2,606543695;-28,48140609;1;;;;;
365;7,781925193;2,670677272;-22,18074807;1;;;;;
366;8,680153161;3,318031934;-13,19846839;1;;;;;
367;6,465445761;2,37707209;-35,34554239;1;;;;;
368;9,764269092;3,437056477;-2,357309081;1;;;;;
369;8,398107532;2,966736507;-16,01892468;1;;;;;
370;12,28030279;3,874828148;22,80302792;1;;;;;
371;12,59646129;3,722693827;25,96461293;1;;;;;
372;3,88585286;1,659890811;-61,1414714;0;;;;;
373;10,84378891;3,369990444;8,437889091;1;;;;;
374;10,11844632;3,548504609;1,184463165;1;;;;;
375;3,465271141;1,523801788;-65,34728859;0;;;;;
376;10,44557481;3,657524685;4,455748091;1;;;;;
377;11,72296177;3,95665234;17,22961769;1;;;;;
378;9,715111254;3,11771213;-2,848887456;1;;;;;
379;7,025658018;2,568798918;-29,74341982;1;;;;;
380;8,190525869;2,632465002;-18,09474131;1;;;;;
381;6,392127656;2,148821332;-36,07872344;1;;;;;
382;9,806192431;3,387516642;-1,938075692;1;;;;;
383;6,000345727;2,268726504;-39,99654273;1;;;;;
384;10,72763544;3,389231674;7,276354376;1;;;;;
385;9,154737476;3,024344989;-8,452625241;1;;;;;
386;6,182121302;2,232998972;-38,17878698;1;;;;;
387;6,246665805;2,360582715;-37,53334195;1;;;;;
388;5,611341673;2,027861811;-43,88658327;1;;;;;
389;10,55525903;3,293492693;5,5525903;1;;;;;
390;6,102388724;2,580384016;-38,97611276;1;;;;;
391;9,739300188;3,251093699;-2,606998121;1;;;;;
392;7,782921857;2,418680639;-22,17078143;1;;;;;
393;14,63856726;4,209190001;46,38567256;1;;;;;
394;7,618064637;2,884702381;-23,81935363;1;;;;;
395;8,292772983;3,00998815;-17,07227017;1;;;;;
396;4,443946926;1,428750365;-55,56053074;0;;;;;
397;9,595942858;3,371465371;-4,040571424;1;;;;;
398;12,07431592;3,211147955;20,74315918;1;;;;;
399;7,0179241;2,497859453;-29,820759;1;;;;;
400;5,540872751;2,327661743;-44,59127249;1;;;;;
401;9,06024294;2,645279383;-9,397570604;1;;;;;
402;6,105730575;2,423603486;-38,94269425;1;;;;;
403;3,698039971;1,461216337;-63,01960029;0;;;;;
404;6,474826759;2,373090124;-35,25173241;1;;;;;
405;5,894618951;2,071656845;-41,05381049;1;;;;;
406;6,322288793;2,537544551;-36,77711207;1;;;;;
407;6,512272707;2,559537156;-34,87727293;1;;;;;
408;4,90289315;1,795659319;-50,9710685;0;;;;;
409;10,13509257;3,267841449;1,350925688;1;;;;;
410;6,993875853;2,278399904;-30,06124147;1;;;;;
411;7,865535086;3,145748191;-21,34464914;1;;;;;
412;14,63430548;4,583549801;46,34305481;1;;;;;
413;7,786363547;2,350680347;-22,13636453;1;;;;;
414;8,275297554;2,985883463;-17,24702446;1;;;;;
415;7,717643442;2,733376608;-22,82356558;1;;;;;
416;8,024946445;2,929558952;-19,75053555;1;;;;;
417;4,459217371;1,713500198;-55,40782629;0;;;;;
418;8,078860644;2,834171939;-19,21139356;1;;;;;
419;3,344231108;1,446645437;-66,55768892;0;;;;;
420;7,832090081;2,844540676;-21,67909919;1;;;;;
421;8,856897416;2,914359877;-11,43102584;1;;;;;
422;6,992822176;2,396113629;-30,07177824;1;;;;;
423;6,093204226;2,16682635;-39,06795774;1;;;;;
424;9,744709196;3,569978452;-2,552908035;1;;;;;
425;8,273967216;3,007229047;-17,26032784;1;;;;;
426;9,496259328;3,31262833;-5,037406715;1;;;;;
427;8,668210789;3,111304661;-13,31789211;1;;;;;
428;6,952413913;2,507629247;-30,47586087;1;;;;;
429;9,212482827;3,173748434;-7,875171729;1;;;;;
430;8,643056961;3,135265015;-13,56943039;1;;;;;
431;9,740802226;3,325901432;-2,591977745;1;;;;;
432;10,5804607;3,452972019;5,804607017;1;;;;;
433;3,743422196;1,504105409;-62,56577804;0;;;;;
434;10,58392219;3,68736287;5,839221896;1;;;;;
435;9,028230109;2,85566306;-9,717698908;1;;;;;
436;7,971540095;3,07697824;-20,28459905;1;;;;;
437;6,980640254;2,616210136;-30,19359746;1;;;;;
438;6,610520448;2,664231222;-33,89479552;1;;;;;
439;9,748129856;3,100159434;-2,518701436;1;;;;;
440;6,372163025;2,450462054;-36,27836975;1;;;;;
441;8,319373424;2,818317693;-16,80626576;1;;;;;
442;6,051879544;2,314180432;-39,48120456;1;;;;;
443;7,502527145;2,627963709;-24,97472855;1;;;;;
444;6,383596577;2,587655927;-36,16403423;1;;;;;
445;6,91653437;2,615030683;-30,8346563;1;;;;;
446;5,287914234;2,295965675;-47,12085766;1;;;;;
447;12,62336475;4,048611907;26,23364754;1;;;;;
448;6,237044488;2,279335395;-37,62955512;1;;;;;
449;11,51384969;3,782526602;15,13849687;1;;;;;
450;7,190393565;2,50862688;-28,09606435;1;;;;;
451;9,436348766;3,221215706;-5,636512341;1;;;;;
452;6,9290845;2,469187443;-30,709155;1;;;;;
453;11,8750953;3,909116924;18,75095305;1;;;;;
454;8,192790745;2,803374591;-18,07209255;1;;;;;
455;11,00127359;3,6090435;10,01273594;1;;;;;
456;10,98386888;3,533586304;9,838688841;1;;;;;
457;9,05088558;3,222611378;-9,4911442;1;;;;;
458;8,284780339;2,529736719;-17,15219661;1;;;;;
459;5,163993427;1,762044181;-48,36006573;0;;;;;
460;9,89740228;3,537155865;-1,025977198;1;;;;;
461;9,915236569;3,393819453;-0,847634305;1;;;;;
462;8,184232053;2,998334561;-18,15767947;1;;;;;
463;11,55490695;3,543646362;15,54906954;1;;;;;
464;7,293272372;2,807442414;-27,06727628;1;;;;;
465;7,934399031;2,63944942;-20,65600969;1;;;;;
466;5,703998436;2,426241697;-42,96001564;1;;;;;
467;5,352035979;1,869616076;-46,47964021;0;;;;;
468;9,872805829;3,340223929;-1,271941713;1;;;;;
469;9,225879545;3,352480663;-7,741204548;1;;;;;
470;6,776893908;2,396669993;-32,23106092;1;;;;;
471;6,010427007;1,923318822;-39,89572993;1;;;;;
472;8,086914848;3,043695804;-19,13085152;1;;;;;
473;8,312942726;3,197355716;-16,87057274;1;;;;;
474;11,78735102;3,741925022;17,87351018;1;;;;;
475;7,749236274;2,736122791;-22,50763726;1;;;;;
476;7,350513776;2,857910877;-26,49486224;1;;;;;
477;7,017204404;2,664000176;-29,82795596;1;;;;;
478;8,634544225;2,966749182;-13,65455775;1;;;;;
479;8,589737717;2,887346621;-14,10262283;1;;;;;
480;7,085170083;2,862349194;-29,14829917;1;;;;;
481;10,84663759;3,548343434;8,46637588;1;;;;;
482;5,035201634;1,91264743;-49,64798366;0;;;;;
483;4,35034257;1,618278071;-56,4965743;0;;;;;
484;9,751913373;3,557391944;-2,48086627;1;;;;;
485;7,165584767;2,352696365;-28,34415233;1;;;;;
486;8,030285268;2,860890014;-19,69714732;1;;;;;
487;11,18291665;3,439805329;11,82916654;1;;;;;
488;10,84710249;3,454973946;8,471024854;1;;;;;
489;8,145163638;2,76410276;-18,54836362;1;;;;;
490;6,803848727;2,527576637;-31,96151273;1;;;;;
491;7,893735491;2,915177984;-21,06264509;1;;;;;
492;5,871534782;2,361720854;-41,28465218;1;;;;;
493;5,674978317;2,541674583;-43,25021683;1;;;;;
494;6,672785671;2,454291968;-33,27214329;1;;;;;
495;9,532516787;2,845181505;-4,674832127;1;;;;;
496;11,47262485;3,390117969;14,7262485;1;;;;;
497;8,571018666;2,899986226;-14,28981334;1;;;;;
498;15,54732054;4,698562875;55,47320542;1;;;;;
499;6,13956531;2,287463711;-38,6043469;1;;;;;
