"";"alpha";"beta";"lambda";"lp"
"213";3240,02363492944;2885,16497967375;3035,34218248966;2631,55137025951
"214";3854,60420701193;3005,04335258493;3203,9718965556;2410,98708976173
"215";3578,49882697341;3046,07940747765;3214,23438237217;2365,78016288303
"216";3646,91520595825;3201,39263855908;3013,73474872924;2490,465200869
"217";3712,28308327876;2488,33757258091;2700,44415819713;2780,18345905774
"218";3415,03872473647;2406,73246835668;2490,38769247464;2414,65181365057
"219";3480,995362832;2360,64435555511;2428,00712074526;2507,78083165333
"220";3244,76896364352;2821,40000785089;2819,17613520513;2317,46067831555
"221";3710,09231427517;2708,08846281403;2840,34430661011;2240,61604705241
"222";3345,91570627364;2853,04858251056;2981,45767673593;2498,55457154376
"223";3600,29932397262;3270,70429439112;3057,81102826141;2629,04537503698
"224";3342,15689530665;2924,746797664;3282,18585473866;2593,38581162434
"225";3414,56555890149;2458,08269841584;2754,45345147503;2705,59242890744
"226";3370,47416678317;2568,43625567893;2729,73599800339;2144,018967624
"227";3184,31973023167;3150,18305771543;3320,43516623561;2234,79602138474
"228";3186,71672853385;2873,53750726083;2901,98469995098;2721,78841841086
"229";3512,26952647856;3457,3652258718;3153,52335467728;2808,67014986467
"230";3520,62786212772;2509,78762319663;2672,25406900688;2549,74550093544
"231";3113,16823032433;2488,09284153723;2930,87973458297;2182,95429359679
"232";3688,21735806246;3251,72028688033;3257,53982814983;2577,34763933995
"233";2966,79975015779;2479,2899175413;2843,47915423574;2230,52307891182
"234";3442,08055770461;2763,80540143977;2848,27813410357;2951,18627584515
"235";3295,8905125099;3409,56221583526;3582,73956770211;2434,54500419406
"236";3776,37908937565;3245,087968961;3420,79326746847;2462,2896250322
"237";3196,89231992784;2503,38657763164;2993,29461206739;2189,86674348188
"238";3271,90635008634;3246,4114414939;3446,02757643985;2799,01128160115
"239";3423,40436953702;2310,46900321706;2550,86835565001;2695,00149264711
"240";3919,1412766209;2875,30303804775;2988,40913500857;2562,02934064265
"241";3138,23756987684;2902,06192613963;2950,1336465706;2549,26520065933
"242";3444,4260899574;2557,85067066909;2889,81802218809;2336,55086460292
"243";3557,35016640519;3144,37533852951;3217,56100127036;2472,03241619745
"244";3799,39706730371;3081,58244429615;2885,95690446943;2420,00678627753
"245";3525,13790241236;2645,30111580093;2735,05251826569;2399,0905963252
"246";3666,50895402289;3242,63692693324;3293,13529281806;2374,53395281258
"247";3652,15459730638;3337,98998867722;3454,49405505712;2871,29582065053
"248";3607,62261796882;2716,82102469945;2706,92299096163;2672,31463836376
"249";3439,73468416039;2973,15215236031;2866,8390042423;2181,83855725017
"250";3344,30204684617;2909,29605843023;2893,65619744757;2387,22440006411
"251";3455,99103203253;2953,16086472488;3077,66241222718;2813,37733406891
"252";3473,0615949138;2860,84241181548;2890,13779458565;2513,19654005736
"253";3145,96177375092;2719,61027027534;2974,81495303769;2456,12759559405
"254";3652,25322326755;3061,84210589047;3434,36222739685;2424,84938350602
"255";3646,06812447551;3408,18807356144;3584,59951411078;2323,73118047159
"256";3797,10496773038;3074,63836705827;3470,56130804854;2635,29863858681
"257";3476,72539074426;3799,28208735582;3723,68647380701;2791,22520246335
"258";3588,80765116577;2754,80428680315;2711,06428619728;2589,00010940303
"259";3325,9103463671;2479,06575501302;2366,63335722789;2620,44034531538
"260";3472,93925315786;2347,89239070963;2485,29581303006;2643,28988832306
"261";3472,44494134883;2835,28135055276;3077,41312114791;2225,28247993662
"262";3310,46018515182;2539,62226232048;3039,26553238988;2363,36281158876
"263";3363,11981494617;2560,89703873993;2784,86599641765;2758,74343581499
"264";3271,6283129361;2750,77613251867;2863,68593726815;2452,87974584697
"265";3539,26249582789;2913,95258527807;2744,33225481107;2239,403017178
"266";3378,77758086684;2922,45665889327;2789,12370429768;2595,62949608323
"267";3704,44014797368;2779,34431435465;2704,65522149993;2485,63840818935
"268";3269,42023620334;2940,5310666987;3144,05367163927;2599,84394484005
"269";4006,09575451644;2586,55760373417;2653,75548164105;2495,16561662231
"270";3355,49911605838;2948,56095195428;3109,86484183979;2610,21061854073
"271";3493,7969951932;2991,88730861709;2978,61504444674;2805,39428447674
"272";3418,53307584554;2469,51809966341;2742,33404842666;2556,17708375386
"273";3481,21874374256;2711,64350587444;2966,73255966706;2645,09065514166
"274";3605,13177238667;3145,76823737862;3304,28086319063;2707,26494873282
"275";3582,80098698483;2763,27913179991;2823,89131243772;2603,2001340293
"276";3672,09071749441;2832,96662148242;2723,50286499171;2875,45082029134
"277";3118,79870694829;2888,03528377639;2867,58397823477;2389,38997325586
"278";3354,90681575472;2960,33704876789;3010,94075581151;2483,32412686745
"279";3508,93523321344;2830,91156736453;2510,19167043541;2481,14881043419
"280";3457,92508487416;3142,08289803452;3311,14339254125;2693,39250328249
"281";3525,76109059506;3021,3936392547;3041,0205253215;2219,09136150819
"282";3153,85896835832;2893,48805620508;2820,41290638446;2329,49622620509
"283";3259,11045558874;3087,86563534249;3330,64785504741;2585,59961771705
"284";3369,90954381053;2666,66978670356;2667,88180016553;2518,03251013465
"285";3605,41829429176;2753,35323469289;2781,24525674736;2179,36051777192
"286";3568,08651847775;2994,40987463795;3262,90508556911;2761,46464212546
"287";3296,6031744596;2805,80354954717;3074,43476454559;2471,20386147885
"288";3388,19157236745;3347,76213076416;3477,68674972821;2450,79267702276
"289";3402,9029782054;2578,20038845903;2584,77746439151;2311,56912909423
"290";3417,90743029998;3416,36675293808;3405,41887456663;2614,09781929402
"291";3412,56562882496;2509,60861907713;2699,18301875254;2459,0791486833
"292";3384,21034788832;2873,02807679582;2871,52646354482;2301,51144914887
"293";3739,63056739768;3108,36809704387;3090,92824460673;2320,5566834675
"294";3650,2203817568;2725,43318642844;2669,24684790996;2601,28215027474
"295";3483,68238159418;2615,0631639432;2539,80882761546;2707,65064274105
"296";3912,88572300265;3036,00884356123;2862,65603985349;2634,54531226947
"297";3387,23854888055;2809,31293291248;2885,04821151425;2428,4732034161
"298";3263,33574890849;2679,24403213045;2816,97535167034;2382,43042604035
"299";3915,37057833764;3286,11231800064;3330,96690731563;2579,68420544485
"300";3425,07183203251;2615,53540213674;2985,30711884387;2441,11289008504
"301";3304,56326039256;2701,69498839849;2890,62454200045;2556,3194552801
"302";3618,98593776015;3127,76905535392;3119,38311675231;2299,87496606985
"303";3299,84111652878;2898,27687552017;2971,48351360845;2450,77519185137
"304";3559,37531444259;2995,37755155169;3231,71398619997;2718,13678190712
"305";3048,23302365342;2931,38236552659;2831,19150348084;2477,24910905655
"306";3359,63805840323;2837,92157016259;2879,71747794992;2624,44582521175
"307";3347,79330235292;3117,6780734546;3290,47113807098;2323,52425663321
"308";3698,65088082142;2583,51786271388;2929,53797096861;2390,2841299554
"309";3609,59167847569;3193,05476759373;3105,37745238307;2499,15539148868
"310";3426,35211202595;2329,51254955893;2190,06452797023;2425,05686623815
"311";3567,21715090321;3221,97465600632;3054,22875657869;2773,55819631204
"312";3593,81347728663;3419,53463638609;3580,02226721513;2361,81635100815
"313";3551,61285027083;3738,28369308885;3621,1901821164;2563,44468084737
"314";3727,08725335332;2730,10856148973;2952,80612260251;2521,59536266801
"315";3395,18635597495;2945,44323809222;3193,26875828504;2569,68183048574
"316";3415,09928605488;3266,15684480284;3598,94404979304;2465,73408915005
"317";2944,71686840083;2435,07292236633;2615,1252488641;2793,09707301946
"318";3657,07742719177;3023,93112875287;3316,039659528;2592,83857761981
"319";3732,79674083588;2975,95325720871;2995,1648590431;2983,40226118262
"320";3689,36095641956;2864,27218579993;2887,05771639755;2648,3031706083
"321";3582,83277219247;2998,14844713247;3071,4207751968;2399,69803203604
"322";3315,62554770004;3008,06300305804;3248,02038955971;2464,84704508515
"323";3555,55802085629;2342,65402823168;2547,13831906127;2278,68199018522
"324";3444,01317812223;3054,2403788174;3080,72265276518;2587,16731535124
"325";3368,74820041094;2698,33987439734;2900,1848827349;2391,88020711206
"326";3471,68589899786;2656,83958316118;2905,31248468317;2530,46659704714
"327";3653,93769306518;2750,20927872439;2940,87394257009;2477,63127711772
"328";3044,30132719176;2879,73247960412;2808,64926591625;2620,94281879981
"329";3658,90053420105;2611,48228852869;2801,86058549187;2572,81720367745
"330";3255,30480485251;3257,87238131605;3605,43792014323;2517,90245060444
"331";3456,7600278542;2741,78924725869;2797,12791078283;2392,88686753631
"332";3613,43824223162;2981,13734840635;3048,56588173844;2649,17201491937
"333";3757,87582928586;2753,0627877196;3036,54281862647;2605,3155641817
"334";3477,20803894067;3438,02543905859;3047,80399033978;2471,44290275863
"335";3618,79894805839;3251,73066689702;3251,94750019399;2783,43951968276
"336";3244,26073682288;2520,22519650173;2605,28090454619;2696,83705743241
"337";3001,53766336669;3435,21665187664;3277,1992765367;2563,20178236179
"338";3416,62222779386;2685,03595293462;2639,95233032001;2344,33788508133
"339";3317,77601496024;2509,02564585525;2968,36979160389;2662,95280684609
"340";3399,75578324017;2389,00721545959;2873,04455671285;2597,95114831701
"341";3712,30704276721;3259,70472078877;3411,41210872978;2681,03004624564
"342";3581,39855079974;2808,30654427347;2964,69517833199;2429,41831843809
"343";3235,32418771002;2349,45332883582;2685,78651751842;2632,17063964181
"344";3766,96042965692;3197,63780318388;3099,97309375141;2489,25455517281
"345";3585,75445853045;2651,94970320082;2817,63235046339;2187,06897882979
"346";3836,83118652819;2741,96848857348;2589,02574266995;2840,76569202008
"347";3590,02457920015;3153,66655575682;3243,68683596817;2503,15742071854
"348";3575,6544448075;3055,21899359056;3076,36451824919;2537,31541138967
"349";3598,98311369932;2944,3494604514;3024,2733545692;2753,95725163023
"350";3232,27375909477;2589,57542664124;2689,55506685205;2744,00648304737
"351";3314,43228265119;2818,04698538387;3231,93272513462;2371,57237554331
"352";3589,29698548521;3062,76898068409;3020,85789106823;2300,66577086602
"353";3593,72701412725;3090,78994795095;3112,78157883457;2543,62656432387
"354";3638,9792907325;2719,28664418539;2891,18966506155;2667,55391710186
"355";3965,25028224922;2759,88231055063;2737,16843902395;2446,48570595786
"356";3725,75538717594;2687,00697395172;2811,60651549602;2757,22974504044
"357";3307,69877707474;3279,05567931036;3435,03164224172;2529,55094138254
"358";3586,82940073636;3132,32332201259;3188,26813168356;2144,43625140733
"359";3507,70611402576;3108,24565585856;3144,81490074965;2292,30856386428
"360";3382,79075854867;2915,22988562407;2924,11099925458;2251,38330086545
"361";3180,70995732724;2687,37108166251;2829,42471923882;2228,37386160014
"362";3651,42028174824;2693,64391120299;2835,45055102839;2692,13612360938
"363";3354,60454972773;2358,39815002344;2516,31987240822;2320,99748203141
"364";3495,57384578455;3096,46140572856;3070,44726850542;2501,19758551409
"365";3370,34936303031;2281,39177544771;2522,98397291961;2653,21743601906
"366";3692,70061197101;3055,96333860219;3120,00820602898;2507,05724054798
"367";2915,19026890259;2525,43779751146;2888,5887777586;2422,32891505302
"368";3568,88085753866;3252,74081210104;3332,33949494169;2535,98727914174
"369";3563,13686361125;2976,55025697308;3087,72846987393;2610,47234105772
"370";3815,7866372298;3092,09565579481;3579,60815861523;2439,89092130882
"371";3081,25068201046;2553,88041617381;2490,89056624718;2301,48026980111
"372";3126,33767135799;2709,19777573563;2904,01933569967;2568,03202045916
"373";3620,40583753864;3066,57958444438;2861,59376090907;2536,52779423082
"374";3399,44900659553;2740,57295391552;2938,10417824945;2730,37710084841
"375";3853,56492184177;2950,86171408856;2935,76411156015;2626,96738085975
"376";3490,281992269;2930,78273278618;2972,86142031185;2813,89289323632
"377";3760,98078813308;3339,92236482809;3388,50265413765;2616,09799900767
"378";3458,75122647787;2888,03890334351;3110,72593921052;2499,23486246781
"379";3291,8212633894;2909,05543234774;2883,04845107364;2427,34391859503
"380";3327,78955183169;3110,86656279802;3232,11675586082;2399,6996821949
"381";3191,81277932954;2899,07906337388;3192,99108365755;2657,93622405335
"382";3691,15224115625;3593,49753169815;3718,01735871023;2600,75488234245
"383";3341,26117035252;2630,90038821499;2926,42859911308;2197,8095536251
"384";3068,80680092976;3227,41047322272;3220,71939290466;2343,86741477157
"385";3933,61385276593;2918,73348417036;2700,75425760511;2582,62848185221
"386";3563,60345267411;2886,83054102196;3264,00147030186;2842,96009780942
"387";3264,15804579884;2880,15035043668;3007,9067242106;2777,55497363534
"388";3496,34381331836;2648,24092884305;2785,94157838602;2607,35939346375
"389";3173,52187196799;2832,77361859307;3185,97710538789;2363,31536213882
"390";3490,54042331319;2558,04765921399;2659,31466877761;2899,44585957622
"391";3610,77011525114;3582,03327777058;3809,76733238214;2468,84351858573
"392";3591,28236455553;2754,24163808129;2635,24570031022;2586,43971697155
"393";3817,93670512317;3138,06515185497;3220,83395884098;2598,33634679326
"394";3509,38842250949;3172,81297290813;3215,28954112084;2463,25728268004
"395";3433,99133269073;3411,97770378362;3411,90116522722;2749,65754605443
"396";3588,05405258606;2793,89595092047;3055,10593974782;2594,63641762051
"397";3807,5647404881;3108,33850421883;3353,94990447608;2874,27338687932
"398";3293,48138425946;2730,77209302858;2849,15073199528;2447,0037881521
"399";3437,68944255642;2773,89248173366;3003,26315580751;2656,85057608746
