"";"alpha";"beta";"lambda";"lp"
"1";0,999949786806871;0,999925237941392;0,999998651243298;0,999864835917902
"2";1,00031707558921;0,999891363255495;0,999973415662392;0,999895379686158
"3";0,999858655079517;0,999931919726503;0,999899555097636;0,999878567858607
"4";1,00033840352364;1,000247187497;1,00103475810909;1,00073810204902
"5";1,00042836295671;0,99992691842069;1,00029001830139;0,999975705737436
"6";1,00021684632309;1,0000512503921;0,999876007975725;1,00017973071183
"7";1,000124224852;1,00058407294615;1,00012220312187;1,00050104872661
"8";1,00013869644934;0,999908633751844;0,999873716337768;0,999914496235751
"9";1,00046608242107;0,999890521745371;1,0001719675881;1,00004418260272
"10";0,999857246153892;0,999884218231596;0,999865571797484;0,99995031116136
"11";0,999873787325658;0,999988037855697;1,00018569959725;1,00018066094955
"12";0,999927812251343;0,999964023069086;0,999885638431308;0,999950794230932
"13";0,999893060471264;1,00227688475119;1,00311284575744;0,999948927650956
"14";1,00029598066285;1,00121905905109;1,0007641103158;1,00115816063047
"15";0,999947364931812;0,999885659439087;0,999857202009656;0,999949081129898
"16";0,999860138339989;1,00008571677746;1,00074143977418;1,00042596976473
"17";0,999875895409681;1,00006385854176;0,999857292751211;1,00019089825424
"18";0,99985720106779;1,00034940342185;0,999886595643968;0,999871489378667
"19";1,00000689013109;0,999924342843267;1,00028267451692;1,00031331870471
"20";0,999911029334877;0,999968985384252;0,999857226016842;0,99994867421158
"21";1,00133577428758;1,00215801561727;1,00048349111655;0,999891700449072
"22";1,00101038824643;1,00051861654138;0,999861905313648;0,999953887960139
"23";1,00047235333418;0,999867741602573;1,00007821564481;1,00014638841817
"24";0,9998817585156;0,999862288175247;0,999860763871225;0,999881236220274
"25";1,00004348211208;0,999915642694979;0,999863364172398;1,00028314258536
"26";1,00006616298857;1,00095371856849;1,0002359096202;1,00133888444108
"27";0,999904001380052;1,000031537758;0,999862756650918;1,00013198094146
"28";1,00025889772075;0,999875813096664;0,99995421781015;0,999859491542213
"29";0,999909035794325;0,999867324113535;0,999867881195843;0,999865386802875
"30";1,00033638003148;0,999860350848162;1,00014470506319;0,999967228658921
"31";1,00011636231027;0,99987226723917;0,999857453973096;0,999878480693707
"32";1,00149871675337;0,999870054648496;1,00111724176646;0,999937790564212
"33";0,999965390268918;0,999896968334381;0,999895671530276;0,999858133494617
"34";1,00020060182453;1,0000868289177;1,00073278362681;0,999896520424681
"35";0,999862266281429;1,00049025580191;1,00040966734357;1,00082290456823
"36";1,00172835851601;1,00048726378229;0,999918774757868;1,00048269478139
"37";0,999863366178177;0,99997852278587;1,00046595862672;0,999868927396232
"38";1,00003886792568;1,00022298593767;1,00047780212962;1,00017353306928
"39";0,999892441896753;1,00001620146304;1,00040248615077;0,999948074334871
"40";1,00046913837356;0,999857132667677;1,0002695811528;0,999938921615728
"41";0,99993941280977;1,00011202486065;1,00016931775368;0,999905588249759
"42";1,00049015906417;1,00066846841388;0,99989121497894;1,00017950605248
"43";1,00018631417451;1,00004745985759;0,999945342739583;1,00037815905233
"44";1,00002950837871;1,00171010781903;1,00066388166051;0,99986561773485
"45";0,999967228205321;0,999869812741874;1,00033907302476;1,000133853809
"46";1,00062216240768;1,00032739595539;1,00030303188601;0,999893940727197
"47";1,00066238146914;1,00017258822488;0,999866401233663;1,00048263367208
"48";0,999871790032334;1,00009011558784;0,999858012292502;0,999890260998036
"49";1,00034357791945;1,00093228880708;1,00006533431029;0,999893846001335
"50";0,999889038874125;0,999861547691691;0,999867463251626;1,00026831515318
"51";0,99986640114729;0,999876962809871;0,999874056556914;0,99991758790009
"52";0,999875030588905;1,00073245023664;1,00029593639804;1,00049065479666
"53";0,999932968604847;0,999860321251427;0,999879463928696;0,999949101107486
"54";1,00193776427555;1,00343878019808;1,00329117425589;0,999867803611202
"55";0,999983258121064;0,999983834551335;1,00080897887719;1,00041932562856
"56";0,999900530276621;1,00014595857045;0,999919416662995;1,00096966442364
"57";1,00169267884998;1,0007120399309;0,999866844970225;0,999950226064554
"58";1,00021827798928;1,00003060928323;0,999862495287427;1,00103938787821
"59";0,999885770631645;0,999926276873654;0,999919367647188;0,999903169005762
"60";0,999871715622486;0,999923787202323;1,00027426248243;1,00028741355413
"61";1,00010790339435;1,00110597198431;1,00011614758916;1,00115190857496
"62";1,00048624122804;1,00021445458016;1,0005927017677;1,00015526149156
"63";0,999870720818349;0,999859282793099;0,999900646686694;0,999897541331437
"64";1,00068302126517;1,00001579845813;1,00097203485314;1,00021080709128
"65";1,00020505228034;0,999858643522399;1,00004923091339;1,0001956969151
"66";0,999995634164976;1,00036063775005;1,00032481014814;1,00105415947175
"67";0,999960647595492;0,99986605991126;0,999997661451283;0,999866516425688
"68";1,00012341112679;0,999910704799765;1,00038116914181;0,999857403531275
"69";0,99996241147199;0,99988423294597;0,999922233845853;0,999907318656095
"70";0,999875758915889;0,999857488159549;0,999862541380657;0,999858321102975
"71";1,00009244431757;0,999935375676163;1,00040304079785;0,999940796172089
"72";0,999903966177702;0,999869934393582;0,999876956039207;0,99989584134044
"73";1,00056607895792;0,999883024914747;1,00003667224168;1,00022373766704
"74";0,999863013520162;1,0001274476679;1,00006103942525;1,00057442202517
"75";0,999961597887432;1,00091705962556;1,00080384491198;1,00056247547697
"76";0,999881578332639;0,999870579061166;0,99988555278818;1,00001098563489
"77";0,99995091103789;0,999998956862139;1,00025905009393;1,00091462102892
"78";0,999860646324641;1,00020493121579;0,999977343894971;0,999896609271705
"79";1,00061457714964;0,999859845936619;1,00009475856176;1,00021382965013
"80";0,999967836822549;0,999866689959765;0,999872777520447;1,00154364131342
"81";1,00007812955457;1,00108649750491;1,00100911872568;1,0005010888796
"82";0,999990161812031;1,00031828315175;1,00037434308127;1,00030964902323
"83";0,999858825235724;0,999997057278587;0,999965531613492;0,999874452553439
"84";1,0006229425614;1,00008826594967;0,999860985476013;0,999857530950182
"85";0,999857556517282;1,0010598921349;1,00029677279134;0,999868692948693
"86";0,999881099756694;0,999940053281241;1,00016032285929;0,999863259394071
"87";0,999860399425709;1,00007247015596;1,00019700365168;1,00008922808591
"88";0,999859661148785;0,99990475423654;0,999873498402147;1,00029985008729
"89";0,999906428263926;0,999864768745593;0,99990364984014;1,0000793039995
"90";1,00049945758838;0,999857793555204;0,999981850481786;1,00047501281395
"91";0,999904327641243;1,00215840523595;1,00098501530321;1,00068505744465
"92";1,00035808434811;1,00001207030963;1,00064812140837;0,999876557677503
"93";0,999972697493612;0,999903122922846;0,999929312179974;1,001978597554
"94";1,00040863072097;1,00065409511234;1,000247411107;1,00254833483238
"95";0,999864275714946;0,999858278562039;0,999874798904418;0,999887982172794
"96";0,999857153111913;0,999956175598771;1,00009311566962;0,999875885183959
"97";0,999905284237757;1,00025905695618;1,00005514839909;1,00051609835637
"98";0,999874862679731;1,00140134884771;1,00162048104596;1,00044696166493
"99";0,999901360043507;1,00124333413703;1,00121337205473;0,999892364952137
"100";0,99990059689436;1,00020077444596;0,99990116722043;0,999865860233995
"101";1,00016554429363;0,999934312783148;1,00009540609506;1,00001226882296
"102";1,00056609353327;1,00071683326627;1,00011753956004;1,00070160291433
"103";0,99989868843585;0,999857298369869;0,999861045850725;1,00290543568259
"104";0,999924374810582;0,999859829929874;0,999858422839766;1,0010808814569
"105";1,00004956706703;1,00045955236825;1,00060647848558;0,999917256991514
"106";1,00031979136333;0,999947208761404;1,00014806934849;1,00004786476564
"107";0,999939347331356;1,00002098061288;0,999964642403896;0,999980658111999
"108";0,999863337860058;0,999960908286442;0,999857482200185;0,999869659772334
"109";1,00061863225217;1,00082341086256;1,00128384622138;1,00002119833567
"110";1,00083225326051;1,00037940845128;1,0007157603731;1,00069256240206
"111";1,00005231186666;1,00127535905457;1,00087782639994;1,00130170252523
"112";1,00014034159482;1,00051536362057;1,00098206859571;1,00015078780788
"113";1,00004422259265;0,999867258856034;0,999860377552266;1,00092435729866
"114";1,00000812398921;0,999921875722535;0,999867451083859;1,00013545803787
"115";0,99987186466523;0,999941475180882;0,999858403330992;1,00277195296658
"116";1,00078479738166;1,00032048392623;0,999863755003037;1,00015075881324
"117";1,00000784944326;1,00055999219294;1,0009751068283;0,999938243799996
"118";0,999857136796368;1,00059113584936;1,00081317690332;1,00132229908566
"119";1,00235196000763;0,999857971805675;1,00126505381972;0,999868965147658
"120";1,0000808996742;1,00018114867356;0,999936437394291;1,00012108083494
"121";0,999857670978312;1,00013577392959;1,00006360498283;0,99985910569804
"122";1,0000020436959;0,999858033453992;1,00011429130825;1,00023111036999
"123";0,999890652866975;1,00062997040944;1,00014297545587;1,00014005916126
"124";1,00030404741122;1,00007247530464;1,00027231096266;0,999857740408164
"125";0,999868532048316;1,00004323342083;0,999979161080572;1,00023929290715
"126";0,999915003638955;0,999916609593805;0,99985999866123;1,00024871354691
"127";1,0000782340346;0,999901271439606;0,999896491464833;1,00044401679648
"128";0,999865053937991;1,00018481185237;1,00002615745989;0,999871809937253
"129";1,00002717375751;1,00019525098643;1,00022667962373;1,00011188729317
"130";1,00079606752231;0,999926273225625;1,00092117314534;1,00104485741814
"131";1,0000396659093;1,0005905262351;1,00009081564718;1,00048206814793
"132";1,00124427836913;0,999897544115812;1,00008535601118;1,00024724867578
"133";0,999869613250382;1,00003252863138;1,0000789039894;0,999870435297534
"134";1,00041033772032;0,999965304435921;1,00018259610491;0,999958966713233
"135";0,999860223001687;1,00023935839317;1,00023805427936;0,999900611710676
"136";1,0005959498704;0,999864384960149;1,00007304088815;1,00044350015582
