;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
210;2,311858627;1,295319706;15,59293134;1;;;;;
211;2,057285388;1,00536543;2,8642694;1;;;;;
212;0,909852149;0,773515135;-54,50739254;1;;;;;
213;0,672947072;0,536954774;-66,3526464;1;;;;;
214;0,301864498;0,318779451;-84,90677509;0;;;;;
215;0,85099038;0,597357711;-57,45048102;1;;;;;
216;1,093569718;0,759393429;-45,32151409;1;;;;;
217;1,839932198;1,476956978;-8,0033901;1;;;;;
218;2,319299161;1,209115712;15,96495805;1;;;;;
219;1,02299412;0,733181044;-48,85029399;1;;;;;
220;1,63073293;0,868531253;-18,46335348;1;;;;;
221;1,106872183;0,955985565;-44,65639083;1;;;;;
222;1,483348189;1,001795323;-25,83259056;1;;;;;
223;0,555601392;0,444229874;-72,21993039;0;;;;;
224;1,503669968;0,854335494;-24,81650161;1;;;;;
225;2,61085134;1,522140102;30,54256701;1;;;;;
226;1,429850446;0,796065609;-28,50747771;1;;;;;
227;2,225786004;1,471702694;11,2893002;1;;;;;
228;2,843496158;1,418076068;42,1748079;1;;;;;
229;3,420457925;2,046102657;71,02289623;1;;;;;
230;1,029751606;1,006154214;-48,51241972;1;;;;;
231;2,719320503;1,766667421;35,96602513;1;;;;;
232;1,597326217;0,9307498;-20,13368915;1;;;;;
233;2,586467225;1,452293002;29,32336125;1;;;;;
234;1,373351736;0,754109796;-31,33241321;1;;;;;
235;2,182536398;1,501569619;9,126819921;1;;;;;
236;2,08303082;1,115740567;4,151540976;1;;;;;
237;1,344008365;0,753998787;-32,79958173;1;;;;;
238;1,877148295;1,206841807;-6,14258527;1;;;;;
239;0,842944875;0,578912352;-57,85275623;1;;;;;
240;1,233798456;0,755709661;-38,31007721;1;;;;;
241;1,040344392;0,665957636;-47,98278042;1;;;;;
242;0,921574315;0,530407489;-53,92128425;1;;;;;
243;1,58366831;0,959431741;-20,8165845;1;;;;;
244;1,038853896;0,65534957;-48,05730522;1;;;;;
245;0,558445011;0,44982014;-72,07774944;0;;;;;
246;2,561049076;1,303679816;28,05245378;1;;;;;
247;0,57482657;0,571957066;-71,25867152;1;;;;;
248;1,162746656;0,684035641;-41,86266718;1;;;;;
249;0,511833579;0,404840257;-74,40832107;0;;;;;
250;2,839831857;1,932552201;41,99159287;1;;;;;
251;1,918982853;1,006445211;-4,050857361;1;;;;;
252;2,423761491;1,189987346;21,18807457;1;;;;;
253;1,369508446;0,865947308;-31,52457769;1;;;;;
254;1,772097846;0,865844709;-11,39510771;1;;;;;
255;2,044066924;1,064217084;2,203346203;1;;;;;
256;0,825522603;0,612526646;-58,72386986;1;;;;;
257;1,001707383;0,800801936;-49,91463087;1;;;;;
258;0,824003776;0,545077188;-58,79981121;1;;;;;
259;3,567308065;1,92262103;78,36540327;1;;;;;
260;1,39270847;0,981280016;-30,36457649;1;;;;;
261;1,036642412;1,041766981;-48,1678794;1;;;;;
262;2,088348414;1,403413417;4,4174207;1;;;;;
263;0,838431758;0,681913065;-58,07841208;1;;;;;
264;2,461251536;1,767895225;23,06257682;1;;;;;
265;0,589518261;0,450626185;-70,52408696;0;;;;;
266;1,044435773;0,514857052;-47,77821135;1;;;;;
267;2,463721948;1,542184553;23,1860974;1;;;;;
268;2,05246215;1,025109044;2,623107514;1;;;;;
269;0,549556986;0,392515971;-72,52215068;0;;;;;
270;2,174213898;1,138721739;8,710694916;1;;;;;
271;0,985987237;0,849717619;-50,70063815;1;;;;;
272;1,49098154;0,867026599;-25,450923;1;;;;;
273;0,426895306;0,275676367;-78,65523471;0;;;;;
274;0,71063496;0,566815262;-64,46825199;1;;;;;
275;1,061234954;0,621944602;-46,93825232;1;;;;;
276;1,317566447;0,830795688;-34,12167763;1;;;;;
277;2,012481117;0,902203599;0,624055856;1;;;;;
278;2,157995725;1,125853202;7,899786254;1;;;;;
279;1,481730918;0,899758578;-25,91345408;1;;;;;
280;2,437410707;1,703122373;21,87053536;1;;;;;
281;0,750180878;0,529598407;-62,49095611;1;;;;;
282;1,710527683;1,189324755;-14,47361584;1;;;;;
283;0,65733197;0,425246224;-67,13340152;0;;;;;
284;1,495976441;0,886496898;-25,20117794;1;;;;;
285;0,640103583;0,649645616;-67,99482087;1;;;;;
286;0,174096594;0,249138581;-91,2951703;0;;;;;
287;0,989663824;0,791862;-50,51680881;1;;;;;
288;1,833776426;1,373757688;-8,311178685;1;;;;;
289;1,744020555;0,946939329;-12,79897225;1;;;;;
290;1,580969694;1,067209663;-20,95151532;1;;;;;
291;1,753351637;0,950358785;-12,33241813;1;;;;;
292;2,563674972;1,278920184;28,18374861;1;;;;;
293;1,881780343;1,14095522;-5,910982829;1;;;;;
294;2,324186113;1,285682491;16,20930564;1;;;;;
295;2,533759258;1,266221377;26,68796288;1;;;;;
296;1,900161471;1,001552251;-4,991926466;1;;;;;
297;0,92011632;0,672738978;-53,994184;1;;;;;
298;1,085221772;0,806775326;-45,73891141;1;;;;;
299;1,174989146;0,672337105;-41,2505427;1;;;;;
300;1,434297281;0,97368987;-28,28513597;1;;;;;
301;1,05630575;0,634763244;-47,18471251;1;;;;;
302;2,171228835;1,112014879;8,561441753;1;;;;;
303;1,475971303;0,961640024;-26,20143486;1;;;;;
304;0,208004574;0,338114907;-89,59977129;0;;;;;
305;1,016296122;0,645129812;-49,18519389;1;;;;;
306;3,442143969;1,63831759;72,10719845;1;;;;;
