;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean of Bias;Mean CP
159;1,575964573;0,708483923;-21,20177133;1;;;;;
160;1,898805441;0,815193436;-5,059727926;1;;;;;
161;1,748534414;0,812578598;-12,5732793;1;;;;;
162;1,536707493;0,775779704;-23,16462536;1;;;;;
163;1,161856797;0,485908165;-41,90716016;1;;;;;
164;1,906907182;0,784050041;-4,654640889;1;;;;;
165;2,047530836;0,937706286;2,3765418;1;;;;;
166;1,308474685;0,626928105;-34,57626573;1;;;;;
167;2,154220262;0,920387306;7,71101312;1;;;;;
168;1,445003257;0,573533709;-27,74983714;1;;;;;
169;1,761777275;0,744390532;-11,91113626;1;;;;;
170;1,456287651;0,595627691;-27,18561746;1;;;;;
171;1,662569948;0,803654695;-16,87150262;1;;;;;
172;1,472234101;0,566363396;-26,38829493;1;;;;;
173;1,643000262;0,642897802;-17,84998689;1;;;;;
174;1,124912183;0,49981736;-43,75439086;1;;;;;
175;5,207765994;1,933886347;160,3882997;0;;;;;
176;1,883886306;0,770366178;-5,805684682;1;;;;;
177;1,394445301;0,575283146;-30,27773493;1;;;;;
178;1,640582274;0,667854306;-17,97088632;1;;;;;
179;1,239431353;0,541056456;-38,02843235;1;;;;;
180;2,694115854;1,091264832;34,7057927;1;;;;;
181;1,987536915;0,967857623;-0,623154259;1;;;;;
182;0,473505041;0,231427911;-76,32474795;0;;;;;
183;1,695286704;0,706279123;-15,23566481;1;;;;;
184;1,212303244;0,486303545;-39,38483778;1;;;;;
185;1,67734252;0,679712151;-16,132874;1;;;;;
186;1,775566154;0,858975166;-11,22169228;1;;;;;
187;2,262059101;0,962032569;13,10295507;1;;;;;
188;0,778274729;0,384778021;-61,08626355;0;;;;;
189;1,663319196;0,794700463;-16,83404018;1;;;;;
190;0,73729986;0,345545883;-63,135007;0;;;;;
191;0,946658758;0,541261316;-52,66706211;1;;;;;
192;1,955352357;0,737124162;-2,232382136;1;;;;;
193;1,382456235;0,802229095;-30,87718823;1;;;;;
194;1,185163825;0,561284821;-40,74180874;1;;;;;
195;2,514654318;1,029855089;25,73271592;1;;;;;
196;0,984609011;0,47204966;-50,76954947;1;;;;;
197;2,839116212;0,996167756;41,95581059;1;;;;;
198;1,465649896;0,637080454;-26,7175052;1;;;;;
199;2,474195807;0,959076642;23,70979037;1;;;;;
200;1,974065147;0,88478877;-1,29674267;1;;;;;
201;1,920446171;0,744111094;-3,977691464;1;;;;;
202;2,51266137;0,9587109;25,63306848;1;;;;;
203;2,190501905;1,092975484;9,52509524;1;;;;;
204;1,974946856;0,702009178;-1,25265719;1;;;;;
205;4,141534002;1,52942115;107,0767001;1;;;;;
206;2,340227447;0,825642401;17,01137237;1;;;;;
207;1,939938627;0,745990123;-3,003068673;1;;;;;
208;1,326999627;0,572388553;-33,65001865;1;;;;;
209;2,078997237;0,93080249;3,949861857;1;;;;;
210;1,24954507;0,518532154;-37,52274649;1;;;;;
211;1,115662826;0,486550659;-44,21685869;1;;;;;
212;1,885790481;0,963314831;-5,710475929;1;;;;;
213;1,693230894;0,72806188;-15,3384553;1;;;;;
214;1,415727016;0,557796533;-29,21364918;1;;;;;
215;1,620423566;0,64129588;-18,9788217;1;;;;;
216;1,292684445;0,595249351;-35,36577773;1;;;;;
217;1,35211901;0,639455499;-32,39404948;1;;;;;
218;0,901583114;0,479926436;-54,92084428;1;;;;;
219;2,715191656;1,042493874;35,75958278;1;;;;;
220;1,276803626;0,461244365;-36,15981871;1;;;;;
221;0,889541173;0,350100186;-55,52294136;0;;;;;
222;2,023308666;0,784988569;1,165433277;1;;;;;
223;2,659794972;0,946406576;32,98974862;1;;;;;
224;2,375874608;0,899829722;18,79373039;1;;;;;
225;1,127943304;0,517514644;-43,60283481;1;;;;;
226;0,897631079;0,371681146;-55,11844607;0;;;;;
227;1,425416319;0,749603104;-28,72918404;1;;;;;
228;2,065465884;0,883835586;3,273294216;1;;;;;
229;1,87712386;0,849195232;-6,143807012;1;;;;;
230;2,265258132;0,917991501;13,26290661;1;;;;;
231;1,39123556;0,59851656;-30,438222;1;;;;;
232;1,77502973;0,833556253;-11,24851351;1;;;;;
233;0,705048701;0,351259436;-64,74756494;0;;;;;
234;1,428518098;0,690894437;-28,57409511;1;;;;;
235;1,299979425;0,469745632;-35,00102875;1;;;;;
236;1,960395685;0,869777784;-1,980215734;1;;;;;
237;1,187978217;0,596203594;-40,60108916;1;;;;;
238;2,982934434;1,202453392;49,14672169;1;;;;;
239;1,703894045;0,768699778;-14,80529777;1;;;;;
240;1,668450222;0,653646458;-16,57748889;1;;;;;
241;1,685396094;0,919513995;-15,73019531;1;;;;;
242;1,955074325;0,830814919;-2,246283731;1;;;;;
243;1,865063322;0,742878093;-6,746833892;1;;;;;
244;0,986616199;0,432370764;-50,66919006;1;;;;;
245;1,601389561;0,698901792;-19,93052197;1;;;;;
246;1,399204802;0,58419827;-30,0397599;1;;;;;
247;1,165649017;0,429433414;-41,71754914;1;;;;;
248;2,206176252;1,068576565;10,3088126;1;;;;;
249;1,601021149;0,700350092;-19,94894254;1;;;;;
250;2,172282996;0,825856853;8,614149789;1;;;;;
251;3,238495473;1,452252724;61,92477364;1;;;;;
252;1,78091193;0,7194121;-10,9544035;1;;;;;
253;2,250659868;1,266839517;12,53299339;1;;;;;
254;1,154193028;0,490347919;-42,29034862;1;;;;;
255;1,513040453;0,678800309;-24,34797737;1;;;;;
256;1,32504754;0,567387414;-33,74762301;1;;;;;
257;1,029771576;0,448635753;-48,51142119;1;;;;;
258;1,29406162;0,503399718;-35,29691899;1;;;;;
259;1,145392443;0,712751989;-42,73037786;1;;;;;
260;1,597485686;0,568239498;-20,12571568;1;;;;;
261;2,707015156;0,953098442;35,35075781;1;;;;;
262;1,578269582;0,808448641;-21,0865209;1;;;;;
263;1,183209841;0,515803227;-40,83950794;1;;;;;
264;2,471477818;0,944915017;23,57389088;1;;;;;
265;1,730182843;0,892856046;-13,49085784;1;;;;;
266;1,924297182;0,835931325;-3,78514089;1;;;;;
267;2,617388218;0,999258999;30,86941091;1;;;;;
268;1,485166897;0,676545293;-25,74165516;1;;;;;
269;1,033689957;0,626742394;-48,31550214;1;;;;;
270;3,239069432;1,148533345;61,95347158;1;;;;;
271;2,139387055;1,045450353;6,969352751;1;;;;;
272;0,819295526;0,426797973;-59,03522369;0;;;;;
273;2,27774306;0,845295189;13,88715301;1;;;;;
274;1,868544807;0,855173933;-6,572759666;1;;;;;
275;1,216471802;0,46076713;-39,17640991;1;;;;;
276;2,151633881;0,854522489;7,581694069;1;;;;;
277;1,952007271;0,709445715;-2,39963644;1;;;;;
278;1,513484247;0,569401665;-24,32578763;1;;;;;
279;1,467085813;0,605594383;-26,64570935;1;;;;;
280;1,425152765;0,577231008;-28,74236176;1;;;;;
281;0,917502306;0,409865491;-54,12488472;0;;;;;
282;1,848772048;0,819982638;-7,561397611;1;;;;;
283;1,312749209;0,527369502;-34,36253954;1;;;;;
284;1,106789127;0,452412094;-44,66054365;1;;;;;
285;2,392117495;0,955989201;19,60587475;1;;;;;
286;0,826751217;0,417014766;-58,66243913;0;;;;;
287;2,563717645;1,025007601;28,18588225;1;;;;;
288;1,743159521;0,668777283;-12,84202395;1;;;;;
289;0,994910953;0,432131521;-50,25445233;1;;;;;
290;2,016289362;0,852573478;0,814468087;1;;;;;
291;0,537800873;0,25450802;-73,10995634;0;;;;;
292;2,086699192;0,90870908;4,334959619;1;;;;;
293;1,813140639;0,802199539;-9,342968052;1;;;;;
294;2,995728102;1,11816571;49,78640511;1;;;;;
295;2,043323129;0,829360977;2,166156447;1;;;;;
296;2,419042206;0,946760636;20,95211029;1;;;;;
297;1,149450166;0,514251975;-42,5274917;1;;;;;
298;2,516592431;0,886549053;25,82962157;1;;;;;
299;1,880619665;0,711676898;-5,969016768;1;;;;;
300;1,36346973;0,659966133;-31,8265135;1;;;;;
301;1,730220653;0,84820013;-13,48896735;1;;;;;
302;1,18122754;0,497508485;-40,93862299;1;;;;;
303;1,298508839;0,585608429;-35,07455806;1;;;;;
304;1,084391215;0,551619867;-45,78043927;1;;;;;
305;2,874026679;1,185585065;43,70133393;1;;;;;
306;2,874920951;1,216975881;43,74604755;1;;;;;
307;0,471330387;0,275784281;-76,43348067;0;;;;;
308;1,672828127;0,81554855;-16,35859363;1;;;;;
309;1,624118395;0,618129582;-18,79408027;1;;;;;
310;2,019566684;0,877562934;0,97833422;1;;;;;
311;1,944334544;0,980579785;-2,78327278;1;;;;;
312;2,909952741;1,082311669;45,49763705;1;;;;;
313;1,711151705;0,754446217;-14,44241473;1;;;;;
314;1,672925743;0,628101019;-16,35371285;1;;;;;
315;3,583428918;1,345160508;79,17144589;1;;;;;
316;1,293358427;0,504471839;-35,33207865;1;;;;;
317;1,500321093;0,618588132;-24,98394535;1;;;;;
318;0,504755834;0,315427927;-74,7622083;0;;;;;
319;1,550447992;0,59023981;-22,47760039;1;;;;;
320;1,687651281;0,645760217;-15,61743594;1;;;;;
321;2,144324313;0,944918109;7,216215644;1;;;;;
322;2,946320279;1,081836706;47,31601394;1;;;;;
323;1,927670644;0,751630728;-3,616467814;1;;;;;
324;2,419726413;0,923146083;20,98632067;1;;;;;
325;3,162377012;1,154001421;58,11885061;1;;;;;
326;1,737983329;0,780898887;-13,10083357;1;;;;;
327;1,126076716;0,510299799;-43,6961642;1;;;;;
328;0,826137956;0,412890491;-58,69310222;0;;;;;
329;3,736698922;1,461220737;86,83494612;1;;;;;
330;1,925670274;0,844989867;-3,716486307;1;;;;;
331;2,080648633;0,797962298;4,032431649;1;;;;;
332;1,621080761;0,693996705;-18,94596197;1;;;;;
333;2,375990535;1,034734495;18,79952674;1;;;;;
334;2,905673444;1,258010869;45,28367218;1;;;;;
335;1,476815175;0,611307713;-26,15924126;1;;;;;
336;2,184014666;0,983473236;9,200733322;1;;;;;
337;2,779744194;1,253372046;38,98720969;1;;;;;
338;1,793510525;0,722162655;-10,32447375;1;;;;;
339;1,03862723;0,593519799;-48,06863849;1;;;;;
340;2,788676241;0,998693894;39,43381205;1;;;;;
341;2,032343679;0,749338538;1,617183967;1;;;;;
342;1,530629261;0,648944197;-23,46853696;1;;;;;
343;1,218597121;0,770595136;-39,07014393;1;;;;;
344;2,576975944;1,052862045;28,84879719;1;;;;;
345;1,555379582;0,746977686;-22,23102091;1;;;;;
346;1,337688002;0,537815657;-33,11559992;1;;;;;
347;0,621613087;0,380718191;-68,91934567;0;;;;;
348;1,945593958;0,846232808;-2,720302118;1;;;;;
349;2,473739823;1,093935085;23,68699114;1;;;;;
350;1,893776344;0,881147892;-5,311182822;1;;;;;
351;1,220700578;0,662868375;-38,96497109;1;;;;;
352;2,078951203;0,902898664;3,947560151;1;;;;;
353;1,532622582;0,825149565;-23,36887089;1;;;;;
354;1,667343601;0,691404486;-16,63281993;1;;;;;
355;4,347083605;1,688028524;117,3541802;1;;;;;
356;2,781430052;1,080491117;39,07150262;1;;;;;
357;2,178974873;0,799122264;8,94874366;1;;;;;
358;0,971182161;0,422977367;-51,44089194;1;;;;;
359;2,018310573;0,75570284;0,915528626;1;;;;;
360;1,021174588;0,46866941;-48,94127062;1;;;;;
361;1,186071686;0,582067896;-40,69641571;1;;;;;
362;1,887253801;0,964801312;-5,637309962;1;;;;;
363;0,801917562;0,472513565;-59,90412191;1;;;;;
364;1,567589813;0,803203829;-21,62050937;1;;;;;
365;3,743504327;1,396784332;87,17521637;1;;;;;
366;1,914804412;0,849063316;-4,259779415;1;;;;;
367;2,015255175;1,01093529;0,762758761;1;;;;;
368;1,08325202;0,414198656;-45,83739899;1;;;;;
369;0,815885341;0,343401873;-59,20573297;0;;;;;
370;3,547583391;1,657228399;77,37916957;1;;;;;
371;1,594020612;0,621328926;-20,29896938;1;;;;;
372;1,537909728;0,721333317;-23,10451361;1;;;;;
373;1,728823527;0,768892662;-13,55882363;1;;;;;
374;1,031368726;0,46992992;-48,4315637;1;;;;;
375;2,541214359;1,123762315;27,06071794;1;;;;;
376;1,914334448;0,856685537;-4,283277579;1;;;;;
377;1,530923986;0,602661065;-23,45380072;1;;;;;
378;2,021320328;0,953780126;1,066016419;1;;;;;
379;2,021610952;0,922884137;1,080547614;1;;;;;
380;1,67788167;0,660015547;-16,10591648;1;;;;;
381;1,946903293;0,687874699;-2,654835363;1;;;;;
382;3,042802098;1,185870596;52,14010488;1;;;;;
383;1,48017679;0,790644312;-25,99116049;1;;;;;
384;1,699715084;0,75282111;-15,01424582;1;;;;;
385;2,186793271;0,866684021;9,339663575;1;;;;;
386;1,638831467;0,675021657;-18,05842664;1;;;;;
387;1,936839775;0,724509007;-3,158011228;1;;;;;
388;1,413961201;0,595555921;-29,30193996;1;;;;;
389;3,496950721;1,705385657;74,84753603;1;;;;;
390;1,329366753;0,594213879;-33,53166234;1;;;;;
391;1,824287685;0,869368305;-8,78561573;1;;;;;
392;2,098366861;0,731155139;4,918343044;1;;;;;
393;1,562928805;0,633868602;-21,85355976;1;;;;;
394;2,44477664;0,900204612;22,238832;1;;;;;
395;2,107137248;0,777392743;5,356862379;1;;;;;
396;2,648148426;1,058680332;32,40742128;1;;;;;
397;2,203576033;0,909598382;10,17880165;1;;;;;
398;1,837577184;0,720657138;-8,121140779;1;;;;;
399;1,752763892;0,740963958;-12,36180541;1;;;;;
400;1,338313815;0,591212363;-33,08430924;1;;;;;
401;1,530309153;0,783326626;-23,48454234;1;;;;;
402;0,445667807;0,242532617;-77,71660965;0;;;;;
403;3,709449604;1,512826141;85,47248022;1;;;;;
404;2,015039449;0,977033455;0,751972461;1;;;;;
405;2,156555854;0,92958283;7,827792723;1;;;;;
406;0,771966628;0,493518907;-61,40166859;1;;;;;
407;2,203663449;1,005335006;10,18317247;1;;;;;
408;1,881993683;0,866576757;-5,900315857;1;;;;;
409;2,68271946;1,336486217;34,13597301;1;;;;;
410;1,18930163;0,499903125;-40,53491851;1;;;;;
411;1,731385831;0,815974161;-13,43070844;1;;;;;
412;2,070027273;0,778233427;3,501363675;1;;;;;
413;1,83067158;0,817094957;-8,466420985;1;;;;;
414;1,668009373;0,605538899;-16,59953133;1;;;;;
415;1,970829788;0,817576141;-1,458510616;1;;;;;
416;1,357551946;0,681162895;-32,12240268;1;;;;;
417;1,224140606;0,47803368;-38,79296969;1;;;;;
418;1,720403665;0,797241426;-13,97981674;1;;;;;
419;1,452395041;0,612374647;-27,38024794;1;;;;;
420;1,376453163;0,725292874;-31,17734186;1;;;;;
421;2,041503702;0,922155083;2,075185076;1;;;;;
422;1,468514724;0,590162503;-26,57426381;1;;;;;
423;1,431888279;0,620340679;-28,40558607;1;;;;;
424;2,290801744;0,883631708;14,5400872;1;;;;;
425;0,919628212;0,417578791;-54,01858941;0;;;;;
426;1,302596237;0,572334987;-34,87018816;1;;;;;
427;3,701624849;1,352653736;85,08124246;1;;;;;
428;1,847541553;0,828441175;-7,622922332;1;;;;;
429;1,597055403;0,848325577;-20,14722983;1;;;;;
430;2,288790669;0,920142046;14,43953345;1;;;;;
431;0,747683283;0,293374833;-62,61583584;0;;;;;
432;1,810517784;0,642430684;-9,474110786;1;;;;;
433;2,180795887;0,865255225;9,039794351;1;;;;;
434;1,25358916;0,508970163;-37,320542;1;;;;;
435;2,310737727;0,978276719;15,53688636;1;;;;;
436;3,562595615;1,131104598;78,12978075;1;;;;;
437;1,680797681;0,687334205;-15,96011593;1;;;;;
438;2,285429523;1,049471108;14,27147613;1;;;;;
439;1,402310198;0,561319635;-29,88449009;1;;;;;
440;1,334349892;0,524821207;-33,28250541;1;;;;;
441;3,555548043;1,475540804;77,77740214;1;;;;;
442;2,632760642;0,955336451;31,63803209;1;;;;;
443;1,296661457;0,583931738;-35,16692714;1;;;;;
444;1,08378838;0,652005088;-45,81058102;1;;;;;
445;1,27996656;0,535713102;-36,00167202;1;;;;;
446;3,69257612;1,288021972;84,62880598;1;;;;;
447;3,140323333;1,17520342;57,01616665;1;;;;;
448;1,853809362;0,823184146;-7,3095319;1;;;;;
449;0,995345087;0,509831512;-50,23274566;1;;;;;
450;1,232901573;0,595934683;-38,35492134;1;;;;;
451;1,552522642;0,826299815;-22,37386791;1;;;;;
452;2,120421388;0,791339948;6,02106938;1;;;;;
453;1,937874657;0,698171983;-3,106267138;1;;;;;
454;2,003523105;0,86794782;0,176155262;1;;;;;
455;1,852397307;0,937586854;-7,380134627;1;;;;;
456;2,433773086;1,031299689;21,68865429;1;;;;;
457;1,460518734;0,669990185;-26,97406328;1;;;;;
458;2,089765333;0,779876958;4,488266653;1;;;;;
459;1,877117876;0,722751367;-6,144106188;1;;;;;
460;1,688107109;0,764258752;-15,59464453;1;;;;;
461;1,760242222;0,775171803;-11,98788892;1;;;;;
462;1,887737772;0,747652793;-5,613111401;1;;;;;
463;2,484784663;0,922664046;24,23923316;1;;;;;
464;1,7577223;0,705583811;-12,11388502;1;;;;;
465;1,252142027;0,513244055;-37,39289864;1;;;;;
466;1,79950494;0,74019096;-10,024753;1;;;;;
467;2,307496624;0,949941492;15,37483118;1;;;;;
468;1,306051329;0,638452813;-34,69743357;1;;;;;
469;1,931336609;0,876662755;-3,433169565;1;;;;;
470;1,161631038;0,632027412;-41,91844808;1;;;;;
471;3,302624744;1,388819815;65,13123718;1;;;;;
472;1,620473068;0,637478625;-18,9763466;1;;;;;
473;1,918977519;0,757584121;-4,051124034;1;;;;;
474;1,608927835;0,621983279;-19,55360824;1;;;;;
475;1,361957833;0,498990769;-31,90210834;1;;;;;
476;1,023567523;0,537812729;-48,82162386;1;;;;;
477;1,557812808;0,685862021;-22,10935958;1;;;;;
478;1,568374799;0,730543302;-21,58126004;1;;;;;
479;1,043085686;0,446858849;-47,84571571;1;;;;;
480;1,601005432;0,5738896;-19,94972838;1;;;;;
481;1,811848355;0,717166053;-9,407582242;1;;;;;
482;1,366074196;0,526619957;-31,69629019;1;;;;;
483;1,390713056;0,686991925;-30,46434722;1;;;;;
484;2,738982469;0,991087338;36,94912344;1;;;;;
485;3,128564301;1,314847482;56,42821507;1;;;;;
486;1,518586698;0,708560387;-24,07066511;1;;;;;
487;1,076289136;0,553617058;-46,18554322;1;;;;;
488;2,776185152;1,023037988;38,80925762;1;;;;;
489;2,289158043;1,088883308;14,45790216;1;;;;;
490;1,686988852;0,856813712;-15,65055738;1;;;;;
491;2,189107417;0,942953804;9,455370843;1;;;;;
492;1,647533463;0,691325081;-17,62332684;1;;;;;
493;2,315617432;0,908925938;15,7808716;1;;;;;
494;1,309396759;0,556744421;-34,53016204;1;;;;;
495;1,162752678;0,544248581;-41,8623661;1;;;;;
496;3,053270293;1,186171996;52,66351464;1;;;;;
497;2,554053867;1,289496635;27,70269335;1;;;;;
498;0,77270082;0,307478266;-61,364959;0;;;;;
499;1,812218015;0,718326509;-9,389099237;1;;;;;
500;1,697487103;0,966510057;-15,12564487;1;;;;;
