"";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp"
"1";-1,07451749141892;0,246866150416612;-2,3165916891889;1;1,40604402825137;0,0978280076530397;-6,26373144990839;1;1,03842978241597;0,139367559516489;15,381086935108;1
"2";-0,886332289268011;0,173163856456555;-19,4243373392717;1;1,43137085345225;0,0914500433469959;-4,57527643651668;1;0,904964987539186;0,114067654989966;0,551665282131797;1
"3";-1,65490500310455;0,298008858907023;50,4459093731411;0;1,72789551043082;0,126611281935758;15,1930340287212;0;1,12840460190995;0,149389042935774;25,3782891011056;1
"4";-1,13216585476077;0,2508931020375;2,92416861461533;1;1,49084624763864;0,114748335180832;-0,610250157424271;1;1,07288408418919;0,126653880791577;19,2093426876873;1
"5";-0,907730215108326;0,229957388529658;-17,4790713537885;1;1,56008492818839;0,117684706774784;4,00566187922576;1;0,615369420038282;0,111245242912788;-31,6256199957464;0
"6";-1,7526537211157;0,31830843543969;59,3321564650634;0;1,68876728538803;0,130134157122253;12,5844856925356;1;1,14121149286742;0,117790045811356;26,8012769852687;0
"7";-0,970812359702125;0,274595878105191;-11,7443309361704;1;1,38923292128014;0,115792089976553;-7,38447191465742;1;0,777942615547096;0,103426781609351;-13,5619316058783;1
"8";-0,402091631441181;0,191213169539781;-63,446215323529;0;1,28679711690171;0,0935825539627064;-14,2135255398857;0;0,588994896467324;0,11019607314103;-34,5561226147418;0
"9";-1,59318713467313;0,250099587859822;44,8351940611936;1;1,62874680607641;0,112809700978046;8,5831204050943;1;0,964628691740716;0,133618186611259;7,18096574896846;1
"10";-1,03583846994063;0,272212688135277;-5,83286636903368;1;1,53591744263903;0,116316680692204;2,39449617593557;1;0,832075104309377;0,112001263406715;-7,54721063229142;1
