"";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp"
"1";-1,31344673100057;0,540397406306526;19,4042482727793;1;1,66609637997705;0,242554473515441;11,0730919984702;1;0,938986103180568;0,192633767204834;4,33178924228528;1
"2";-1,36456741463028;0,32227469964952;24,0515831482069;1;1,53665095563263;0,139552442089766;2,44339704217517;1;1,14079218975113;0,213909722097336;26,754687750126;1
"3";-1,61629427205054;0,484457029740712;46,9358429136857;1;1,7109663925915;0,191084316323825;14,0644261727666;1;0,96255619197944;0,222321750615678;6,95068799771559;1
"4";-1,39267060195034;0,400199150269051;26,6064183591218;1;1,74637986637688;0,174993582423285;16,4253244251255;1;0,99141165011264;0,19069092465;10,1568500125155;1
"5";-1,73762233621784;0,431186487938432;57,9656669288946;1;1,50506950513037;0,15919117211411;0,337967008691183;1;1,22543642805177;0,202549331871727;36,1596031168631;1
"6";-0,50473385223476;0,500546743745798;-54,1151043422945;1;1,2730258677605;0,219611431801662;-15,1316088159667;1;0,787461867139897;0,174106394080317;-12,5042369844559;1
"7";-1,67727760622313;0,499814236050177;52,4797823839205;1;1,71949113960484;0,191248816566839;14,6327426403229;1;1,17926613657388;0,209559995611011;31,0295707304312;1
"8";-1,72217140309656;0,4999146826379;56,5610366451417;1;1,74020892995016;0,212690340777044;16,0139286633442;1;0,827370505703787;0,196214760934504;-8,0699438106903;1
"9";-0,595309490034109;0,372224239389018;-45,8809554514447;1;1,23727172421972;0,147602326084155;-17,515218385352;0;0,920890257479562;0,163299781313738;2,32113971995138;1
"10";-1,0578669659952;0,511947546766421;-3,83027581861829;1;1,5631572560352;0,208579605404595;4,21048373568023;1;0,956454523972579;0,238012746570875;6,27272488584213;1
