"";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp"
"1";-1,25957086180771;0,179566179673811;4,96423848397544;1;0,536772999861779;0,117758573323064;7,35459997235577;1;0,134723890532806;0,150493003379719;-32,6380547335968;1
"2";-1,34982342310432;0,123287242951697;12,4852852586933;1;0,506304962225169;0,0967332904887682;1,26099244503377;1;0,341448645110854;0,0939790523632303;70,7243225554272;1
"3";-1,12061939696579;0,108148771848761;-6,61505025285083;1;0,394225831512106;0,0715651221276812;-21,1548336975788;1;0,271001287473764;0,0966358127267328;35,500643736882;1
"4";-1,23376487628126;0,110149211015969;2,81373969010525;1;0,551993433749475;0,0761493241239836;10,398686749895;1;0,183374997140524;0,107417613017864;-8,31250142973784;1
"5";-1,36192897011496;0,119633054571409;13,4940808429137;1;0,65524028883961;0,10525505546706;31,0480577679219;1;0,107785772673854;0,0973016983960238;-46,107113663073;1
"6";-0,990712931159468;0,106246772353989;-17,4405890700443;0;0,393670495468371;0,102444989907185;-21,2659009063258;1;0,152033990779736;0,107624604217544;-23,9830046101319;1
"7";-1,27437106313953;0,118700485514345;6,1975885949608;1;0,576774771785407;0,0760221367246417;15,3549543570815;1;0,235971871419879;0,0988417952547393;17,9859357099394;1
"8";-1,52203471498326;0,122841470598958;26,8362262486051;0;0,535282239211075;0,0887508152854194;7,056447842215;1;0,400729015418297;0,116134943106909;100,364507709149;1
"9";-1,15533368671601;0,116233720495404;-3,72219277366592;1;0,498452460396143;0,104938132823758;-0,30950792077139;1;0,22683499398254;0,1112875872136;13,4174969912702;1
"10";-1,27997013655577;0,134251933742274;6,66417804631397;1;0,422050104070026;0,0885991406936578;-15,5899791859948;1;0,440036820061761;0,1539793949327;120,018410030881;1
