"";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp";"mean";"sd";"bias";"cp"
"1";-1,36788556019227;0,330778687079847;13,9904633493556;1;0,31367076899558;0,253844957946053;-37,2658462008841;1;0,512316657755719;0,309737258035576;156,158328877859;1
"2";-2,57034675032005;0,836181317704708;114,195562526671;0;1,57742297623983;0,646588909347145;215,484595247965;0;1,0704260783108;0,768043150958195;435,213039155401;1
"3";-1,07256054594381;0,327830058845412;-10,6199545046827;1;0,820344932581944;0,324344451288591;64,0689865163887;1;0,0533460354818489;0,171350974534038;-73,3269822590755;1
"4";-2,07624208562474;1,09432767376194;73,0201738020615;1;2,17151613869439;0,955689107352492;334,303227738879;0;0,300629332938547;0,609866172871169;50,3146664692737;1
"5";-1,83347179234776;0,537467628102886;52,7893160289799;1;0,892521306361819;0,359240185306975;78,5042612723637;1;1,99446914239655;0,580749685332999;897,234571198275;0
"6";-2,02586395619376;0,658882113778588;68,8219963494799;1;0,985760592678221;0,543603825727354;97,1521185356441;1;0,140270207065908;0,571150841354127;-29,864896467046;1
"7";-1,1167579201688;0,431470014441981;-6,93683998593342;1;0,221964779619114;0,282345632047146;-55,6070440761772;1;0,512309287119801;0,279236743198815;156,1546435599;1
"8";-0,443351755351536;0,417191890229381;-63,054020387372;1;0,751371088767637;0,32157743720454;50,2742177535274;1;-0,782380704871448;0,398576852589993;-491,190352435724;0
"9";-0,925008428095732;0,711263036190966;-22,9159643253557;1;0,0866937120428221;0,540744948392019;-82,6612575914356;1;0,578665461531694;0,73407343784081;189,332730765847;1
"10";-1,7974756490178;0,74162085324436;49,7896374181503;1;0,320190574525153;0,441807999221889;-35,9618850949694;1;1,11733201019203;0,579058596919245;458,666005096017;1
