"";"mean";"sd";"bias";"cp"
"1";2,00658431191693;0,210444031625856;0,32921559584651;1
"2";1,9963937856701;0,171363384009221;-0,180310716495136;1
"3";2,13744407133616;0,241622512687823;6,87220356680804;1
"4";1,96986896676469;0,179107728596229;-1,50655166176541;1
"5";2,12713456830182;0,244273658678906;6,35672841509103;1
"6";1,6647240512729;0,211104314248988;-16,7637974363549;1
"7";1,69376272237603;0,153283236531336;-15,3118638811987;1
"8";1,90097996370257;0,129151552217126;-4,95100181487155;1
"9";1,98242417098652;0,185235617083315;-0,878791450674032;1
"10";1,82188653587277;0,17284873252538;-8,90567320636136;1
